Unnamed: 0,MF: BLCA,METH: BLCA,GE: BLCA,CNA: BLCA,hsa04010,hsa04012,hsa04110,hsa04115,hsa04370,hsa04520
TSN,0.0,0.0138619708209147,0.0227597663505265,0.0,0,0,0,0,0,0
BAZ2A,0.0,0.0049420093770635,0.0076211107400208,0.0,0,0,0,0,0,0
DNMT3A,0.0895244231934713,0.0498624487086461,0.0424765776938591,0.0,0,0,0,0,0,0
DNMT3L,0.0306775490865187,0.5659447315562438,0.0,0.0,0,0,0,0,0,0
DNMT3B,0.0306216482589733,0.0043051804518771,0.1983991327559797,0.0,0,0,0,0,0,0
CUL1,0.1515701471674261,0.0961260281989963,0.021155454657215,0.0,0,0,1,0,0,0
CAND1,0.0304896175705245,0.0037244270091452,0.0027755363380223,0.0,0,0,0,0,0,0
TFRC,0.0609672096349659,0.0199049956828866,0.0515763475131658,0.8257575757575757,0,0,0,0,0,0
HFE,0.0,0.0806240646988714,0.0059937729215878,0.0,0,0,0,0,0,0
TF,0.0,0.0969203618570178,0.0759740802253892,0.0,0,0,0,0,0,0
HSD17B8,0.0,0.0388819803950019,0.0412941103622514,0.0,0,0,0,0,0,0
CBR4,0.0306672009154234,0.0510886246566072,0.0226681624782838,0.0,0,0,0,0,0,0
CCNB2,0.0,0.0104497567238947,0.3534203442549002,0.0,0,0,1,1,0,0
SBF1,0.0,0.0437120894433757,0.015332251316145,0.7121212121212122,0,0,0,0,0,0
MTMR2,0.0,0.0102004755353847,0.0140560641696909,0.0,0,0,0,0,0,0
MTMR7,0.0306119611793257,0.4140651420463253,0.0597418303484774,0.9545454545454546,0,0,0,0,0,0
MTMR9,0.0,0.0433882716301677,0.0943956694655662,0.9545454545454546,0,0,0,0,0,0
PIK3CB,0.0295287595502565,0.0280189578038159,0.0150856325441908,0.0,0,1,0,0,1,0
PIK3R2,0.0,0.0368225557375303,0.0504828261439275,0.0,0,1,0,0,1,0
PIK3CD,0.0606789458353754,0.0540354644495254,0.0546844024660405,0.0,0,1,0,0,1,0
PIK3R3,0.0297829821242978,0.0051061554548579,0.0684857537309727,0.0,0,0,0,0,1,0
PIK3R5,0.0301710166718897,0.2733590482005927,0.0774825790010542,0.0,0,0,0,0,0,0
PIK3CG,0.1214944270739213,0.4011832564213211,0.1039253197198015,0.0,0,0,0,0,0,0
PLEKHA2,0.0,0.0317074665158955,0.0931322250955831,0.0,0,0,0,0,0,0
PTPN13,0.1475295440527905,0.035017403791039,0.0619823833073019,0.0,0,0,0,0,0,0
PLEKHA1,0.0,0.0342948087099781,0.0130648457162576,0.0,0,0,0,0,0,0
MTMR6,0.0,0.0859213705226947,0.0574677371436571,0.0,0,0,0,0,0,0
SBF2,0.0305156947112754,0.0379855620933929,0.0757407242502843,0.0,0,0,0,0,0,0
MTM1,0.0,0.2818179958872188,0.0614839144950898,0.0,0,0,0,0,0,0
MTMR12,0.0303586707329122,0.0161773940838405,0.0636957954447251,0.0,0,0,0,0,0,0
GAB2,0.030600296909707,0.0200585529245077,0.1559439658924754,0.0,0,0,0,0,0,0
ITPR1,0.02867941517094,0.0026776856359283,0.2132251796169883,0.0,0,0,0,0,0,0
MRVI1,0.0,0.1426724282304219,0.3698491638702393,0.0,0,0,0,0,0,0
PTPN6,0.0,0.3561473196624048,0.0579432527793875,0.0,0,0,0,0,0,0
PECAM1,0.029866504424247,0.0,0.0,0.0,0,0,0,0,0,0
PTPN11,0.0,5.064253207185305e-05,0.0617196506686491,0.0,0,0,0,0,0,0
IL6R,0.0,0.0683687182245321,0.1709618219423363,0.0,0,0,0,0,0,0
IL6,0.0,0.3339137417575586,0.4222368420014499,0.0,0,0,0,0,0,0
STAT1,0.0,0.0095724177792291,0.0584425893682504,0.0,0,0,0,0,0,0
STAT3,0.0591502145730516,0.0020447894425727,0.0566873841739226,0.0,0,0,0,0,0,0
KDR,0.0611865049734621,0.0,0.086117914756944,0.0,1,0,0,0,1,0
HRG,0.0923024158280825,0.3449043803359407,0.0,0.8257575757575757,0,0,0,0,0,0
PLG,0.0,0.4658100461546173,0.1497577387451421,0.7196969696969696,0,0,0,0,0,0
ANXA2,0.0307496820550412,0.0096869370730997,0.0629090800312766,0.0,0,0,0,0,0,0
S100A10,0.0,0.048200403511343,0.0429107884028467,0.0,0,0,0,0,0,0
SERPINF2,0.0,0.2238617957211615,0.060871640917795,0.0,0,0,0,0,0,0
PLAU,0.0306425773012303,0.0227895396997146,0.1769606008561572,0.0,0,0,0,0,0,0
PLAUR,0.0,0.185303043034904,0.0703765937202536,0.0,0,0,0,0,0,0
ATP7A,0.1216978759556286,0.1110353491703076,0.0563772034250268,0.0,0,0,0,0,0,0
PDZD11,0.0,0.2214267428338019,0.0262399545797235,0.0,0,0,0,0,0,0
CLCN7,0.0,0.0146960066057182,0.0183414046726707,0.0,0,0,0,0,0,0
OSTM1,0.0,0.012086945849667,0.0849573759493437,0.8219696969696969,0,0,0,0,0,0
TXN,0.0,0.0031796201833107,0.0628977263648305,0.6742424242424242,0,0,0,0,0,0
TXNIP,0.0612524660485513,0.0114088008410946,0.1156150188067473,0.0,0,0,0,0,0,0
NLRP3,0.1203838867397148,0.4191960769374682,0.1736139357070663,0.0,0,0,0,0,0,0
MEFV,0.0,0.396591946031003,0.111489796418475,0.0,0,0,0,0,0,0
PSTPIP1,0.0,0.0374580854705777,0.0571573401619062,0.0,0,0,0,0,0,0
PYCARD,0.0307811976516509,0.1470641791275889,0.0779450086671485,0.0,0,0,0,0,0,0
CGA,0.0,0.190029632343476,0.0190543932397803,0.8219696969696969,0,0,0,0,0,0
LHB,0.0,0.1133024461820624,0.3648936840178992,0.0,0,0,0,0,0,0
AVPR2,0.0,0.0,0.2507686371908998,0.0,0,0,0,0,0,0
AVP,0.0,0.1134435373540839,0.0,0.0,0,0,0,0,0,0
GCG,0.0,0.3866029782466315,0.0,0.0,0,0,0,0,0,0
GCGR,0.0,0.0,0.1764422132810009,0.7348484848484849,0,0,0,0,0,0
RAMP3,0.0,0.0047994553314379,0.1044905024261582,0.0,0,0,0,0,0,0
CALCR,0.0,0.0809417491891691,0.1364517953970521,0.0,0,0,0,0,0,0
RAMP1,0.0,0.0549813875257892,0.305028438182222,0.7840909090909091,0,0,0,0,0,0
TSHB,0.0,0.1643617271535952,0.0,0.0,0,0,0,0,0,0
GPHB5,0.0,0.3183402521778738,0.0,0.0,0,0,0,0,0,0
GPHA2,0.0,0.0674169532149333,0.0,0.0,0,0,0,0,0,0
CALCRL,0.0,0.0,0.0466707592910997,0.0,0,0,0,0,0,0
RAMP2,0.0,0.2030256884059865,0.0846717922911992,0.0,0,0,0,0,0,0
GLP2R,0.0,0.4260159374271089,0.5973464751434392,0.0,0,0,0,0,0,0
FSHB,0.0,0.703539782669645,0.0,0.0,0,0,0,0,0,0
ITGAV,0.0913228168016751,0.0072033094473684,0.0310114304136176,0.0,0,0,0,0,0,0
ITGB5,0.0,0.0404076807370142,0.0135742860287108,0.0,0,0,0,0,0,0
STX4,0.030684537575738,0.0083935806191571,0.0194041299212587,0.0,0,0,0,0,0,0
SEC22B,0.0,0.0097373810228809,0.0,0.0,0,0,0,0,0,0
GLI3,0.1200234537503076,0.0070465594695575,0.1017912581620325,0.0,0,0,0,0,0,0
PTCH1,0.084977677362969,0.0035418731105011,0.1321419413618112,0.6742424242424242,0,0,0,0,0,0
GLI1,0.0607565694626928,0.0149590373873516,0.1341883079263043,0.0,0,0,0,0,0,0
GLI2,0.030530756691692,0.9098820143816752,0.2492967739833677,0.0,0,0,0,0,0,0
SUFU,0.0306300600917193,0.0010075075274551,0.038338093627481,0.0,0,0,0,0,0,0
NUMB,0.0,0.0018258233371141,0.0363507367983604,0.0,0,0,0,0,0,0
ITCH,0.0304132670117725,0.0948256774058832,0.0194093540218833,0.0,0,0,0,0,0,0
ABHD5,0.0,0.0,0.0113905588109513,0.0,0,0,0,0,0,0
PLIN1,0.0,0.0226486319588188,0.2794941406089979,0.0,0,0,0,0,0,0
LIPE,0.0615057082984688,0.0720385325055319,0.0406064740115002,0.0,0,0,0,0,0,0
FABP4,0.0,0.260521501221792,0.3940329450446327,0.0,0,0,0,0,0,0
KCNJ16,0.0,0.7289805098247841,0.2134395038209397,0.7348484848484849,0,0,0,0,0,0
KCNJ15,0.059422094720288,0.4457093716260067,0.0617318116028909,0.0,0,0,0,0,0,0
KCNJ10,0.0,0.0061794667409238,0.0272587935515903,0.0,0,0,0,0,0,0
CXCL16,0.0,0.0160193818513261,0.0115497487953243,0.0,0,0,0,0,0,0
CXCR6,0.0,0.0,0.1153512371191316,0.0,0,0,0,0,0,0
C5AR1,0.0,0.2905461501437366,0.0911420982611914,0.0,0,0,0,0,0,0
C5,0.0307450231131984,0.0,0.1141518867492755,0.0,0,0,0,0,0,0
CX3CL1,0.030561135108095,0.2314461881186911,0.2730081969045658,0.0,0,0,0,0,0,0
CX3CR1,0.0296155832445795,0.1550911896529864,0.2041021464146238,0.0,0,0,0,0,0,0
TAS1R2,0.0,0.3969152112834086,0.0,0.0,0,0,0,0,0,0
TAS1R3,0.061314049732098,0.5073715645990176,0.0831175988185913,0.0,0,0,0,0,0,0
TAS1R1,0.0306531101401228,0.0758143044748875,0.1171454364961696,0.0,0,0,0,0,0,0
GABBR2,0.0305287657942988,0.0847164458130175,0.1340260082430961,0.6742424242424242,0,0,0,0,0,0
GABBR1,0.0915610974781019,0.0351662439782714,0.1288656359547902,0.0,0,0,0,0,0,0
IL10RB,0.0,0.0544125196757553,0.0105444539998878,0.0,0,0,0,0,0,0
GABPB1,0.0,0.0052201773555863,0.0180139279270423,0.0,0,0,0,0,0,0
GABPA,0.0306274616178183,0.0166923337389291,0.0180914645592973,0.0,0,0,0,0,0,0
TNPO1,0.0604639050196047,0.0070523014524062,0.0281184049848217,0.0,0,0,0,0,0,0
KIF17,0.0,0.0609406678816876,0.146372594854473,0.0,0,0,0,0,0,0
GSTA1,0.0,0.2147826359359945,0.0360191767202652,0.0,0,0,0,0,0,0
GSTA2,0.0,0.0,0.0951076731973711,0.0,0,0,0,0,0,0
GCLC,0.0,0.0462430314298362,0.0890134505221983,0.0,0,0,0,0,0,0
GCLM,0.0306843518204502,0.0140435879797019,0.0742086465310052,0.0,0,0,0,0,0,0
INS,0.0,0.3394877243390538,0.0,0.0,1,0,0,0,0,0
INSR,0.0302279743227257,0.0002594968539381,0.0748214073671366,0.0,1,0,0,0,0,0
ABCD2,0.0,0.0612985557905248,0.3565627297307154,0.0,0,0,0,0,0,0
ABCD1,0.0,0.2447730890542113,0.0153734026778882,0.0,0,0,0,0,0,0
ABCD3,0.0,0.0132735778435892,0.0144140412759299,0.0,0,0,0,0,0,0
ABCG5,0.0,0.1754221586189553,0.123403178181189,0.0,0,0,0,0,0,0
ABCG8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
CHRNB2,0.0611944738925017,0.0176073377271879,0.1146190912501714,0.0,0,0,0,0,0,0
CHRNA4,0.0913357890676736,0.2505600883817533,0.0,0.0,0,0,0,0,0,0
CHRNA3,0.0,0.0168018034048999,0.1147157077087609,0.0,0,0,0,0,0,0
CHRNB4,0.0,0.114385994766273,0.0295279797559048,0.0,0,0,0,0,0,0
FOXM1,0.1213783762880857,0.0248711984902226,0.4022017350230479,0.0,0,0,0,0,0,0
PLK1,0.0,0.02152165363061,0.3070743510179154,0.0,0,0,1,0,0,0
CENPF,0.0597754905934167,0.0129086340746172,0.3450769826634448,0.2727272727272727,0,0,0,0,0,0
TACR1,0.0,0.0123328609560225,0.3422254696804214,0.0,0,0,0,0,0,0
TAC1,0.0304866213597647,0.3013849728524905,0.4183807072228974,0.0,0,0,0,0,0,0
TACR2,0.0300377659726208,0.1426138728804715,0.3988928202378772,0.0,0,0,0,0,0,0
OXTR,0.0,0.1402039124099025,0.0619537773954138,0.0,0,0,0,0,0,0
OXT,0.0,0.2065246298671929,0.0935356737936337,0.0,0,0,0,0,0,0
CRH,0.0,0.1542867198844584,0.0907487790689878,0.0,0,0,0,0,0,0
CRHBP,0.0,0.1077803173981953,0.3192080246507645,0.0,0,0,0,0,0,0
ADGRE5,0.0305116746714561,0.0327371840295493,0.0,0.0,0,0,0,0,0,0
CD55,0.0304627403787067,0.0158387972089983,0.1161800028887891,0.2727272727272727,0,0,0,0,0,0
CBY1,0.0,0.0008711169544972,0.0308753951151348,0.0,0,0,0,0,0,0
CTNNB1,0.1132578034718773,0.0,0.0234558055008731,0.0,0,0,0,0,0,1
CTNNBIP1,0.0,0.022458465098272,0.1018087860244634,0.0,0,0,0,0,0,0
CHD8,0.1163601515199225,0.0,0.0320349406310538,0.0,0,0,0,0,0,0
MCFD2,0.0,0.0119719203825894,0.0167765701260711,0.0,0,0,0,0,0,0
LMAN1,0.0,0.0116530931427804,0.0315428513286313,0.0,0,0,0,0,0,0
TMED10,0.0,0.0261786177167662,0.0419142557024063,0.0,0,0,0,0,0,0
TMED2,0.0,0.0254604923553823,0.0399559153990971,0.0,0,0,0,0,0,0
CD4,0.0,0.1367165372934934,0.0947006534717956,0.0,0,0,0,0,0,0
LCK,0.0302992248036965,0.0339409579909695,0.0791598490834301,0.0,0,0,0,0,0,0
RAB3GAP1,0.0290333259408036,0.0061130808970798,0.0578479182064636,0.0,0,0,0,0,0,0
RAB3GAP2,0.0,0.0111161563711905,0.0041665671746055,0.2727272727272727,0,0,0,0,0,0
NTRK2,0.0549883600099718,0.2004321861195314,0.3591412728868449,0.0,1,0,0,0,0,0
BDNF,0.0234086570495801,0.2981626794017617,0.3069703052319388,0.0,1,0,0,0,0,0
NTF4,0.0,0.0590633806262911,0.0681108547843823,0.0,1,0,0,0,0,0
IL2RB,0.0,0.0359233941985194,0.041699012339739,0.0,0,0,0,0,0,0
JAK1,0.060928697410898,0.0165213029072266,0.0825917160430394,0.0,0,0,0,0,0,0
JAK3,0.0,0.2090373495771529,0.0111808730511103,0.0,0,0,0,0,0,0
IL2RG,0.0614136553109566,0.25729335678895,0.0204941515779134,0.0,0,0,0,0,0,0
PTK2B,0.0,0.0123959252096631,0.0507145206127608,0.9545454545454546,0,0,0,0,0,0
EBI3,0.0,0.180686435006378,0.0318818811928564,0.0,0,0,0,0,0,0
IL27,0.0,0.074049205812387,0.0218725530450649,0.0,0,0,0,0,0,0
NECTIN1,0.0,0.0050340685102179,0.0,0.0,0,0,0,0,0,0
NECTIN3,0.0,0.0036738594754323,0.0,0.0,0,0,0,0,0,0
NECTIN4,0.0,0.5288756770068584,0.0,0.0,0,0,0,0,0,0
NECTIN2,0.0,0.0228049964028168,0.0,0.0,0,0,0,0,0,0
PVR,0.0,0.0017313873932459,0.0669860724699888,0.0,0,0,0,0,0,0
IL12B,0.0,0.1445934863675699,0.213292897705441,0.0,0,0,0,0,0,0
IL12A,0.0,0.0343956224106652,0.0826148104303556,0.0,0,0,0,0,0,0
IL12RB1,0.0,0.0328590750776015,0.0305090994645454,0.0,0,0,0,0,0,0
IL12RB2,0.0,0.0271143963442204,0.0009421451488816,0.0,0,0,0,0,0,0
JAK2,0.0,0.0038472110395606,0.1351131258993795,0.3333333333333333,0,0,0,0,0,0
TLR2,0.0304246367683148,0.0,0.055938837033366,0.0,0,0,0,0,0,0
TLR1,0.0304631125869415,0.0529280518576794,0.1358753262156316,0.0,0,0,0,0,0,0
TLR6,0.0,0.0,0.0258323673602857,0.0,0,0,0,0,0,0
RBPJ,0.0,0.0073519183221091,0.0733975141052167,0.0,0,0,0,0,0,0
SNW1,0.0,0.0040468789553602,0.0040291015616432,0.0,0,0,0,0,0,0
NOTCH1,0.0305645574746945,0.0685139692911849,0.0428747550056511,0.0,0,0,0,0,0,0
HIF1A,0.0306077717782855,0.0520421207838239,0.0132733367862781,0.0,0,0,0,0,0,0
JAG1,0.0307280705414826,0.0124239556962394,0.0260820545234313,0.0,0,0,0,0,0,0
JAG2,0.0,0.1009600311471075,0.0082449377141625,0.0,0,0,0,0,0,0
CBL,0.0,0.0038874587407947,0.0682192153686012,0.6136363636363635,0,0,0,0,0,0
NCAM1,0.0298926657510342,0.0347321615467733,0.5438006709560778,0.6136363636363635,0,0,0,0,0,0
NCAN,0.0305517903021246,0.2160980775756547,0.1741959897548721,0.0,0,0,0,0,0,0
COL4A2,0.0,0.4352649419272204,0.0464178505817151,0.0,0,0,0,0,0,0
COL4A1,0.0,0.4132781169300141,0.0062405499574487,0.0,0,0,0,0,0,0
HLA-C,0.0307370313787471,0.0302354609807365,0.0619319221126051,0.0,0,0,0,0,0,0
B2M,0.0,0.0089972793312105,0.007802352238334,0.0,0,0,0,0,0,0
KIR2DS5,0.0,0.0,0.0,0.0,0,0,0,0,0,0
TYROBP,0.0,0.1546555816251302,0.0278871309862709,0.0,0,0,0,0,0,0
CLEC5A,0.0299539435301395,0.28343268227896,0.1888087342602801,0.0,0,0,0,0,0,0
NCR2,0.0307714107662761,0.2401955251519695,0.0,0.0,0,0,0,0,0,0
SIRPB1,0.0600923242354432,0.0,0.0391068942255213,0.0,0,0,0,0,0,0
TREM1,0.0,0.4077407864801303,0.0868914816010427,0.0,0,0,0,0,0,0
TREM2,0.0,0.3576109813024849,0.1294847671616131,0.0,0,0,0,0,0,0
CD300E,0.0307519435527248,0.5654081345368016,0.0944952178548151,0.7348484848484849,0,0,0,0,0,0
CD300LB,0.0,0.3987160317507039,0.1695989236752297,0.7348484848484849,0,0,0,0,0,0
GRAP2,0.0,0.46134850672061,0.1608593092895899,0.0,0,0,0,0,0,0
LCP2,0.0,0.3037938153418432,0.0730494325326858,0.0,0,0,0,0,0,0
SPRY2,0.0,0.0034313097513455,0.1749963226555703,0.0,0,0,0,0,0,0
DAB2,0.0302462579104902,6.13389121767884e-05,0.0838206053687687,0.0,0,0,0,0,0,0
LRP2,0.2716266165581735,0.0320139399394212,0.0842693901063049,0.0,0,0,0,0,0,0
VAMP7,0.0,0.0,0.0009718833672134,0.0,0,0,0,0,0,0
AGFG1,0.0306425124948824,0.0180662035442796,0.0177350008191682,0.7840909090909091,0,0,0,0,0,0
AMPH,0.0,0.1701887692744197,0.242669050991208,0.0,0,0,0,0,0,0
BIN1,0.0276554652425277,0.0161495169455654,0.2380170601497999,0.0,0,0,0,0,0,0
SQSTM1,0.0306722341562058,0.0062671166634358,0.0868334912624285,0.0,0,0,0,0,0,0
MAP3K3,0.0,0.0110947167407853,0.1035525081132159,0.7348484848484849,1,0,0,0,0,0
EIF4EBP1,0.0307874368086756,0.0046020337630031,0.1355167615185158,0.0,0,1,0,0,0,0
EIF4E,0.0,0.1744564206251417,0.0245595054862139,0.0,0,0,0,0,0,0
NOTCH2,0.0876412506107527,0.0,0.0922712475048112,0.0,0,0,0,0,0,0
IL18BP,0.0303166365715591,0.0637166503091659,0.0168206804734954,0.0,0,0,0,0,0,0
IL18,0.0,0.4782690937057814,0.052498386495711,0.6136363636363635,0,0,0,0,0,0
IL18R1,0.0,0.0755683395298742,0.0569371294114645,0.0,0,0,0,0,0,0
IL15,0.0,0.012697137289664,0.0661362097335994,0.0,0,0,0,0,0,0
IL15RA,0.0,0.0294258456619102,0.0219279700799601,0.0,0,0,0,0,0,0
IRF3,0.0613235935397471,0.0056072479025331,0.0701730607883374,0.0,0,0,0,0,0,0
IRF7,0.0608477251425437,0.1479833888163211,0.0695257078840886,0.7992424242424243,0,0,0,0,0,0
CREBBP,0.3046560763521928,0.1018076054955266,0.0629745477090599,0.6590909090909091,0,0,1,0,0,1
NOTCH3,0.0306803148040663,0.1411566718908679,0.0335055962144157,0.0,0,0,0,0,0,0
ELF3,0.1838068688314291,0.3330410422055633,0.000500119021556,0.2727272727272727,0,0,0,0,0,0
CNTN1,0.0,0.137335476215382,0.4598357085208077,0.0,0,0,0,0,0,0
MDK,0.0306040701733845,0.0087161969501908,0.1760563652431693,0.0,0,0,0,0,0,0
DLL1,0.0,0.0343289490032049,0.1321338438569625,0.7196969696969696,0,0,0,0,0,0
YBX1,0.0,0.0088778423646196,0.0302480966723173,0.0,0,0,0,0,0,0
HEY1,0.0305693678430003,0.002225440301059,0.029915809794586,0.0,0,0,0,0,0,0
FOXH1,0.0,0.1658952068988609,0.2391495876894656,0.0,0,0,0,0,0,0
DRAP1,0.0,0.0158979827035206,0.0409278981400926,0.0,0,0,0,0,0,0
CDON,0.0,0.0113845605050356,0.2597751067899022,0.6136363636363635,0,0,0,0,0,0
BOC,0.0301082586335844,0.0935598141515107,0.3384587311791353,0.0,0,0,0,0,0,0
IL23A,0.0,0.0455791742274793,0.0191824426729321,0.0,0,0,0,0,0,0
IL23R,0.0,0.0,0.1847434951548866,0.0,0,0,0,0,0,0
STAT4,0.0,0.056980243037444,0.1021992448092653,0.0,0,0,0,0,0,0
KNG1,0.0,0.0,0.0,0.8257575757575757,0,0,0,0,0,0
C1QBP,0.0,0.0083917883589125,0.0116584473233901,0.0,0,0,0,0,0,0
F8,0.1812838069417993,0.002985484621005,0.1754825311914538,0.0,0,0,0,0,0,0
VWF,0.0920190917573357,0.010407508371937,0.1315712601912164,0.0,0,0,0,0,0,0
F9,0.0,0.3689582321262554,0.0,0.0,0,0,0,0,0,0
F13B,0.0,0.0,0.0,0.2727272727272727,0,0,0,0,0,0
F13A1,0.0,0.0332079092425232,0.2622426790007617,0.0,0,0,0,0,0,0
PROC,0.0,0.2841855074288617,0.1966152189425806,0.0,0,0,0,0,0,0
PROCR,0.0,0.0343708729250517,0.0398009436783843,0.0,0,0,0,0,0,0
LY96,0.0307357678985248,0.0413785542009704,0.0963908018916492,0.0,0,0,0,0,0,0
TLR4,0.0,0.1463753820739305,0.1478354100388432,0.0,0,0,0,0,0,0
S100A9,0.0,0.3229599272836031,0.2414136261272584,0.0,0,0,0,0,0,0
S100A8,0.0,0.6285500772895286,0.1101879050468672,0.0,0,0,0,0,0,0
JUND,0.0,0.0103749159079071,0.1414962124816622,0.0,1,0,0,0,0,0
FOSB,0.0,0.0273014191961637,0.426618380502279,0.0,0,0,0,0,0,0
CFB,0.0,0.2066383847257112,0.0930019049155838,0.0,0,0,0,0,0,0
C3,0.1218196005680583,0.2958967710976553,0.2385292474027191,0.0,0,0,0,0,0,0
CKM,0.0615198688918026,0.135972335155505,0.2680830613493281,0.0,0,0,0,0,0,0
CKB,0.0,0.3235711391377983,0.2834332491441008,0.0,0,0,0,0,0,0
PRDX6,0.0306967318415065,0.0121363781109501,0.0136300853759344,0.0,0,0,0,0,0,0
GSTP1,0.0,0.1428542907126147,0.0365737327820027,0.0,0,0,0,0,0,0
HSF1,0.0,0.0106708304836836,0.0184625769932745,0.0,0,0,0,0,0,0
HSBP1,0.0,0.0221963981092171,0.0628630716634494,0.0,0,0,0,0,0,0
YWHAE,0.0614818067121034,0.0393482147397153,0.0326643848594538,0.0,0,0,1,0,0,0
CCAR2,0.0,0.0,0.0181320373039614,0.0,0,0,0,0,0,0
SIRT1,0.0299702978132963,0.0094746739995961,0.1159910923265687,0.0,0,0,0,0,0,0
ID1,0.0305794625519615,0.0121634281467002,0.0848818175163424,0.9962121212121212,0,0,0,0,0,0
ETS2,0.0,0.1394250532247358,0.1371284083105926,0.0,0,0,0,0,0,0
ERF,0.0613984196988281,0.0060289911639875,0.0172396605708903,0.0,0,0,0,0,0,0
MAP3K5,0.0306426341598557,0.0165146706770012,0.0385576855283393,0.0,1,0,0,0,0,0
CDKN2B,0.030727236282946,0.0280589915849842,0.0384197026959538,0.0,0,0,1,0,0,0
CEBPB,0.0,0.0068244621445553,0.0503368824130607,0.0,0,0,0,0,0,0
CLEC4C,0.0,0.0,0.0,0.0,0,0,0,0,0,0
FCER1G,0.0,0.0885466417797924,0.0071940090606493,0.0,0,0,0,0,0,0
CLEC4E,0.0,0.3854777039885619,0.104286344839454,0.0,0,0,0,0,0,0
MAP3K14,0.0,0.0140209020400024,0.0,0.0,1,0,0,0,0,0
CHUK,0.061335809023204,0.0432835823737342,0.027064005242167,0.0,1,0,0,0,0,0
NFKB2,0.0305485087261827,0.0056577857320937,0.017758661969364,0.0,1,0,0,0,0,0
RELB,0.0608901335806454,0.1182015634789379,0.0299431193116269,0.0,1,0,0,0,0,0
MALT1,0.0304216040523286,0.0057344075201578,0.0007959853024006,0.0,0,0,0,0,0,0
CASP8,0.182079156707223,0.7698901346570904,0.0298675159319531,0.0,0,0,0,1,0,0
CD209,0.0306060492526259,0.0500567081555231,0.2036021851495297,0.0,0,0,0,0,0,0
ICAM2,0.0,0.1147357194124788,0.1223282918916763,0.7348484848484849,0,0,0,0,0,0
GTSE1,0.0919128056379428,0.0042261982960093,0.2973272438347474,0.0,0,0,0,1,0,0
CDC20,0.0,0.0279748863496583,0.3759377075566121,0.0,0,0,1,0,0,0
MAD2L1,0.0,0.0138112833518626,0.2572726398236308,0.0,0,0,1,0,0,0
MYC,0.0,0.010683600144857,0.1430296919238012,0.9621212121212122,1,1,1,0,0,0
CDK2,0.0,0.0169038955292126,0.085695538726793,0.0,0,0,1,1,0,0
CCNE1,0.0,0.0311422818888537,0.2137645938437704,0.6212121212121212,0,0,1,1,0,0
GMNN,0.0,0.028600901605559,0.1130128111306986,0.0,0,0,0,0,0,0
CDT1,0.0,0.0513818561034753,0.3341561648589159,0.0,0,0,1,0,0,0
DBF4,0.0,0.0513653539818611,0.1340362120045287,0.0,0,0,1,0,0,0
CDC7,0.0,0.0088863220468716,0.1613801333089201,0.0,0,0,1,0,0,0
CCNA1,0.0304113550887655,0.3320853289723419,0.223559601324875,0.0,0,0,1,0,0,0
CCNA2,0.0,0.0101491581294556,0.2825426043032309,0.0,0,0,1,0,0,0
PHLDA1,0.0606733692950939,0.0852365824107084,0.0934325697175681,0.0,0,0,0,0,0,0
CTDNEP1,0.0,0.0111053795907828,0.0106749059993153,0.0,0,0,0,0,0,0
CNEP1R1,0.0,0.0,0.0071136053346203,0.0,0,0,0,0,0,0
ESPL1,0.1203347849378612,0.0613399489628561,0.2609766706143239,0.0,0,0,1,0,0,0
PTTG1,0.0,0.074709547339735,0.2549942144964128,0.0,0,0,1,0,0,0
MAU2,0.0,0.0232812208141226,0.0089981164115872,0.0,0,0,1,0,0,0
NIPBL,0.0,0.0048394668074302,0.004086615410988,0.0,0,0,1,0,0,0
FBXO5,0.0,0.0001786512270575,0.1010248588602302,0.7196969696969696,0,0,1,0,0,0
FERMT2,0.0,0.007204438238816,0.2357498338528093,0.0,0,0,0,0,0,0
FBLIM1,0.0,0.3443719211807457,0.0430414395254683,0.0,0,0,0,0,0,0
ITGB1,0.0,0.005347963953674,0.0497749012767452,0.2803030303030303,0,0,0,0,0,0
ILK,0.0,0.0058304855202984,0.1127394029166764,0.0,0,0,0,0,0,0
PARVA,0.0,0.0369067745726869,0.1343432944970883,0.0,0,0,0,0,0,0
ARHGEF6,0.0607447500301368,0.1444066258801726,0.1458936238557684,0.0,0,0,0,0,0,0
PARVB,0.0,0.0350337830917695,0.1184562146971735,0.0,0,0,0,0,0,0
RSU1,0.0,0.0303960203593386,0.0644929231784044,0.0,0,0,0,0,0,0
LIMS1,0.0304747155719126,0.0008614816415467,0.0504560307664196,0.0,0,0,0,0,0,0
ACTN1,0.0300811538594673,0.011759858858542,0.1054117831867439,0.0,0,0,0,0,0,0
ITGA6,0.0,0.0098237849720224,0.0591788313326522,0.0,0,0,0,0,0,0
ITGB4,0.0,0.0715185409775776,0.0975230022399128,0.7348484848484849,0,0,0,0,0,0
CD47,0.0305878522865886,0.0184266665681865,0.0443174835709514,0.0,0,0,0,0,0,0
SIRPA,0.0608576956181095,0.2045432236856119,0.0830293184188063,0.0,0,0,0,0,0,0
SIRPG,0.0,0.3543894951809053,0.01838682349144,0.0,0,0,0,0,0,0
NPHS1,0.0917497404294926,0.1925494134827322,0.0,0.0,0,0,0,0,0,0
KIRREL1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
