gene,MF: UCEC,METH: UCEC,GE: UCEC,CNA: UCEC,hsa04010,hsa04012,hsa04060,hsa04110,hsa04115,hsa04151,hsa04310,hsa04520
DFFB,0.0075183760070929,0.0476308716857019,0.000113497297128,0.0,0,0,0,0,0,0,0,0
DFFA,0.003795758783973,0.0090259905830209,0.0443238440393684,0.0,0,0,0,0,0,0,0,0
KPNA1,0.011480520226588,0.1222869213153546,0.0463218730824162,0.0,0,0,0,0,0,0,0,0
KPNB1,0.0189240675705764,0.0019447997500743,0.0506273306924507,0.0,0,0,0,0,0,0,0,0
PAK2,0.0,0.0331153038762733,0.030167006974633,0.0,1,1,0,0,0,0,0,0
ARHGAP10,0.0154669772841863,0.0104780653642177,0.1998227809497146,0.0,0,0,0,0,0,0,0,0
RIPK1,0.0038779274533111,0.009169313262474,0.0248414148783617,0.0,0,0,0,0,0,0,0,0
RIPK3,0.0076969608938039,0.134604830419141,0.0345683206755909,0.0,0,0,0,0,0,0,0,0
GCH1,0.007420476039194,0.0160698694834909,0.1167132290753233,0.0,0,0,0,0,0,0,0,0
GCHFR,0.0038421034842539,0.0102414486515174,0.1295866024758861,0.546875,0,0,0,0,0,0,0,0
UBE2V1,0.0,0.0434926584965161,0.025277108915423,0.0,0,0,0,0,0,0,0,0
TRAF6,0.0076736424427983,0.0148389532044308,0.0716366026374041,0.0,1,0,0,0,0,0,0,0
IRAK2,0.0038419620023764,0.5380297940261374,0.056336886301408,0.0,0,0,0,0,0,0,0,0
HBEGF,0.0,0.0318815107842512,0.1441718438450937,0.0,0,1,0,0,0,0,0,0
CAPZA2,0.0076434868146107,0.0017383468928776,0.0426653862370713,0.0,0,0,0,0,0,0,0,0
CAPZB,0.0,0.0042589789629982,0.0365194122206794,0.0,0,0,0,0,0,0,0,0
CAPZA3,0.0116295046024986,0.1071086066020364,0.0,0.0,0,0,0,0,0,0,0,0
CAPZA1,0.0038563016488681,0.0055045481608079,0.0566694214565674,0.0,0,0,0,0,0,0,0,0
GORASP1,0.0114783575289799,0.0,0.0021900782801942,0.0,0,0,0,0,0,0,0,0
GOLGA2,0.0186451231125536,0.0574351080098572,0.0437621121833733,0.0,0,0,0,0,0,0,0,0
TGFBR1,0.018565840392728,0.0079383794293049,0.0655860552179541,0.0,1,0,1,0,0,0,0,1
FKBP1A,0.0037489872377238,0.0019948469842849,0.0202990428943376,0.0,0,0,0,0,0,0,0,0
RASGRF2,0.0112288489242062,0.0245531439418982,0.2261826433419615,0.0,1,0,0,0,0,0,0,0
RASGRF1,0.0223588672881864,0.0537378601364225,0.2759776735385755,0.0,1,0,0,0,0,0,0,0
GRIA2,0.046873747600926,0.0731803471154462,0.2636782436413807,0.0,0,0,0,0,0,0,0,0
GRIA1,0.0298808132125998,0.3540722626718247,0.3637602402029634,0.0,0,0,0,0,0,0,0,0
TYK2,0.0221269681075061,0.0086796091046642,0.0526471840276192,0.0,0,0,0,0,0,0,0,0
IFNAR1,0.0038222380047898,0.0017421429510123,0.0104393189219464,0.0,0,0,1,0,0,1,0,0
TFB2M,0.0,0.1783699384332514,0.0867845427620778,0.88671875,0,0,0,0,0,0,0,0
POLRMT,0.0153861993698142,0.0045452425081467,0.0211708258279735,0.0,0,0,0,0,0,0,0,0
DGCR8,0.01110179465334,0.0053899458746028,0.0186088130227296,0.0,0,0,0,0,0,0,0,0
DROSHA,0.0111431062000598,0.0107373067608243,0.0232064403732943,0.0,0,0,0,0,0,0,0,0
TSNAX,0.0038522470156694,0.0029420207696147,0.004320630678591,0.88671875,0,0,0,0,0,0,0,0
TSN,0.0152197330348449,0.0061271281011289,0.0150708799235935,0.0,0,0,0,0,0,0,0,0
BAZ2A,0.0472000754794156,0.0023574708983936,0.0053772330606198,0.0,0,0,0,0,0,0,0,0
DNMT3A,0.0183021387446329,0.0445312756447878,0.1021207343342326,0.1015625,0,0,0,0,0,0,0,0
DNMT3L,0.0077026651857083,0.5182724528040463,0.0,0.0,0,0,0,0,0,0,0,0
DNMT3B,0.0072128449773688,0.0002911986363313,0.2593164224824286,0.0,0,0,0,0,0,0,0,0
CUL1,0.0112383309089219,0.2746240161599101,0.019456212280903,0.24609375,0,0,0,1,0,0,1,0
CAND1,0.030007092229978,0.008760888798401,0.0292359310170713,0.0,0,0,0,0,0,0,0,0
TFRC,0.0149169015422245,0.0248833588891358,0.1965300317136872,0.0,0,0,0,0,0,0,0,0
HFE,0.0074042206334863,0.2113956510467038,0.0435523040117412,0.0,0,0,0,0,0,0,0,0
TF,0.0074216529157824,0.0624464972895276,0.0807289392574747,0.0,0,0,0,0,0,0,0,0
HSD17B8,0.0038725028712225,0.1311217556327306,0.0107359923913912,0.0,0,0,0,0,0,0,0,0
CBR4,0.0,0.0217114468272366,0.0026179967086473,0.0,0,0,0,0,0,0,0,0
CCNB2,0.0,0.0060260248764464,0.4609958132633627,0.0,0,0,0,1,1,0,0,0
SBF1,0.0261908007774747,0.0031508416905191,0.0205006270032453,0.546875,0,0,0,0,0,0,0,0
MTMR2,0.0221434724702946,0.0038524155267754,0.0044904623988898,0.0,0,0,0,0,0,0,0,0
MTMR7,0.0152514512920586,0.3328855820975764,0.1007004521965599,0.0,0,0,0,0,0,0,0,0
MTMR9,0.0188436850487265,0.1097003959323926,0.0867520850329141,0.0,0,0,0,0,0,0,0,0
PIK3CB,0.030197074229046,0.033476919564573,0.0218315450340739,0.0,0,1,0,0,0,1,0,0
PIK3R2,0.0228721897857451,0.0134849927618775,0.3801662973968052,0.0,0,1,0,0,0,1,0,0
PIK3CD,0.0147967568449652,0.0480455221849315,0.0829666280566907,0.0,0,1,0,0,0,1,0,0
PIK3R3,0.026133045898661,0.0065590647430853,0.0980850733479938,0.0,0,0,0,0,0,1,0,0
PIK3R5,0.0070748163102601,0.1743467336355809,0.006350193319759,0.0,0,0,0,0,0,1,0,0
PIK3CG,0.0222250648849353,0.036880500603772,0.083516614749785,0.0,0,0,0,0,0,1,0,0
PLEKHA2,0.0038572971927263,0.075151809870263,0.0532605244872635,0.4921875,0,0,0,0,0,0,0,0
PTPN13,0.0245756124322464,0.003902292972769,0.1251942421819355,0.0,0,0,0,0,0,0,0,0
PLEKHA1,0.0109084415357976,0.0051735073775384,0.0128820982838529,0.0,0,0,0,0,0,0,0,0
MTMR6,0.0190669872108303,0.0755147981106834,0.0771857850250188,0.0,0,0,0,0,0,0,0,0
SBF2,0.0305505124887343,0.0446234163676271,0.079692951130576,0.0,0,0,0,0,0,0,0,0
MTM1,0.0269802718148019,0.0499164129907838,0.0816782899820171,0.0,0,0,0,0,0,0,0,0
MTMR12,0.0075386813538664,0.0090017782279738,0.0653788831708923,0.0,0,0,0,0,0,0,0,0
GAB2,0.0189071482378063,0.0088521917424687,0.1938864628469615,0.0,0,0,0,0,0,0,0,0
ITPR1,0.0470182922211831,0.0013923840579123,0.3020179944983298,0.0,0,0,0,0,0,0,0,0
MRVI1,0.0141647397549271,0.3837405174404409,0.4322529454995753,0.0,0,0,0,0,0,0,0,0
PTPN6,0.0114967666573074,0.4781897743011791,0.1295995472750141,0.0,0,0,0,0,0,0,0,1
PECAM1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
PTPN11,0.0111649379997673,0.0004829557956728,0.0347373367520614,0.0,0,0,0,0,0,0,0,0
IL6R,0.0037939455912738,0.0375328375498197,0.1530819319391157,0.0,0,0,1,0,0,1,0,0
IL6,0.0114228141516394,0.4893849882955863,0.0211665578805246,0.0,0,0,1,0,0,1,0,0
STAT1,0.0109119451572319,0.0031663155541291,0.145879540425857,0.0,0,0,0,0,0,0,0,0
STAT3,0.0109520439788944,0.0037809001484416,0.0041565041638938,0.4453125000000001,0,0,0,0,0,0,0,0
KDR,0.018795426445292,0.0,0.3160866982272069,0.0,1,0,0,0,0,1,0,0
HRG,0.007738980701722,0.0630406269431965,0.1376913323012447,0.0,0,0,0,0,0,0,0,0
PLG,0.0230528527842571,0.3159746480159131,0.0846794424295357,0.0,0,0,0,0,0,0,0,0
ANXA2,0.0038380281909283,0.0006505969203873,0.0527002918562546,0.0,0,0,0,0,0,0,0,0
S100A10,0.0,0.1063733094938311,0.0344415199919145,0.0,0,0,0,0,0,0,0,0
SERPINF2,0.0038247132419471,0.0367857195248423,0.0875371135673244,0.0,0,0,0,0,0,0,0,0
PLAU,0.0076916913981046,0.0085715840710873,0.0280901877005963,0.0,0,0,0,0,0,0,0,0
PLAUR,0.0037883816625142,0.0672786721030078,0.1133535748952821,0.0,0,0,0,0,0,0,0,0
ATP7A,0.0185488947506879,0.1451433415439491,0.0418898067091204,0.0,0,0,0,0,0,0,0,0
PDZD11,0.0077268860268534,0.0143310509589289,0.0191424065757724,0.0,0,0,0,0,0,0,0,0
CLCN7,0.00378266648825,0.0181731361909447,0.0120161142418264,0.0,0,0,0,0,0,0,0,0
OSTM1,0.0,0.0106685736187414,0.1121830470210447,0.0,0,0,0,0,0,0,0,0
TXN,0.0038720136190879,0.0029687902060361,0.05876858895515,0.0,0,0,0,0,0,0,0,0
TXNIP,0.0153890509415007,0.0022539594913698,0.2585068431476154,0.0,0,0,0,0,0,0,0,0
NLRP3,0.0294679822217742,0.2627722998933196,0.0973121254468146,0.88671875,0,0,0,0,0,0,0,0
MEFV,0.0074449396840858,0.2026149132034167,0.0348074219571047,0.0,0,0,0,0,0,0,0,0
PSTPIP1,0.0115332750530987,0.0405300789910171,0.027687140583176,0.0,0,0,0,0,0,0,0,0
PYCARD,0.0,0.2417303557440979,0.0174686124737623,0.0,0,0,0,0,0,0,0,0
CGA,0.0038801465981167,0.2150359843933264,0.1659157794512092,0.0,0,0,0,0,0,0,0,0
LHB,0.0038812201136186,0.0666123414260887,0.0549516414663767,0.0,0,0,0,0,0,0,0,0
AVPR2,0.0192213319520594,0.0,0.3589882212454503,0.36328125,0,0,0,0,0,0,0,0
AVP,0.0,0.1242681106764313,0.0,0.45703125,0,0,0,0,0,0,0,0
GCG,0.0038754680755723,0.3749935378864066,0.0,0.0,0,0,0,0,0,0,0,0
GCGR,0.0,0.0,0.0340018913387899,0.0,0,0,0,0,0,0,0,0
RAMP3,0.003881126659737,0.1073510398428302,0.2468899507619155,0.0,0,0,0,0,0,0,0,0
CALCR,0.0076206029092734,0.0874640174273148,0.0576753098256779,0.0,0,0,0,0,0,0,0,0
RAMP1,0.0,0.1276420075316776,0.4766708850259751,0.203125,0,0,0,0,0,0,0,0
TSHB,0.0,0.3228402817535051,0.0,0.0,0,0,0,0,0,0,0,0
GPHB5,0.0116225090324688,0.1538949200831281,0.0,0.0,0,0,0,0,0,0,0,0
GPHA2,0.0038822378626811,0.1758309567821553,0.0937466528850044,0.0,0,0,0,0,0,0,0,0
CALCRL,0.0189170627012054,0.0,0.2536067448799982,0.0,0,0,0,0,0,0,0,0
RAMP2,0.0038506068590748,0.2027646342976247,0.2831114070861699,0.4453125000000001,0,0,0,0,0,0,0,0
GLP2R,0.0076714530046865,0.5910806007007614,0.3882488450097478,0.5,0,0,0,0,0,0,0,0
FSHB,0.0038505593161181,0.7849750493133243,0.0,0.0,0,0,0,0,0,0,0,0
ITGAV,0.0298388412572795,0.0062024568267696,0.070322347674134,0.0,0,0,0,0,0,1,0,0
ITGB5,0.0153743254993216,0.0213751395166122,0.0213588597251535,0.0,0,0,0,0,0,1,0,0
STX4,0.0038506288038456,0.0039136078032631,0.0132990331423825,0.0,0,0,0,0,0,0,0,0
SEC22B,0.0,0.0010799361668167,0.0,0.0,0,0,0,0,0,0,0,0
GLI3,0.0443989317287539,0.0038776747975164,0.2844545349747061,0.0,0,0,0,0,0,0,0,0
PTCH1,0.050386444403008,0.058656656288445,0.1374962967556147,0.5039062500000001,0,0,0,0,0,0,0,0
GLI1,0.0113666552378855,0.0099385624586741,0.3390697634517322,0.0,0,0,0,0,0,0,0,0
GLI2,0.0229742158816511,0.9027468582244575,0.3759720910827556,0.0,0,0,0,0,0,0,0,0
SUFU,0.0074607433224925,0.0004763107752696,0.0474583229186639,0.0,0,0,0,0,0,0,0,0
NUMB,0.0067335340843859,0.0004945939819275,0.0356989070968613,0.0,0,0,0,0,0,0,0,0
ITCH,0.0188120811867704,0.0355940687554354,0.0035611320971649,0.0,0,0,0,0,0,0,0,0
ABHD5,0.003872563477672,0.0,0.0856487354386769,0.0,0,0,0,0,0,0,0,0
PLIN1,0.0038299106964029,0.0249025670771486,0.1325635367909833,0.0,0,0,0,0,0,0,0,0
LIPE,0.0153414350094752,0.1467721716812171,0.1180083263906738,0.0,0,0,0,0,0,0,0,0
FABP4,0.0,0.0944994702491612,0.199409479036838,0.0,0,0,0,0,0,0,0,0
KCNJ16,0.0182708423711359,0.8403726979384449,0.0734391832952755,0.0,0,0,0,0,0,0,0,0
KCNJ15,0.003599408226206,0.138541125580517,0.1114476714306915,0.0,0,0,0,0,0,0,0,0
KCNJ10,0.0037579559525826,0.0003342924647602,0.06557540985261,0.0,0,0,0,0,0,0,0,0
CXCL16,0.0038382671100322,0.0097379098734584,0.0768786940520019,0.0,0,0,1,0,0,0,0,0
CXCR6,0.0037921921727272,0.0,0.0311174330358142,0.0,0,0,1,0,0,0,0,0
C5AR1,0.0116126320306761,0.2177446936317244,0.0279456232868449,0.0,0,0,0,0,0,0,0,0
C5,0.0154249915785629,0.0,0.1457863762639563,0.0,0,0,0,0,0,0,0,0
CX3CL1,0.0037455293735939,0.0816231510227075,0.0215158407671298,0.6015625,0,0,1,0,0,0,0,0
CX3CR1,0.0075609033158334,0.1745306012925129,0.2276263514581457,0.0,0,0,1,0,0,0,0,0
TAS1R2,0.015436399088143,0.3060026288396085,0.0,0.0,0,0,0,0,0,0,0,0
TAS1R3,0.0038564401781027,0.4860882661808014,0.0176718397207824,0.0,0,0,0,0,0,0,0,0
TAS1R1,0.011430952320231,0.1012378242110995,0.1120675937136552,0.0,0,0,0,0,0,0,0,0
GABBR2,0.0307058268859225,0.2787436746857492,0.1759060049089488,0.0,0,0,0,0,0,0,0,0
GABBR1,0.0221009729620587,0.0293803307682121,0.2087400939398074,0.0,0,0,0,0,0,0,0,0
IL10RB,0.0077068373375247,0.0102091415643513,0.0468919933665713,0.0,0,0,1,0,0,0,0,0
GABPB1,0.0073449769381093,0.0012792478857788,0.0045163529771497,0.0,0,0,0,0,0,0,0,0
GABPA,0.007652457107301,0.0039367954286393,0.090961232625579,0.0,0,0,0,0,0,0,0,0
TNPO1,0.0112692982897244,0.0031405702435552,0.0534462714280689,0.0,0,0,0,0,0,0,0,0
KIF17,0.0263065207940354,0.1106431843592079,0.2079748754522923,0.0,0,0,0,0,0,0,0,0
GSTA1,0.0,0.1365088653882294,0.1081484137082615,0.0,0,0,0,0,0,0,0,0
GSTA2,0.0038734816690642,0.0,0.0481540573991324,0.0,0,0,0,0,0,0,0,0
GCLC,0.0151692951950446,0.055461737208905,0.0248066279282869,0.0,0,0,0,0,0,0,0,0
GCLM,0.0038748532825644,0.0068387568216425,0.0965722585172978,0.0,0,0,0,0,0,0,0,0
INS,0.0,0.3754150536136822,0.0,0.0,1,0,0,0,0,1,0,0
INSR,0.0444867859347689,0.0722894371051176,0.1692658217243294,0.0,1,0,0,0,0,1,0,1
ABCD2,0.0077009239719695,0.0366830855295215,0.4038288149338171,0.0,0,0,0,0,0,0,0,0
ABCD1,0.0192719386701704,0.1640562429277247,0.0003786762142699,0.0,0,0,0,0,0,0,0,0
ABCD3,0.0192857228838882,0.0052524131243709,0.0463448211895004,0.0,0,0,0,0,0,0,0,0
ABCG5,0.0037928625758509,0.0003416563325294,0.1205354405292497,0.0,0,0,0,0,0,0,0,0
ABCG8,0.0113982906647553,0.0,0.3116123111025172,0.0,0,0,0,0,0,0,0,0
CHRNB2,0.0037962902278694,0.0453914009743393,0.0714301416487047,0.0,0,0,0,0,0,0,0,0
CHRNA4,0.0038543658336092,0.2236340333462816,0.3315299909414514,0.0,0,0,0,0,0,0,0,0
CHRNA3,0.0075909769587527,0.0013654438425511,0.148460646994788,0.0,0,0,0,0,0,0,0,0
CHRNB4,0.0077246023819631,0.0682167204948321,0.0738090467690787,0.0,0,0,0,0,0,0,0,0
FOXM1,0.0186860112659685,0.0176194663545412,0.4751578641393401,0.0,0,0,0,0,0,0,0,0
PLK1,0.0154633228282078,0.021133415378586,0.4670845931506515,0.0,0,0,0,1,0,0,0,0
CENPF,0.0264207176654492,0.0067089611711021,0.431615942173691,0.0,0,0,0,0,0,0,0,0
TACR1,0.0038576411114331,0.0194199068266005,0.3553693392968003,0.0,0,0,0,0,0,0,0,0
TAC1,0.0038284156418265,0.6783813412184937,0.0196622903098899,0.0,0,0,0,0,0,0,0,0
TACR2,0.0115382092854875,0.3087174217742831,0.2693762344246714,0.0,0,0,0,0,0,0,0,0
OXTR,0.0038306331854654,0.0083902987889833,0.0059238704717333,0.0,0,0,0,0,0,0,0,0
OXT,0.0,0.3213356712482133,0.0,0.45703125,0,0,0,0,0,0,0,0
CRH,0.0077479543811155,0.0447671087236316,0.0,0.0,0,0,0,0,0,0,0,0
CRHBP,0.0077412742698792,0.1031589609989032,0.4231729567915421,0.0,0,0,0,0,0,0,0,0
ADGRE5,0.0037698118842189,0.0025887744880183,0.0,0.0,0,0,0,0,0,0,0,0
CD55,0.0037829274811402,0.0670987943859223,0.0122706920117051,0.0,0,0,0,0,0,0,0,0
CBY1,0.0115725791371307,0.004331952456049,0.0203760061559034,0.0,0,0,0,0,0,0,1,0
CTNNB1,0.302054353693787,0.0,0.0405923722659893,0.0,0,0,0,0,0,0,1,1
CTNNBIP1,0.0076134362537356,0.0133402786256344,0.1032447551057999,0.0,0,0,0,0,0,0,1,0
CHD8,0.0610478794328118,0.0,0.0008605128681076,0.0,0,0,0,0,0,0,1,0
MCFD2,0.0038379379078185,0.010521409142567,0.0407230557503187,0.0,0,0,0,0,0,0,0,0
LMAN1,0.0268335751813919,0.0186083302472837,0.0021886405888409,0.3515625,0,0,0,0,0,0,0,0
TMED10,0.0115760630532845,0.0140723684875268,0.0618073335058541,0.0,0,0,0,0,0,0,0,0
TMED2,0.0116200930024927,0.0076846876956669,0.0313826344477217,0.2578125,0,0,0,0,0,0,0,0
CD4,0.0269249075594708,0.0310203765124248,0.0420294957429392,0.0,0,0,1,0,0,0,0,0
LCK,0.0075379406672503,0.0364666018815312,0.0306937013771477,0.0,0,0,0,0,0,0,0,0
RAB3GAP1,0.0152221961186202,0.0016739787770681,0.0560733310771889,0.0,0,0,0,0,0,0,0,0
RAB3GAP2,0.0533773184991442,0.0095024499418202,0.0027321793513121,0.0,0,0,0,0,0,0,0,0
NTRK2,0.0212468321638856,0.0319301936398902,0.1742552118280327,0.5039062500000001,1,0,0,0,0,1,0,0
BDNF,0.0062725831595066,0.5603595930533187,0.1198661056973096,0.0,1,0,0,0,0,1,0,0
NTF4,0.0,0.2015822849676942,0.0899454967957307,0.0,1,0,0,0,0,1,0,0
IL2RB,0.0076891077523444,0.0818454357662035,0.0625039131074103,0.0,0,0,1,0,0,1,0,0
JAK1,0.1299757143142327,0.0062073556938891,0.1106947981776449,0.0,0,0,0,0,0,1,0,0
JAK3,0.0113248290562799,0.2663482427569403,0.0572224243186689,0.0,0,0,0,0,0,1,0,0
IL2RG,0.0231010481547956,0.3072801139412002,0.0410229131449246,0.0,0,0,1,0,0,1,0,0
PTK2B,0.0186821500400645,0.0073804945619174,0.0615272812593426,0.45703125,0,0,0,0,0,0,0,0
EBI3,0.0,0.1578452825712835,0.0569250817380768,0.0,0,0,1,0,0,0,0,0
IL27,0.0038822773032745,0.0274206133080974,0.0706073712570955,0.0,0,0,1,0,0,0,0,0
NECTIN1,0.0,0.0011902456539796,0.0,0.0,0,0,0,0,0,0,0,1
NECTIN3,0.0,0.0036784563197101,0.0,0.0,0,0,0,0,0,0,0,1
NECTIN4,0.0,0.5070419689333413,0.0,0.0,0,0,0,0,0,0,0,1
NECTIN2,0.0,0.0039714661965031,0.0,0.0,0,0,0,0,0,0,0,1
PVR,0.003870735205305,0.0158715727790175,0.0463062550276275,0.0,0,0,0,0,0,0,0,0
IL12B,0.0,0.1302146326552628,0.104144265864816,0.0,0,0,1,0,0,0,0,0
IL12A,0.0114786216159441,0.0215623430040602,0.0592508037792018,0.0,0,0,1,0,0,0,0,0
IL12RB1,0.0152732533269249,0.0336625884389429,0.0407789331417259,0.0,0,0,1,0,0,0,0,0
IL12RB2,0.0112480923288449,0.0292947394734547,0.0733696786563355,0.0,0,0,1,0,0,0,0,0
JAK2,0.0115674585477289,0.0045606726087084,0.1535330759773979,0.0,0,0,0,0,0,1,0,0
TLR2,0.0114712780027996,0.0,0.0548722921966862,0.0,0,0,0,0,0,1,0,0
TLR1,0.0076152329760333,0.2106241077782847,0.1215366707494973,0.0,0,0,0,0,0,0,0,0
TLR6,0.0225139123848476,0.0,0.0712544512280404,0.0,0,0,0,0,0,0,0,0
RBPJ,0.0184716327575963,0.0048055749522653,0.0711657278423344,0.0,0,0,0,0,0,0,0,0
SNW1,0.0076808354735513,0.0068517080064745,0.0203946604468931,0.0,0,0,0,0,0,0,0,0
NOTCH1,0.0377592862974268,0.0278205859460838,0.0432455745870568,0.0,0,0,0,0,0,0,0,0
HIF1A,0.0221630398123729,0.0592201459256851,0.0597004330834091,0.0,0,0,0,0,0,0,0,0
JAG1,0.0382662433589076,0.0077996317713186,0.0571599871310133,0.0,0,0,0,0,0,0,0,0
JAG2,0.0149163140188743,0.0249498486684412,0.0158482755525205,0.30859375,0,0,0,0,0,0,0,0
CBL,0.0185084048497076,0.0005115823762627,0.0617302251111737,0.0,0,0,0,0,0,0,0,0
NCAM1,0.0407033471212736,0.1379753347525064,0.5020669011065538,0.0,0,0,0,0,0,0,0,0
NCAN,0.0190740253646487,0.0598977756525415,0.1376913323012447,0.0,0,0,0,0,0,0,0,0
COL4A2,0.0190250042758317,0.0321235101453677,0.0740545736847263,0.2265625,0,0,0,0,0,1,0,0
COL4A1,0.0192319534748953,0.0400619023269604,0.0365882829765109,0.2265625,0,0,0,0,0,1,0,0
HLA-C,0.0076520287690084,0.0520127559316276,0.0081187022169076,0.0,0,0,0,0,0,0,0,0
B2M,0.0115247338437005,0.0053525799072286,0.0223001155622234,0.546875,0,0,0,0,0,0,0,0
KIR2DS5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
TYROBP,0.0077165318878686,0.062382073438462,0.0222012037303019,0.0,0,0,0,0,0,0,0,0
CLEC5A,0.0038240769702825,0.3340260881266806,0.121433016993219,0.24609375,0,0,0,0,0,0,0,0
NCR2,0.0038797306937671,0.0358944923881863,0.0,0.0,0,0,0,0,0,0,0,0
SIRPB1,0.0074912645730625,0.0,0.040916713040258,0.0,0,0,0,0,0,0,0,0
TREM1,0.003823842380368,0.1532450101740178,0.2719680879520788,0.0,0,0,0,0,0,0,0,0
TREM2,0.0115958562297104,0.2375445563670585,0.0972658993516717,0.0,0,0,0,0,0,0,0,0
CD300E,0.0,0.6204083791578947,0.058207133941673,0.0,0,0,0,0,0,0,0,0
CD300LB,0.0115376599374881,0.2412534479492515,0.0340086517743052,0.0,0,0,0,0,0,0,0,0
GRAP2,0.0038702866987256,0.61038269842879,0.0804597118249864,0.0,0,0,0,0,0,0,0,0
LCP2,0.0151153750184982,0.3187121445510093,0.0038028922805853,0.0,0,0,0,0,0,0,0,0
SPRY2,0.0077124509330896,0.0025415667025037,0.0834960504878627,0.0,0,0,0,0,0,0,0,0
DAB2,0.0188020166158427,0.0617103520200883,0.2351395283116059,0.0,0,0,0,0,0,0,0,0
LRP2,0.1032631935527835,0.0368320419331077,0.1294621918181949,0.0,0,0,0,0,0,0,0,0
VAMP7,0.0074772704067058,0.0,0.0422016020693947,0.0,0,0,0,0,0,0,0,0
AGFG1,0.0036037928369372,0.009049082164505,0.0525304398136443,0.0,0,0,0,0,0,0,0,0
AMPH,0.0190283620575188,0.0231759898973751,0.3172356586840154,0.0,0,0,0,0,0,0,0,0
BIN1,0.032335439470012,0.0136700593358746,0.0731794474239227,0.0,0,0,0,0,0,0,0,0
SQSTM1,0.0038291621812558,0.0064167598240239,0.0446330565061864,0.0,0,0,0,0,0,0,0,0
MAP3K3,0.011065471364382,0.0055513038548256,0.1588511750262439,0.0,1,0,0,0,0,0,0,0
EIF4EBP1,0.0,0.0035935925920981,0.1408148139045133,0.0,0,1,0,0,0,1,0,0
EIF4E,0.0,0.187216619949885,0.034288349835022,0.0,0,0,0,0,0,1,0,0
NOTCH2,0.0182024540561437,0.0,0.0562442270815915,0.0,0,0,0,0,0,0,0,0
IL18BP,0.0036380358685296,0.0488650275107643,0.0535256798819532,0.0,0,0,0,0,0,0,0,0
IL18,0.0,0.3665329942004099,0.1200077672535056,0.0,0,0,1,0,0,0,0,0
IL18R1,0.0037865266111746,0.0437880716714316,0.0350613579388739,0.0,0,0,1,0,0,0,0,0
IL15,0.0,0.0064969921249683,0.0991333677240123,0.0,0,0,1,0,0,0,0,0
IL15RA,0.0,0.0040589337605399,0.1364558537469739,0.0,0,0,1,0,0,0,0,0
IRF3,0.0035899044454862,0.0045442691062247,0.0313546576213033,0.0,0,0,0,0,0,0,0,0
IRF7,0.0113184488065083,0.0402675875049612,0.1366822102854403,0.40625,0,0,0,0,0,0,0,0
CREBBP,0.063859263937472,0.0371014426615116,0.0815587015088635,0.359375,0,0,0,1,0,0,1,1
NOTCH3,0.0455753823081035,0.04077281716944,0.0231504093462275,0.38671875,0,0,0,0,0,0,0,0
ELF3,0.0076521334440123,0.1025578742536404,0.2462730476626514,0.0,0,0,0,0,0,0,0,0
CNTN1,0.0183616612448607,0.0670380736855019,0.2202043430165608,0.0,0,0,0,0,0,0,0,0
MDK,0.0,0.0267894680972657,0.0739862484888915,0.203125,0,0,0,0,0,0,0,0
DLL1,0.0192692100530031,0.0468467698261077,0.2003759761668405,0.0,0,0,0,0,0,0,0,0
YBX1,0.0,0.0048759164488838,0.0212752351929715,0.0,0,0,0,0,0,0,0,0
HEY1,0.0267035133178051,0.091260061461528,0.0097794192460174,0.0,0,0,0,0,0,0,0,0
FOXH1,0.0038495846095277,0.0517757102635996,0.1836448429253555,0.0,0,0,0,0,0,0,0,0
DRAP1,0.0115063696167157,0.0102882651176327,0.0061387718722981,0.0,0,0,0,0,0,0,0,0
CDON,0.0296310544318246,0.0034484720517062,0.2413802225070411,0.3671874999999999,0,0,0,0,0,0,0,0
BOC,0.0336384848836121,0.045622906844811,0.1931129900085017,0.0,0,0,0,0,0,0,0,0
IL23A,0.0,0.1188238540312388,0.1466571660621718,0.0,0,0,1,0,0,0,0,0
IL23R,0.0153022882268213,0.0,0.2397795100721942,0.0,0,0,1,0,0,0,0,0
STAT4,0.0152482943035358,0.0851791267143808,0.0349260874400003,0.0,0,0,0,0,0,0,0,0
KNG1,0.00376329478293,0.0,0.0,0.0,0,0,0,0,0,0,0,0
C1QBP,0.0038449967751805,0.0038933131114087,0.0668555831780664,0.0,0,0,0,0,0,0,0,0
F8,0.0299782135619974,0.078069268710695,0.1703475056546076,0.0,0,0,0,0,0,0,0,0
VWF,0.0378289429671958,0.037822255336133,0.1554411562796578,0.0,0,0,0,0,0,1,0,0
F9,0.0116078147313434,0.2123477007927978,0.0,0.0,0,0,0,0,0,0,0,0
F13B,0.0077322533242707,0.0,0.0,0.0,0,0,0,0,0,0,0,0
F13A1,0.0114893919901439,0.4357272364696806,0.1756561081408322,0.0,0,0,0,0,0,0,0,0
PROC,0.003845668843358,0.085037240342469,0.1582222514554272,0.0,0,0,0,0,0,0,0,0
PROCR,0.0,0.0975943073626259,0.2695807629008857,0.0,0,0,0,0,0,0,0,0
LY96,0.0116209683465664,0.2861422537123356,0.1401310987112477,0.0,0,0,0,0,0,0,0,0
TLR4,0.0070563803152738,0.2186482354557156,0.1704577021941201,0.0,0,0,0,0,0,1,0,0
