gene,MF: LUAD,METH: LUAD,GE: LUAD,CNA: LUAD,hsa04010,hsa04012,hsa04014,hsa04020,hsa04110,hsa04115,hsa04151
CAPZB,0.0,0.0093743592152804,0.0148219653568045,0.3236074270557029,0,0,0,0,0,0,0
CAPZA3,0.0205499832529905,0.0885006816394836,0.0,0.0,0,0,0,0,0,0,0
CAPZA1,0.0,0.0152189878013857,0.0192543093652159,0.4005305039787799,0,0,0,0,0,0,0
GORASP1,0.0,0.0,0.0570924388901845,0.0,0,0,0,0,0,0,0
GOLGA2,0.0808487870443716,0.0654720630079467,0.0283007443185093,0.0,0,0,0,0,0,0,0
TGFBR1,0.0,0.0429471378861094,0.0346775057863116,0.0,1,0,0,0,0,0,0
FKBP1A,0.0,0.0533855459355816,0.047809373145245,0.3448275862068966,0,0,0,0,0,0,0
RASGRF2,0.0596487601977345,0.3503539341280572,0.01578804235171,0.0,1,0,0,0,0,0,0
RASGRF1,0.0614407452341356,0.120932326877694,0.4562505233349047,0.0,1,0,0,0,0,0,0
GRIA2,0.1355802655865476,0.4668615299247313,0.1712604760831931,0.0,0,0,0,0,0,0,0
GRIA1,0.0,0.0884715702315992,0.5683903043808795,0.0,0,0,0,0,0,0,0
TYK2,0.0,0.0023880149806543,0.0374636712102308,0.0,0,0,0,0,0,0,0
IFNAR1,0.0204996671562971,0.0177369060737135,0.0024968057875164,0.0,0,0,0,0,0,0,1
TFB2M,0.040979917874877,0.1151210169776759,0.1236323920127775,0.0,0,0,0,0,0,0,0
POLRMT,0.0,0.0149787929891848,0.0225553174142625,0.0,0,0,0,0,0,0,0
DGCR8,0.0,0.0080943975994265,0.023397156690215,0.0,0,0,0,0,0,0,0
DROSHA,0.060827768030955,0.0038680244137988,0.0908473300102015,0.0,0,0,0,0,0,0,0
TSNAX,0.0,0.0193698486625979,0.0168236301547358,0.0,0,0,0,0,0,0,0
TSN,0.019773866521881,0.0024395148547791,0.0350756323414289,0.0,0,0,0,0,0,0,0
BAZ2A,0.0405262003871469,0.0011329461162707,0.0032141763524264,0.0,0,0,0,0,0,0,0
DNMT3A,0.076420821042651,0.0260872314027867,0.1122095048823394,0.0,0,0,0,0,0,0,0
DNMT3L,0.0,0.3027974452016517,0.0,0.0,0,0,0,0,0,0,0
DNMT3B,0.0405794618890577,0.0117948343767472,0.1319012195994683,0.0,0,0,0,0,0,0,0
CUL1,0.0404080795116252,0.4289175963979134,0.0116069524159841,0.0,0,0,0,0,1,0,0
CAND1,0.020208773909554,0.0050664248699161,0.0407921799191264,0.0,0,0,0,0,0,0,0
TFRC,0.0204337305210085,0.0084516992846154,0.1469280958217096,0.3607427055702918,0,0,0,0,0,0,0
HFE,0.0,0.0313662446488904,0.0037143873528306,0.0,0,0,0,0,0,0,0
TF,0.0793187675735238,0.3031594155077933,0.059378940017947,0.0,0,0,0,0,0,0,0
HSD17B8,0.0,0.0511767609805923,0.0481451752641841,0.0,0,0,0,0,0,0,0
CBR4,0.0,0.0427848350430328,0.010556026143972,0.0,0,0,0,0,0,0,0
CCNB2,0.0,0.012127167689463,0.3589982806354135,0.0,0,0,0,0,1,1,0
SBF1,0.0607784772684112,0.0040529965898337,0.0612200432143372,0.6631299734748011,0,0,0,0,0,0,0
MTMR2,0.0,0.0027653429793556,0.0141462299953881,0.0,0,0,0,0,0,0,0
MTMR7,0.0615593119597668,0.4462375422310955,0.0593132582448783,0.0,0,0,0,0,0,0,0
MTMR9,0.0203971510622169,0.0020137820560689,0.0697116791391972,0.0,0,0,0,0,0,0,0
PIK3CB,0.0204865708027986,0.0266809566013827,0.0026810463291787,0.0,0,1,0,0,0,0,1
PIK3R2,0.020432915484059,0.0097132742455278,0.0485142046581269,0.0,0,1,0,0,0,0,1
PIK3CD,0.0184709149336441,0.0829529452349147,0.0221587776518938,0.3236074270557029,0,1,0,0,0,0,1
PIK3R3,0.0,0.0025852043846487,0.1054579630985002,0.0,0,0,0,0,0,0,1
PIK3R5,0.0592674902816653,0.3886968861499403,0.15595410024643,0.0,0,0,0,0,0,0,1
PIK3CG,0.1407817986452082,0.2287589902232528,0.1193588264815869,0.0,0,0,0,0,0,0,1
PLEKHA2,0.0,0.032662024101432,0.0950365849988314,0.0,0,0,0,0,0,0,0
PTPN13,0.0726075725758399,0.0138873148229782,0.1955902859301912,0.4190981432360743,0,0,0,0,0,0,0
PLEKHA1,0.0,0.038466827090457,0.1027310655259949,0.0,0,0,0,0,0,0,0
MTMR6,0.0408610779877802,0.0278583391693658,0.0850227232978865,0.0,0,0,0,0,0,0,0
SBF2,0.0,0.0463609422198517,0.0325393238325215,0.0,0,0,0,0,0,0,0
MTM1,0.0204982414174145,0.0144278032163917,0.1023776622443299,0.0,0,0,0,0,0,0,0
MTMR12,0.0393514474453274,0.0174556834457076,0.058547242588779,0.0,0,0,0,0,0,0,0
GAB2,0.0201747851874967,0.0006485205995313,0.1600427289292308,0.0,0,0,0,0,0,0,0
ITPR1,0.0754165900323417,0.0097457818505008,0.1167448275622953,0.6180371352785148,0,0,0,0,0,0,0
MRVI1,0.0,0.0183929779260848,0.0731913536493785,0.0,0,0,0,0,0,0,0
PTPN6,0.0,0.4221963274704312,0.0717772351069646,0.0,0,0,0,0,0,0,0
PECAM1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
PTPN11,0.061030089044196,0.0105990788176636,0.0423593039479401,0.3527851458885941,0,0,0,0,0,0,0
IL6R,0.0,0.094485676390576,0.1245978898973754,0.0,0,0,0,0,0,0,1
IL6,0.0,0.3255385967006963,0.3083853771899139,0.7533156498673741,0,0,0,0,0,0,1
STAT1,0.0185771243925684,0.002768016885276,0.056808434616152,0.0,0,0,0,0,0,0,0
STAT3,0.0401535054722709,0.0005619999688268,0.0376060322539978,0.0,0,0,0,0,0,0,0
KDR,0.1811968932434902,0.0,0.1619281743377408,0.2546419098143236,1,0,0,0,0,0,1
HRG,0.0410091397566856,0.0392749911732973,0.0922509911852395,0.3607427055702918,0,0,0,0,0,0,0
PLG,0.1022874425200579,0.3432880143191933,0.393259021790258,0.0,0,0,0,0,0,0,0
ANXA2,0.0,0.0011140238918037,0.062571856425766,0.0,0,0,0,0,0,0,0
S100A10,0.0,0.0795741664522098,0.0386828744368,0.0,0,0,0,0,0,0,0
SERPINF2,0.0,0.0361672900159671,0.0531893752393596,0.7453580901856764,0,0,0,0,0,0,0
PLAU,0.0,0.064231063391771,0.1932726942641616,0.0,0,0,0,0,0,0,0
PLAUR,0.0204009042259906,0.1607016811451784,0.0045022855340532,0.0,0,0,0,0,0,0,0
ATP7A,0.0792525493475086,0.0873306552624914,0.0198442479452303,0.0,0,0,0,0,0,0,0
PDZD11,0.0,0.0250856818004667,0.0931548083242337,0.0,0,0,0,0,0,0,0
CLCN7,0.0,0.0084087790413545,0.0385386670595836,0.2944297082228117,0,0,0,0,0,0,0
OSTM1,0.0,0.0005842944433668,0.1085823680012909,0.6710875331564987,0,0,0,0,0,0,0
TXN,0.0,0.0097975948767555,0.0614044039388849,0.0,0,0,0,0,0,0,0
TXNIP,0.0,0.0078826348169146,0.1194624003212663,0.4005305039787799,0,0,0,0,0,0,0
NLRP3,0.2324905294822787,0.3084371453222219,0.099834985935509,0.0,0,0,0,0,0,0,0
MEFV,0.0204177774526879,0.2463422105684529,0.2257436786351126,0.0,0,0,0,0,0,0,0
PSTPIP1,0.0,0.0749871470673799,0.0003629025178352,0.0,0,0,0,0,0,0,0
PYCARD,0.0,0.1822827570524327,0.0616022865518369,0.4429708222811672,0,0,0,0,0,0,0
CGA,0.0,0.0493434233778873,0.1129318022258593,0.6710875331564987,0,0,0,0,0,0,0
LHB,0.0,0.0776133761968674,0.1123042277628529,0.517241379310345,0,0,0,0,0,0,0
AVPR2,0.0,0.0,0.3315196091772467,0.0,0,0,0,0,0,0,0
AVP,0.0,0.0440513986931484,0.0,0.3448275862068966,0,0,0,0,0,0,0
GCG,0.0204823885817804,0.1006721662057539,0.0,0.0,0,0,0,0,0,0,0
GCGR,0.0,0.0,0.0676325285237846,0.0,0,0,0,0,0,0,0
RAMP3,0.0409062458030001,0.2298396073392775,0.3827455149051907,0.0,0,0,0,0,0,0,0
CALCR,0.1014476408220197,0.1566169566604918,0.0602096119327544,0.0,0,0,0,0,0,0,0
RAMP1,0.0,0.1376463416643774,0.1807313496311788,0.0,0,0,0,0,0,0,0
TSHB,0.020539731028537,0.189019614284532,0.0,0.4005305039787799,0,0,0,0,0,0,0
GPHB5,0.0204490377329177,0.2163437192329617,0.0,0.0,0,0,0,0,0,0,0
GPHA2,0.0,0.0064518669814804,0.1064841792686067,0.0,0,0,0,0,0,0,0
CALCRL,0.0604381071286408,0.0,0.3431974301757938,0.0,0,0,0,0,0,0,0
RAMP2,0.0,0.3839155188175179,0.3552222470848248,0.0,0,0,0,0,0,0,0
GLP2R,0.0203804467114524,0.1504230758655215,0.2964467754722069,0.0,0,0,0,0,0,0,0
FSHB,0.0199448170215961,0.4940380559650336,0.0,0.0,0,0,0,0,0,0,0
ITGAV,0.0198107932451829,0.0103352101041251,0.0703369619251238,0.0,0,0,0,0,0,0,1
ITGB5,0.0,0.0393335359027406,0.0192511062531679,0.0,0,0,0,0,0,0,1
STX4,0.0,0.003767577857562,0.0146762866918908,0.4429708222811672,0,0,0,0,0,0,0
SEC22B,0.0,0.0082018038541622,0.0,0.4005305039787799,0,0,0,0,0,0,0
GLI3,0.0801223723098802,0.0528368872741046,0.1231358983409059,0.0,0,0,0,0,0,0,0
PTCH1,0.0198530478300017,0.1400328917088583,0.0975586781722084,0.0,0,0,0,0,0,0,0
GLI1,0.0597948009698412,0.0510260821482805,0.0460363659376264,0.0,0,0,0,0,0,0,0
GLI2,0.1000628263515543,0.7684368691037331,0.0199258329416258,0.0,0,0,0,0,0,0,0
SUFU,0.0,0.0085354570395516,0.0283306323733533,0.0,0,0,0,0,0,0,0
NUMB,0.0,0.0141693790376882,0.0797909433917999,0.3978779840848808,0,0,0,0,0,0,0
ITCH,0.0403257435126999,0.0199517216227715,0.0177934184143994,0.0,0,0,0,0,0,0,0
ABHD5,0.0,0.0,0.1130945296285787,0.6578249336870028,0,0,0,0,0,0,0
PLIN1,0.0,0.0399358139998127,0.0504994166161421,0.0,0,0,0,0,0,0,0
LIPE,0.0,0.0267009146820708,0.004794976928327,0.0,0,0,0,0,0,0,0
FABP4,0.0,0.0730828628409547,0.7118017773340565,0.0,0,0,0,0,0,0,0
KCNJ16,0.0199576547800286,0.2958977063529328,0.3095307506086077,0.0,0,0,0,0,0,0,0
KCNJ15,0.0,0.0588570548977431,0.2635115119304032,0.0,0,0,0,0,0,0,0
KCNJ10,0.0194147211380436,0.183473021712906,0.0983531712191229,0.0,0,0,0,0,0,0,0
CXCL16,0.0,0.0047064017571375,0.1365873903293317,0.0,0,0,0,0,0,0,0
CXCR6,0.0,0.0,0.0519788381955144,0.6578249336870028,0,0,0,0,0,0,0
C5AR1,0.0204726511039665,0.0180991090765957,0.2543083895693002,0.517241379310345,0,0,0,0,0,0,0
C5,0.0204136096623936,0.0,0.1383095845304403,0.0,0,0,0,0,0,0,0
CX3CL1,0.0598356058291563,0.05624302329619,0.161782049540058,0.0,0,0,0,0,0,0,0
CX3CR1,0.0,0.0728030848180336,0.2323231515375991,0.0,0,0,0,0,0,0,0
TAS1R2,0.0203999713322936,0.2273265798026087,0.0,0.3236074270557029,0,0,0,0,0,0,0
TAS1R3,0.0,0.3317127977825036,0.1410446272600032,0.3236074270557029,0,0,0,0,0,0,0
TAS1R1,0.0,0.0288540320312854,0.1197141558117961,0.3236074270557029,0,0,0,0,0,0,0
GABBR2,0.0818287450391444,0.2978181560974112,0.0033699940842854,0.0,0,0,0,0,0,0,0
GABBR1,0.0,0.0465700030977281,0.013127022642625,0.0,0,0,0,0,0,0,0
IL10RB,0.0205604879938423,0.0088185657356544,0.0217942219722089,0.0,0,0,0,0,0,0,0
GABPB1,0.0,0.0020270895057741,0.0267943328775758,0.0,0,0,0,0,0,0,0
GABPA,0.0,0.006378563858652,0.0587728683179221,0.0,0,0,0,0,0,0,0
TNPO1,0.0404117105427921,0.0128470208812778,0.0440774119812603,0.0,0,0,0,0,0,0,0
KIF17,0.02034742624211,0.0840678819487488,0.2862156866464491,0.3236074270557029,0,0,0,0,0,0,0
GSTA1,0.0,0.0464851790749623,0.1319032750704309,0.0,0,0,0,0,0,0,0
GSTA2,0.0205031225593859,0.0,0.1860129992739531,0.0,0,0,0,0,0,0,0
GCLC,0.1016711575916071,0.1358469808276292,0.1362271509606459,0.0,0,0,0,0,0,0,0
GCLM,0.0,0.0071804193679334,0.0553089089401504,0.0,0,0,0,0,0,0,0
INS,0.0,0.3748722273342915,0.0,0.3793103448275862,1,0,0,0,0,0,1
INSR,0.0,0.0512186127881564,0.0073002232423337,0.0,1,0,0,0,0,0,1
ABCD2,0.0401800268249157,0.0051979013461143,0.0975760350980246,0.0,0,0,0,0,0,0,0
ABCD1,0.0,0.10453239926496,0.0174587787402509,0.0,0,0,0,0,0,0,0
ABCD3,0.0,0.0022390721825433,0.0355522142512992,0.0,0,0,0,0,0,0,0
ABCG5,0.0608347477991598,0.0411681642269497,0.2440803056388079,0.0,0,0,0,0,0,0,0
ABCG8,0.0814309886721173,0.0,0.0,0.0,0,0,0,0,0,0,0
CHRNB2,0.0,0.0353652213938447,0.0829188169659672,0.0,0,0,0,0,0,0,0
CHRNA4,0.040868226780089,0.4240218703317612,0.0,0.0,0,0,0,0,0,0,0
CHRNA3,0.0203322963062366,0.2992484171675343,0.0952076745689626,0.0,0,0,0,0,0,0,0
CHRNB4,0.0408566272054487,0.1015305933571665,0.2593723658038281,0.0,0,0,0,0,0,0,0
FOXM1,0.0203213795495598,0.008423415914105,0.3476549921490178,0.0,0,0,0,0,0,0,0
PLK1,0.0616327186771853,0.0474561407722913,0.3544908130481357,0.0,0,0,0,0,1,0,0
CENPF,0.1612269772726368,0.010537292308293,0.3623449855116956,0.0,0,0,0,0,0,0,0
TACR1,0.0,0.0901330569287709,0.2034760619150772,0.0,0,0,0,0,0,0,0
TAC1,0.0,0.632003563994366,0.0,0.0,0,0,0,0,0,0,0
TACR2,0.0,0.0535006257672078,0.0893024076153328,0.0,0,0,0,0,0,0,0
OXTR,0.0,0.0047917065487306,0.0086618759443232,0.6180371352785148,0,0,0,0,0,0,0
OXT,0.0,0.2264035803255371,0.0455010442300926,0.3448275862068966,0,0,0,0,0,0,0
CRH,0.0,0.1489329623118577,0.0,0.0,0,0,0,0,0,0,0
CRHBP,0.0410286612409225,0.0459746839003404,0.1551528354661306,0.0,0,0,0,0,0,0,0
ADGRE5,0.0203535020071035,0.0099416019931206,0.0,0.0,0,0,0,0,0,0,0
CD55,0.0,0.0304078689979336,0.1137888286538348,0.0,0,0,0,0,0,0,0
CBY1,0.0,0.0093035954592208,0.0058737989947367,0.0,0,0,0,0,0,0,0
CTNNB1,0.0947133799240719,0.0,0.0079258958687114,0.0,0,0,0,0,0,0,0
CTNNBIP1,0.0,0.0081849132073524,0.0331705934417613,0.3236074270557029,0,0,0,0,0,0,0
CHD8,0.0768001336666887,0.0,0.0055024292498078,0.0,0,0,0,0,0,0,0
MCFD2,0.0,0.0413044352098165,0.0217663119081805,0.0,0,0,0,0,0,0,0
LMAN1,0.0,0.0083315507533583,0.041942561736451,0.6763925729442971,0,0,0,0,0,0,0
TMED10,0.0205212248316168,0.0073715408178094,0.0648110858153997,0.3978779840848808,0,0,0,0,0,0,0
TMED2,0.0,0.0068225894041755,0.0716306884410462,0.3527851458885941,0,0,0,0,0,0,0
CD4,0.0,0.0824237771137931,0.1275707770569628,0.0,0,0,0,0,0,0,0
LCK,0.0204627178946268,0.0124218281504938,0.0060776872944578,0.0,0,0,0,0,0,0,0
RAB3GAP1,0.0198497864482369,0.0151955257887572,0.0128279929760705,0.0,0,0,0,0,0,0,0
RAB3GAP2,0.0610522325773242,0.0076152930299783,0.0312893586873924,0.0,0,0,0,0,0,0,0
NTRK2,0.0904914547206734,0.1862654160472854,0.3087944314104812,0.0,1,0,0,0,0,0,1
BDNF,0.0,0.3574177011388138,0.4488184343241884,0.0,1,0,0,0,0,0,1
NTF4,0.0,0.0652639724897577,0.0812483240035068,0.517241379310345,1,0,0,0,0,0,1
IL2RB,0.0,0.020236696268138,0.0329600482761527,0.0,0,0,0,0,0,0,1
JAK1,0.0406217619842458,0.0002849309703836,0.0661204589877527,0.0,0,0,0,0,0,0,1
JAK3,0.0607161942883434,0.3415135524847601,0.1050412605850199,0.0,0,0,0,0,0,0,1
IL2RG,0.0205462238005465,0.1528749813435067,0.0582116663855228,0.0,0,0,0,0,0,0,1
PTK2B,0.0596811169794671,0.0032418456848083,0.0879199417359627,0.0,0,0,0,0,0,0,0
EBI3,0.0205269090247603,0.2233475953834913,0.0454922823765613,0.0,0,0,0,0,0,0,0
IL27,0.0410256801930853,0.0140450465611354,0.1768647942772467,0.0,0,0,0,0,0,0,0
NECTIN1,0.0,0.0029565048244249,0.0,0.0,0,0,0,0,0,0,0
NECTIN3,0.0,0.0019601980905095,0.0,0.0,0,0,0,0,0,0,0
NECTIN4,0.0,0.2986417365343367,0.0,0.0,0,0,0,0,0,0,0
NECTIN2,0.0,0.0021733163280838,0.0,0.0,0,0,0,0,0,0,0
PVR,0.0205359494293083,0.01227635447024,0.0424088307253159,0.0,0,0,0,0,0,0,0
IL12B,0.0205448947404249,0.1483480509333962,0.0084467841896543,0.0,0,0,0,0,0,0,0
IL12A,0.0,0.011905007236584,0.0809051359334062,0.0,0,0,0,0,0,0,0
IL12RB1,0.0203846645582062,0.1089632644638773,0.1385308548251437,0.0,0,0,0,0,0,0,0
IL12RB2,0.0202540000858584,0.3380215990122651,0.049773509667221,0.0,0,0,0,0,0,0,0
JAK2,0.0205224858662443,0.000446557688084,0.1106546748904824,0.0,0,0,0,0,0,0,1
TLR2,0.0404192034051669,0.0,0.097176422016729,0.0,0,0,0,0,0,0,1
TLR1,0.0203681357179432,0.0876077416384842,0.0695058747424067,0.0,0,0,0,0,0,0,0
TLR6,0.0812389374968013,0.0,0.0406281418378494,0.0,0,0,0,0,0,0,0
RBPJ,0.0176601237388033,0.0083998622356668,0.0161022450904361,0.0,0,0,0,0,0,0,0
SNW1,0.0204539421577674,0.0089848050210274,0.001286593996762,0.3978779840848808,0,0,0,0,0,0,0
NOTCH1,0.0407951591920682,0.003133670688204,0.1259023561453943,0.0,0,0,0,0,0,0,0
HIF1A,0.0409659045751057,0.0349361562661155,0.0511053434732035,0.0,0,0,0,0,0,0,0
JAG1,0.0409983837883736,0.0029030600448591,0.0928141620379087,0.3448275862068966,0,0,0,0,0,0,0
JAG2,0.0,0.0014398789302244,0.008411573811415,0.3978779840848808,0,0,0,0,0,0,0
CBL,0.020135688004148,0.0001703932704983,0.0618000182688519,0.3183023872679045,0,0,0,0,0,0,0
NCAM1,0.0396458238419362,0.2388822487939383,0.185491268135052,0.3183023872679045,0,0,0,0,0,0,0
NCAN,0.0609193708608178,0.3527570886921437,0.1310454497548341,0.0,0,0,0,0,0,0,0
COL4A2,0.0607270146355943,0.4110115736707214,0.0603641670059854,0.2015915119363395,0,0,0,0,0,0,1
COL4A1,0.1006919610174119,0.4679954268778172,0.0135688188104235,0.2015915119363395,0,0,0,0,0,0,1
HLA-C,0.0,0.0646889341820427,0.070535120288473,0.0,0,0,0,0,0,0,0
B2M,0.0203219461011244,0.0134670314331401,0.1148928467834991,0.7294429708222812,0,0,0,0,0,0,0
KIR2DS5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
TYROBP,0.0,0.3157052202155351,0.1979691591675952,0.0,0,0,0,0,0,0,0
CLEC5A,0.0,0.2107678451391455,0.0279922864212556,0.0,0,0,0,0,0,0,0
NCR2,0.0,0.1187554572260504,0.0,0.0,0,0,0,0,0,0,0
SIRPB1,0.0205295934745375,0.0,0.3620067868255258,0.3448275862068966,0,0,0,0,0,0,0
TREM1,0.0408094450910676,0.0283521283698914,0.169631519194592,0.0,0,0,0,0,0,0,0
TREM2,0.0406721538473701,0.1612089306032966,0.095891104012515,0.0,0,0,0,0,0,0,0
CD300E,0.0,0.3561779285873473,0.1961253110403957,0.0,0,0,0,0,0,0,0
CD300LB,0.0205043213354605,0.1826704332568809,0.1392256539282629,0.0,0,0,0,0,0,0,0
GRAP2,0.0605903502157364,0.4652618301422813,0.1084410250621403,0.0,0,0,0,0,0,0,0
LCP2,0.039891768658108,0.2032130503069487,0.0844276824976728,0.3342175066312997,0,0,0,0,0,0,0
SPRY2,0.0,0.0255751988468768,0.1073102097935808,0.0,0,0,0,0,0,0,0
DAB2,0.0374749922061719,0.2155668069130272,0.1527446905248637,0.8063660477453582,0,0,0,0,0,0,0
LRP2,0.158363447994467,0.0821733145041391,0.1999257128496304,0.0,0,0,0,0,0,0,0
VAMP7,0.0,0.0,0.021026156276795,0.0,0,0,0,0,0,0,0
AGFG1,0.0,0.0030496933906569,0.0024131148847016,0.0,0,0,0,0,0,0,0
AMPH,0.0610132731862254,0.1752950519796141,0.0351196229913106,0.0,0,0,0,0,0,0,0
BIN1,0.0,0.0071097674117818,0.00203471007709,0.0,0,0,0,0,0,0,0
SQSTM1,0.0401548136915637,0.0052402147849939,0.0090804706324378,0.3342175066312997,0,0,0,0,0,0,0
MAP3K3,0.0393612980826808,0.0139898295631849,0.1301490468037884,0.0,1,0,0,0,0,0,0
EIF4EBP1,0.0,0.0045767166033699,0.1284497928010131,0.0,0,1,0,0,0,0,1
EIF4E,0.0203784129208102,0.324880818037952,0.0373767684659587,0.4190981432360743,0,0,0,0,0,0,1
NOTCH2,0.1398839717390902,0.0,0.0151184736814101,0.4005305039787799,0,0,0,0,0,0,0
IL18BP,0.0,0.2815031695675663,0.0606378713988731,0.0,0,0,0,0,0,0,0
IL18,0.0,0.2188370604904471,0.0720317942158642,0.3183023872679045,0,0,0,0,0,0,0
IL18R1,0.0407654409611476,0.0133618276650822,0.1745505361678569,0.0,0,0,0,0,0,0,0
IL15,0.0201161069447388,0.0119930189873731,0.0911546826087374,0.0,0,0,0,0,0,0,0
IL15RA,0.0,0.022063136625054,0.0662772013897995,0.0,0,0,0,0,0,0,0
IRF3,0.0,0.0045892978026396,0.0715880751338187,0.517241379310345,0,0,0,0,0,0,0
IRF7,0.0204331649429637,0.0103558239509782,0.1022329475375508,0.3793103448275862,0,0,0,0,0,0,0
CREBBP,0.0202934662964554,0.0948829078737653,0.0220086469091678,0.0,0,0,0,0,1,0,0
NOTCH3,0.0409630408467316,0.0309135104176431,0.0748916908425056,0.0,0,0,0,0,0,0,0
ELF3,0.0203060990101644,0.2586045507155959,0.1148716840439268,0.0,0,0,0,0,0,0,0
CNTN1,0.0988033540717657,0.1144321294829228,0.2290151656129188,0.0,0,0,0,0,0,0,0
MDK,0.0,0.0047489827395563,0.3139467689032931,0.0,0,0,0,0,0,0,0
DLL1,0.0,0.1307143868216513,0.1323863561287818,0.0,0,0,0,0,0,0,0
YBX1,0.0,0.0046817354763939,0.0295926853556917,0.363395225464191,0,0,0,0,0,0,0
HEY1,0.0,0.1089060193172874,0.1601768079333948,0.0,0,0,0,0,0,0,0
FOXH1,0.0,0.0535477353434973,0.1503751706256408,0.0,0,0,0,0,0,0,0
DRAP1,0.0203434793329715,0.0043369919465527,0.0295130845521531,0.0,0,0,0,0,0,0,0
CDON,0.0,0.0065951557801206,0.1434880948909308,0.3183023872679045,0,0,0,0,0,0,0
BOC,0.0779944723786784,0.1720498234105754,0.0451841030761221,0.0,0,0,0,0,0,0,0
IL23A,0.0,0.0972126436171635,0.1930541406082265,0.0,0,0,0,0,0,0,0
IL23R,0.0,0.0,0.124190548390331,0.0,0,0,0,0,0,0,0
STAT4,0.0204574428399906,0.1154910862812381,0.0053699210605324,0.0,0,0,0,0,0,0,0
KNG1,0.0198903776848904,0.0,0.2162460241493936,0.3607427055702918,0,0,0,0,0,0,0
C1QBP,0.0,0.0032530919487392,0.0579443200749576,0.0,0,0,0,0,0,0,0
F8,0.1395678795295979,0.2442975214389507,0.1637092561953385,0.0,0,0,0,0,0,0,0
VWF,0.0398428495727579,0.1734143720914323,0.2880935751056347,0.0,0,0,0,0,0,0,1
F9,0.0205612379340213,0.2863176053332481,0.0,0.0,0,0,0,0,0,0,0
F13B,0.0614553689309749,0.0,0.0,0.0,0,0,0,0,0,0,0
F13A1,0.1019753780207111,0.0145188002770114,0.0721629737755685,0.0,0,0,0,0,0,0,0
PROC,0.0,0.0639286999367622,0.2132830087789385,0.0,0,0,0,0,0,0,0
PROCR,0.0,0.1007004878942819,0.0550203919494591,0.0,0,0,0,0,0,0,0
LY96,0.0,1.0,0.0179848087509021,0.0,0,0,0,0,0,0,0
TLR4,0.1805460953062727,0.0394468733162938,0.2154027961307152,0.0,0,0,0,0,0,0,1
S100A9,0.0,0.1023399672567876,0.0659950641860633,0.0,0,0,0,0,0,0,0
S100A8,0.0,0.4938231915067754,0.2264909629250928,0.0,0,0,0,0,0,0,0
JUND,0.0,0.0038305713209888,0.1764068789799052,0.0,1,0,0,0,0,0,0
FOSB,0.0191658638357057,0.0137625327048492,0.4981330990252583,0.0,0,0,0,0,0,0,0
CFB,0.0,0.2038161799991942,0.1887915377782146,0.0,0,0,0,0,0,0,0
C3,0.0,0.1231574566394887,0.0705407259187178,0.0,0,0,0,0,0,0,0
CKM,0.0,0.003507719489441,0.1542474804322357,0.0,0,0,0,0,0,0,0
CKB,0.0,0.0622993891863448,0.079677092732724,0.3978779840848808,0,0,0,0,0,0,0
PRDX6,0.0205239367403674,0.0049492131477081,2.8333830369910908e-05,0.0,0,0,0,0,0,0,0
GSTP1,0.0,0.0518653834950835,0.0204698464572454,0.0,0,0,0,0,0,0,0
HSF1,0.0,0.0036152344070728,0.0294900119761676,0.0,0,0,0,0,0,0,0
HSBP1,0.0,0.0036388887136359,0.0112931876187161,0.0,0,0,0,0,0,0,0
YWHAE,0.0,0.0028004097117914,0.0318705392695769,0.7453580901856764,0,0,0,0,1,0,1
CCAR2,0.0410720751295708,0.0,0.0228506841946001,0.0,0,0,0,0,0,0,0
SIRT1,0.0,0.005626728323593,0.0393919651040707,0.0,0,0,0,0,0,0,0
ID1,0.0,0.0053305997424103,0.1741510918332211,0.5331564986737403,0,0,0,0,0,0,0
ETS2,0.0404550018495898,0.1079706623034472,0.1275193469214759,0.0,0,0,0,0,0,0,0
ERF,0.0,0.0059986782035382,0.0298092796636753,0.0,0,0,0,0,0,0,0
MAP3K5,0.0200588934605536,0.0291934020508641,0.0289918362457873,0.0,1,0,0,0,0,0,0
CDKN2B,0.0,0.0101640184539298,0.1848780772716874,0.0,0,0,0,0,1,0,0
CEBPB,0.0,0.0009009864490687,0.0410520010833392,0.2175066312997347,0,0,0,0,0,0,0
CLEC4C,0.0,0.0,0.1295073602851196,0.3713527851458886,0,0,0,0,0,0,0
FCER1G,0.0204232027190959,0.0903623781266411,0.1536185829171855,0.0,0,0,0,0,0,0,0
CLEC4E,0.0201143375289485,0.1678686380471715,0.2408062828212415,0.3713527851458886,0,0,0,0,0,0,0
MAP3K14,0.0204797526416906,0.0034674968595334,0.0,0.0,1,0,0,0,0,0,0
CHUK,0.0203293858506028,0.00910253627978,0.0130845742273914,0.0,1,0,0,0,0,0,1
NFKB2,0.0204734620621142,0.0022159261695486,0.0100335975724836,0.0,1,0,0,0,0,0,0
RELB,0.0,0.0441179399127039,0.0349269126882651,0.0,1,0,0,0,0,0,0
MALT1,0.0405416382189483,0.0029337377130731,0.0167884184033283,0.6763925729442971,0,0,0,0,0,0,0
CASP8,0.0192476532582059,0.5264126139728624,0.0327262531012634,0.0,0,0,0,0,0,1,0
CD209,0.0197556115106901,0.2822635079438254,0.0105883044094642,0.0,0,0,0,0,0,0,0
