gene,MF: COAD,METH: COAD,GE: COAD,CNA: COAD,hsa04010,hsa04012,hsa04110,hsa04115,hsa04150,hsa04151,hsa04210,hsa04310,hsa04350
CASP3,0.0,0.0063022955683463,0.0261779795198968,0.4877300613496932,1,0,0,1,0,0,1,0,0
CASP7,0.0,0.011252972929006,0.1314340201985594,0.3343558282208588,0,0,0,0,0,0,1,0,0
CASP9,0.005426637514741,0.0058825591924445,0.0340783444344923,0.0,0,0,0,1,0,1,1,0,0
DIABLO,0.0,0.0073424116660141,0.0075511530805136,0.0,0,0,0,0,0,0,1,0,0
DFFB,0.00524347706828,0.0069771928943622,0.0566770607135558,0.0,0,0,0,0,0,0,1,0,0
DFFA,0.0054228390574814,0.0070622646925765,0.0371376450913805,0.0,0,0,0,0,0,0,1,0,0
KPNA1,0.0053358283125147,0.0443736780498485,0.0165844241662574,0.0,0,0,0,0,0,0,0,0,0
KPNB1,0.0054092334827264,0.0010337835680382,0.0449797602358323,0.0,0,0,0,0,0,0,0,0,0
PAK2,0.0052771093351146,0.0369972300199786,0.0104995368147226,0.0,1,1,0,0,0,0,0,0,0
ARHGAP10,0.0,0.0477472111038336,0.0320223854731821,0.0,0,0,0,0,0,0,0,0,0
RIPK1,0.0162808997749967,0.0078260791658397,0.051461306014913,0.0,0,0,0,0,0,0,1,0,0
RIPK3,0.0053974923481056,0.0300847590264365,0.0690722655778739,0.0,0,0,0,0,0,0,0,0,0
GCH1,0.0,0.0035267026182605,0.0189272244874443,0.0,0,0,0,0,0,0,0,0,0
GCHFR,0.0,0.0032337155517173,0.0196823089917355,0.5276073619631902,0,0,0,0,0,0,0,0,0
UBE2V1,0.0,0.0345861588425924,0.0434548897208683,0.0,0,0,0,0,0,0,0,0,0
TRAF6,0.0,0.0128780095752756,0.036074165980515,0.0,1,0,0,0,0,0,0,0,0
IRAK2,0.0,0.0220179775958719,0.1173418101024385,0.2208588957055214,0,0,0,0,0,0,0,0,0
HBEGF,0.0,0.0278709989758251,0.0042226978103798,0.0,0,1,0,0,0,0,0,0,0
CAPZA2,0.0107040080464176,0.0001359656639223,0.017596017714796,0.0,0,0,0,0,0,0,0,0,0
CAPZB,0.0052375302255677,0.0164928096491187,0.048857253336122,0.0,0,0,0,0,0,0,0,0,0
CAPZA3,0.0054527157044773,0.1983964955057728,0.0,0.0,0,0,0,0,0,0,0,0,0
CAPZA1,0.0053996555907212,0.0055957328326729,0.0092322169040188,0.3650306748466257,0,0,0,0,0,0,0,0,0
GORASP1,0.0052369894795519,0.0,0.0252852160002124,0.0,0,0,0,0,0,0,0,0,0
GOLGA2,0.0,0.0171177426069197,0.0075174107202219,0.0,0,0,0,0,0,0,0,0,0
TGFBR1,0.0215238017098875,0.0235704056543802,0.0110365245662097,0.0,1,0,0,0,0,0,0,0,1
FKBP1A,0.0054386044877549,0.0054540480812245,0.0305496363265507,0.0,0,0,0,0,0,0,0,0,0
RASGRF2,0.0108350676051162,0.0426982924964407,0.0546779419816716,0.0,1,0,0,0,0,0,0,0,0
RASGRF1,0.0107730404960505,0.5614460509903415,0.0060461368466958,0.0,1,0,0,0,0,0,0,0,0
GRIA2,0.0578180085705132,0.4882170689821027,0.0,0.0,0,0,0,0,0,0,0,0,0
GRIA1,0.0644847267291858,0.0415599101696204,0.2180107397565226,0.0,0,0,0,0,0,0,0,0,0
TYK2,0.0104500470587788,0.0064044308312342,0.034286298198471,0.0,0,0,0,0,0,0,0,0,0
IFNAR1,0.0053810982778104,0.0046488050332538,0.0162647708818966,0.0,0,0,0,0,0,1,0,0,0
TFB2M,0.005448991550101,0.0585679232151931,0.0371010033578824,0.0,0,0,0,0,0,0,0,0,0
POLRMT,0.0216251668191437,0.0025801545137876,0.0281447349958968,0.0,0,0,0,0,0,0,0,0,0
DGCR8,0.0,0.0203489855462619,0.0112037973358756,0.0,0,0,0,0,0,0,0,0,0
DROSHA,0.0374535517019823,0.0009858325655123,0.0349955954526756,0.2668711656441718,0,0,0,0,0,0,0,0,0
TSNAX,0.0,0.0046286559791451,0.0002489612062701,0.0,0,0,0,0,0,0,0,0,0
TSN,0.0,0.0016378156472095,0.0281159697149792,0.0736196319018405,0,0,0,0,0,0,0,0,0
BAZ2A,0.0053898569154662,0.0090151430011896,0.0077742970466131,0.0,0,0,0,0,0,0,0,0,0
DNMT3A,0.0107526855596327,0.0260614924738508,0.0286358482960617,0.0,0,0,0,0,0,0,0,0,0
DNMT3L,0.0053820902016785,0.0648540230676492,0.0,0.0,0,0,0,0,0,0,0,0,0
DNMT3B,0.0210573271643903,0.0100393062158455,0.0896923363471663,0.0,0,0,0,0,0,0,0,0,0
CUL1,0.0156526358452146,0.1193406817314138,0.0265784355076386,0.0,0,0,1,0,0,0,0,1,1
CAND1,0.021210480491711,0.003773301251922,0.0090263874216381,0.0,0,0,0,0,0,0,0,0,0
TFRC,0.0,0.0070590873681562,0.0342706710488938,0.0,0,0,0,0,0,0,0,0,1
HFE,0.0053773487476436,0.0312600755953846,0.0092552250973894,0.0,0,0,0,0,0,0,0,0,1
TF,0.0,0.1444198222473842,0.1773339351579239,0.0,0,0,0,0,0,0,0,0,1
HSD17B8,0.0,0.0108271034065798,0.0537096401173129,0.0,0,0,0,0,0,0,0,0,0
CBR4,0.0,0.0111979782014644,0.0149319526600481,0.0,0,0,0,0,0,0,0,0,0
CCNB2,0.0054401338721069,0.0041122264318525,0.0813404911598933,0.0,0,0,1,1,0,0,0,0,0
SBF1,0.0319622470690654,0.0084533438799021,0.0250743185648246,0.49079754601227,0,0,0,0,0,0,0,0,0
MTMR2,0.0050485108346588,0.0041535425978485,0.0103000433015177,0.0,0,0,0,0,0,0,0,0,0
MTMR7,0.0,0.3607998992163725,0.0765610313520809,0.0,0,0,0,0,0,0,0,0,0
MTMR9,0.00541214996894,0.0795676253592472,0.0432325685995488,0.0,0,0,0,0,0,0,0,0,0
PIK3CB,0.0054104843078191,0.0003586830567965,0.020130006067961,0.0,0,1,0,0,1,1,1,0,0
PIK3R2,0.0054430864245323,0.0075597077306364,0.0424748078289826,0.0,0,1,0,0,1,1,1,0,0
PIK3CD,0.0161288783256588,0.2859345809491511,0.0897555858027099,0.0,0,1,0,0,1,1,1,0,0
PIK3R3,0.0049759477898079,0.0022192060214941,0.0129991910634188,0.0,0,0,0,0,1,1,1,0,0
PIK3R5,0.0103261325041785,0.2951684213394463,0.0974207116003831,0.0,0,0,0,0,0,1,0,0,0
PIK3CG,0.016210076783198,0.2222773053064221,0.1557248343467851,0.0,0,0,0,0,0,1,0,0,0
PLEKHA2,0.0053962609823611,0.036964118083339,0.0210762292018094,0.0,0,0,0,0,0,0,0,0,0
PTPN13,0.0158405721313394,0.0070218681446718,0.0893713539539061,0.0,0,0,0,0,0,0,1,0,0
PLEKHA1,0.0107037188463263,0.0187197015845872,0.018881476368486,0.3343558282208588,0,0,0,0,0,0,0,0,0
MTMR6,0.0054334104643623,0.0552651909498755,0.0178421860664751,0.0,0,0,0,0,0,0,0,0,0
SBF2,0.0162854519901642,0.0003584050358441,0.0033545431767059,0.0,0,0,0,0,0,0,0,0,0
MTM1,0.0,0.0936269308357003,0.1117904334436492,0.0,0,0,0,0,0,0,0,0,0
MTMR12,0.0108147937107493,0.0072877243119775,0.0011776901816374,0.2668711656441718,0,0,0,0,0,0,0,0,0
GAB2,0.0054145052356338,0.0075364641496311,0.0495286662547485,0.0,0,0,0,0,0,0,0,0,0
ITPR1,0.0437456540495825,0.0145924644250086,0.1011317116651115,0.2208588957055214,0,0,0,0,0,0,1,0,0
MRVI1,0.0210239263269744,0.1416949480900639,0.0845797509577464,0.0,0,0,0,0,0,0,0,0,0
PTPN6,0.0,0.0645597121607844,0.0276165400693486,0.1840490797546012,0,0,0,0,0,0,0,0,0
PECAM1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
PTPN11,0.0161612803313329,0.004798058393863,0.04411758952094,0.0,0,0,0,0,0,0,0,0,0
IL6R,0.0053288819055403,0.0133610444611634,0.2309487080622393,0.0,0,0,0,0,0,1,0,0,0
IL6,0.0,0.2196113714134456,0.0706683042433697,0.0,0,0,0,0,0,1,0,0,0
STAT1,0.0104017873625356,0.0027701075141427,0.042637122964195,0.0,0,0,0,0,0,0,0,0,0
STAT3,0.0,0.0101501774873301,0.0191462056765362,0.0,0,0,0,0,0,0,0,0,0
KDR,0.0161681647650395,0.0,0.0025610823772942,0.0,1,0,0,0,0,1,0,0,0
HRG,0.005448779605848,0.1802728876840903,0.0,0.0,0,0,0,0,0,0,0,0,0
PLG,0.0271077206885333,0.1200013433040208,0.0,0.0,0,0,0,0,0,0,0,0,0
ANXA2,0.0,0.00790555600834,0.0106752011562235,0.0,0,0,0,0,0,0,0,0,0
S100A10,0.0,0.0117400345686049,0.0343433123896713,0.0,0,0,0,0,0,0,0,0,0
SERPINF2,0.0,0.0065194760789973,0.0874294287382,0.0,0,0,0,0,0,0,0,0,0
PLAU,0.0,0.0342737262739702,0.1478740687485577,0.0,0,0,0,0,0,0,0,0,0
PLAUR,0.0,0.0382204862629123,0.0387961831748572,0.0,0,0,0,0,0,0,0,0,0
ATP7A,0.0214381410806438,0.0029101320585502,6.376577198839869e-05,0.0,0,0,0,0,0,0,0,0,0
PDZD11,0.0054009973665751,0.0257321917970284,0.0060151473967432,0.0,0,0,0,0,0,0,0,0,0
CLCN7,0.0051040503187448,0.0151321974364704,0.0281337808132389,0.0,0,0,0,0,0,0,0,0,0
OSTM1,0.0,0.0007954899057108,0.0515929209806798,0.0,0,0,0,0,0,0,0,0,0
TXN,0.0054411082324176,0.0002842268183044,0.0160111012970549,0.0,0,0,0,0,0,0,0,0,0
TXNIP,0.0,0.0026980385084554,0.1251502378943211,0.3650306748466257,0,0,0,0,0,0,0,0,0
NLRP3,0.0107185085375152,0.1406392811817917,0.0631136418435249,0.0,0,0,0,0,0,0,0,0,0
MEFV,0.0271039643244443,0.271206051704208,0.1059556922328858,0.0,0,0,0,0,0,0,0,0,0
PSTPIP1,0.0053201626114416,0.0828121689934543,0.0272045065628469,0.0,0,0,0,0,0,0,0,0,0
PYCARD,0.0,0.0678289558058757,0.0512339224259221,0.0,0,0,0,0,0,0,0,0,0
CGA,0.0,0.1957138418328842,0.0,0.0,0,0,0,0,0,0,0,0,0
LHB,0.0,0.012567681733362,0.1740338508298821,0.0,0,0,0,0,0,0,0,0,0
AVPR2,0.0,0.0,0.1267241540085505,0.0,0,0,0,0,0,0,0,0,0
AVP,0.0,0.2146547228643434,0.0,0.0,0,0,0,0,0,0,0,0,0
GCG,0.0054472899132044,0.1296707798211835,0.0,0.0736196319018405,0,0,0,0,0,0,0,0,0
GCGR,0.0,0.0,0.1594718247440162,0.0,0,0,0,0,0,0,0,0,0
RAMP3,0.0054472002565163,0.1878456748417476,0.0370379952490001,0.0,0,0,0,0,0,0,0,0,0
CALCR,0.0054011786938615,0.4306676920112777,0.1196796004137434,0.0,0,0,0,0,0,0,0,0,0
RAMP1,0.0,0.0028244693148163,0.0131705023522056,0.0,0,0,0,0,0,0,0,0,0
TSHB,0.0,0.1292816375279358,0.0,0.3650306748466257,0,0,0,0,0,0,0,0,0
GPHB5,0.0,0.2383145749363764,0.0,0.4631901840490798,0,0,0,0,0,0,0,0,0
GPHA2,0.0054060474993818,0.0707770807995097,0.0,0.0,0,0,0,0,0,0,0,0,0
CALCRL,0.005423847160954,0.0,0.0173077460061317,0.0,0,0,0,0,0,0,0,0,0
RAMP2,0.0,0.2567393646027532,0.0521834372125641,0.0,0,0,0,0,0,0,0,0,0
GLP2R,0.0054275631904324,0.0807839669657755,0.3187989073505887,0.0,0,0,0,0,0,0,0,0,0
FSHB,0.0054288713674299,0.3820530975532267,0.0,0.0,0,0,0,0,0,0,0,0,0
ITGAV,0.0315046412679746,0.0012846140648904,0.0157759126293444,0.0,0,0,0,0,0,1,0,0,0
ITGB5,0.0,0.0076321670036106,0.0052736741755693,0.0,0,0,0,0,0,1,0,0,0
STX4,0.0,0.0041383279552214,0.0022140747604646,0.0,0,0,0,0,0,0,0,0,0
SEC22B,0.0,0.0057430622411379,0.0,0.3650306748466257,0,0,0,0,0,0,0,0,0
GLI3,0.0423648608574016,0.3408389252608516,0.1054021172186102,0.0,0,0,0,0,0,0,0,0,0
PTCH1,0.0149885883670036,0.0688373248333423,0.004413476170533,0.0,0,0,0,0,0,0,0,0,0
GLI1,0.0108357363874447,0.0102532231515337,0.0214763535821104,0.0,0,0,0,0,0,0,0,0,0
GLI2,0.0160431022944272,0.7086304858347761,0.0205353485886368,0.0,0,0,0,0,0,0,0,0,0
SUFU,0.0108559117259269,0.0047105214718117,0.0168979020594369,0.3343558282208588,0,0,0,0,0,0,0,0,0
NUMB,0.0097386575074304,0.0066437125650187,0.0512687515706891,0.4631901840490798,0,0,0,0,0,0,0,0,0
ITCH,0.010821199768396,0.0032987824285506,0.0048739716100342,0.0,0,0,0,0,0,0,0,0,0
ABHD5,0.0,0.0,0.0891154696437258,0.0,0,0,0,0,0,0,0,0,0
PLIN1,0.0054301785493498,0.011032054322006,0.2340872558857021,0.0,0,0,0,0,0,0,0,0,0
LIPE,0.0108722678393711,0.0452258676417549,0.0238442794807497,0.0,0,0,0,0,0,0,0,0,0
FABP4,0.0,0.1976371167775466,0.316495338700568,0.0,0,0,0,0,0,0,0,0,0
KCNJ16,0.0,0.0940746273083231,0.429353266041846,0.3251533742331288,0,0,0,0,0,0,0,0,0
KCNJ15,0.0102951707709397,0.1064201503228335,0.08193601288394,0.0,0,0,0,0,0,0,0,0,0
KCNJ10,0.0053984470732833,0.078750494115314,0.0811455151774778,0.0,0,0,0,0,0,0,0,0,0
CXCL16,0.010890004601175,0.0031819340200976,0.0647482277030528,0.0,0,0,0,0,0,0,0,0,0
CXCR6,0.0,0.0,0.0731514934723669,0.0,0,0,0,0,0,0,0,0,0
C5AR1,0.0054399010511145,0.2421673164578346,0.020728236993265,0.0,0,0,0,0,0,0,0,0,0
C5,0.0161928451687759,0.0,0.0326508374165641,0.0,0,0,0,0,0,0,0,0,0
CX3CL1,0.0054134540919841,0.0023791425010862,0.0086282206919429,0.0,0,0,0,0,0,0,0,0,0
CX3CR1,0.0054040193787482,0.0698534630448491,0.178297684811987,0.0,0,0,0,0,0,0,0,0,0
TAS1R2,0.0271655303554339,0.2849369436461507,0.0,0.0,0,0,0,0,0,0,0,0,0
TAS1R3,0.0054450589443632,0.1315856601799225,0.0603076788282205,0.0,0,0,0,0,0,0,0,0,0
TAS1R1,0.0,0.0406699742957897,0.1921447808019047,0.0,0,0,0,0,0,0,0,0,0
GABBR2,0.0107361632532738,0.4930720157686708,0.1216338349047466,0.0,0,0,0,0,0,0,0,0,0
GABBR1,0.0,0.0529763372917934,0.0187594019958616,0.0,0,0,0,0,0,0,0,0,0
IL10RB,0.0054197801477855,0.0046894652721855,0.0925252687374591,0.0,0,0,0,0,0,0,0,0,0
GABPB1,0.0054078773457243,0.0032992534252109,0.03772025640931,0.0,0,0,0,0,0,0,0,0,0
GABPA,0.0108266188575594,0.0067999183269517,0.0265072305313429,0.0,0,0,0,0,0,0,0,0,0
TNPO1,0.005385510150459,0.0007545396129731,0.0242210983178891,0.0,0,0,0,0,0,0,0,0,0
KIF17,0.0051642888760511,0.1252957884614606,0.0988245259514338,0.0,0,0,0,0,0,0,0,0,0
GSTA1,0.0,0.0026559515208148,0.2922152903653038,0.0,0,0,0,0,0,0,0,0,0
GSTA2,0.0,0.0,0.2667289630156579,0.0,0,0,0,0,0,0,0,0,0
GCLC,0.0103617345609874,0.0021580231218267,0.0097218856756229,0.0,0,0,0,0,0,0,0,0,0
GCLM,0.0,0.0009230422167112,0.0101100839698343,0.3650306748466257,0,0,0,0,0,0,0,0,0
INS,0.0,0.2754471162125916,0.0,0.2852760736196319,1,0,0,0,1,1,0,0,0
INSR,0.021392999817848,0.010061614215449,0.0568930976069763,0.0,1,0,0,0,1,1,0,0,0
ABCD2,0.0054282230489005,0.1055828142529662,0.1827136750671455,0.0,0,0,0,0,0,0,0,0,0
ABCD1,0.0053181898309071,0.0366689023673124,0.0134826877704305,0.0,0,0,0,0,0,0,0,0,0
ABCD3,0.0054226983739117,0.0031851912056101,0.0856996575248912,0.3650306748466257,0,0,0,0,0,0,0,0,0
ABCG5,0.0053651031228396,0.0561693275775071,0.0320483393638005,0.0521472392638036,0,0,0,0,0,0,0,0,0
ABCG8,0.0216533523284919,0.0,0.1807162929783692,0.0521472392638036,0,0,0,0,0,0,0,0,0
CHRNB2,0.0162853351065496,0.0408377525734504,0.1592187506919025,0.0,0,0,0,0,0,0,0,0,0
CHRNA4,0.0053985203752188,0.4404465124737308,0.0,0.0,0,0,0,0,0,0,0,0,0
CHRNA3,0.0,0.4458204405275722,0.1981116183958599,0.0,0,0,0,0,0,0,0,0,0
CHRNB4,0.0054373444049046,0.0627793116521159,0.044685080662577,0.0,0,0,0,0,0,0,0,0,0
FOXM1,0.0050777367826319,0.0021203047306299,0.0996714088817365,0.3435582822085889,0,0,0,0,0,0,0,0,0
PLK1,0.0054450609060735,0.0127016122165744,0.0883216430573817,0.0,0,0,1,0,0,0,0,0,0
CENPF,0.0481711966639954,0.0008717694957039,0.1148236060833179,0.0,0,0,0,0,0,0,0,0,0
TACR1,0.0108674716619427,0.2598701762539336,0.2167159518027067,0.0,0,0,0,0,0,0,0,0,0
TAC1,0.0,0.3576831691677873,0.1654590238239395,0.0,0,0,0,0,0,0,0,0,0
TACR2,0.0,0.0172777424538366,0.2103144572217035,0.0,0,0,0,0,0,0,0,0,0
OXTR,0.0,0.1519742727462869,0.1576178750530586,0.2208588957055214,0,0,0,0,0,0,0,0,0
OXT,0.0,0.0922248693375588,0.1369511390882005,0.0,0,0,0,0,0,0,0,0,0
CRH,0.0,0.0117031386212257,0.0,0.0,0,0,0,0,0,0,0,0,0
CRHBP,0.0054446511845162,0.0589444168195419,0.2442929503726845,0.0,0,0,0,0,0,0,0,0,0
ADGRE5,0.0,0.0243518055245172,0.0,0.0,0,0,0,0,0,0,0,0,0
CD55,0.0,0.0033834310396589,0.0479605783291037,0.0,0,0,0,0,0,0,0,0,0
CBY1,0.0054447776987756,0.0065599138147709,0.0031888760845184,0.0,0,0,0,0,0,0,0,1,0
CTNNB1,0.0553917468321,0.0,0.0327831460093709,0.0,0,0,0,0,0,0,0,1,0
CTNNBIP1,0.0,0.0048027323924584,0.028794533834106,0.0,0,0,0,0,0,0,0,1,0
CHD8,0.0,0.0,0.0036614445090164,0.0,0,0,0,0,0,0,0,1,0
MCFD2,0.00538204239358,0.0107888093370699,0.0487044493145556,0.0,0,0,0,0,0,0,0,0,0
LMAN1,0.0105898170318465,0.0075043673694,0.0051450919454327,0.0,0,0,0,0,0,0,0,0,0
TMED10,0.0053337603952702,0.0048266241359444,0.0084255628338051,0.4631901840490798,0,0,0,0,0,0,0,0,0
TMED2,0.0054308994319762,0.0044148009606793,0.0282002531532539,0.0,0,0,0,0,0,0,0,0,0
CD4,0.0,0.1026747475258558,0.105950815247768,0.1840490797546012,0,0,0,0,0,0,0,0,0
LCK,0.00543378973437,0.0042586704714156,0.0317813569404975,0.0,0,0,0,0,0,0,0,0,0
RAB3GAP1,0.0,0.0060626102158828,0.0154559035302065,0.0736196319018405,0,0,0,0,0,0,0,0,0
RAB3GAP2,0.016041205332866,0.0097620842292249,0.0117044515410603,0.0,0,0,0,0,0,0,0,0,0
NTRK2,0.0106304970238698,0.1268051399016801,0.1915738115653647,0.0,1,0,0,0,0,1,0,0,0
BDNF,0.0052410798188208,0.488847996202973,0.0326059649131659,0.0,1,0,0,0,0,1,0,0,0
NTF4,0.0,0.2082904940586976,0.0153293640884419,0.0,1,0,0,0,0,1,0,0,0
IL2RB,0.0054369872670889,0.0919135920438537,0.0834418007649186,0.0,0,0,0,0,0,1,0,0,0
JAK1,0.0,0.00629163531867,0.0298694716694782,0.3650306748466257,0,0,0,0,0,1,0,0,0
JAK3,0.0108107118266594,0.0760627718529324,0.0139600660382662,0.0,0,0,0,0,0,1,0,0,0
IL2RG,0.0108040272893229,0.2143883778878835,0.0696316374306842,0.0,0,0,0,0,0,1,0,0,0
PTK2B,0.0201694796800988,0.0046368395367782,0.0979822253270601,0.0,0,0,0,0,0,0,0,0,0
EBI3,0.0,0.0558590830361106,0.1507552398746079,0.0,0,0,0,0,0,0,0,0,0
IL27,0.0,0.0140930589531838,0.0230717843389197,0.0,0,0,0,0,0,0,0,0,0
NECTIN1,0.0,0.0034651695870125,0.0,0.0,0,0,0,0,0,0,0,0,0
NECTIN3,0.0,0.0026240024835907,0.0,0.0,0,0,0,0,0,0,0,0,0
NECTIN4,0.0,0.0969179518132953,0.0,0.0,0,0,0,0,0,0,0,0,0
NECTIN2,0.0,0.0028639926121837,0.0,0.0,0,0,0,0,0,0,0,0,0
PVR,0.0,0.0015829592706465,0.0722791409164386,0.0,0,0,0,0,0,0,0,0,0
IL12B,0.0,0.0511145950063779,0.1734282060512926,0.0,0,0,0,0,0,0,0,0,0
IL12A,0.0,0.0258499520497036,0.0204605259215845,0.0,0,0,0,0,0,0,0,0,0
IL12RB1,0.0162583051724548,0.0154380276248879,0.0588581245571656,0.0,0,0,0,0,0,0,0,0,0
IL12RB2,0.0108133913574945,0.3783794850516819,0.0933023629956108,0.3650306748466257,0,0,0,0,0,0,0,0,0
JAK2,0.0107303477146258,0.009940040551016,0.0361307756870349,0.0,0,0,0,0,0,1,0,0,0
TLR2,0.0,0.0,0.0128466007564273,0.0,0,0,0,0,0,1,0,0,0
TLR1,0.0,0.1722948027633125,0.1125014118522031,0.0,0,0,0,0,0,0,0,0,0
TLR6,0.0053649617688056,0.0,0.081117421787672,0.0,0,0,0,0,0,0,0,0,0
RBPJ,0.015385857850502,0.0015100952475037,0.0074664186705228,0.0,0,0,0,0,0,0,0,0,0
SNW1,0.0053554405655654,0.0078704035744486,0.0113467599424493,0.4631901840490798,0,0,0,0,0,0,0,0,0
NOTCH1,0.0214309525901402,0.0075184593049619,0.0203950835978153,0.0,0,0,0,0,0,0,0,0,0
HIF1A,0.0,0.0128024302087466,0.0146362089237088,0.4631901840490798,0,0,0,0,0,0,0,0,0
JAG1,0.0214664744005055,0.0025485514387325,0.0131972263659409,0.0,0,0,0,0,0,0,0,0,0
JAG2,0.0054230483398236,0.1039533052184773,0.1271958331188265,0.4631901840490798,0,0,0,0,0,0,0,0,0
CBL,0.0107597025387262,0.0029059933138151,0.0043405363202869,0.0,0,0,0,0,0,0,0,0,0
NCAM1,0.0311261876157189,0.336991255725932,0.2301889757706365,0.0,0,0,0,0,0,0,0,0,0
NCAN,0.0054317658283417,0.4773907515020874,0.2484314162141676,0.0,0,0,0,0,0,0,0,0,0
COL4A2,0.0215456342165654,0.7414410647918399,0.0632942474625017,0.0,0,0,0,0,0,1,0,0,0
COL4A1,0.0323334422745961,0.7581837146524544,0.1342452035066297,0.0,0,0,0,0,0,1,0,0,0
HLA-C,0.0053588857805885,0.0744173641533584,0.0579966443895693,0.0,0,0,0,0,0,0,0,0,0
B2M,0.0432243619734284,0.0013572062503391,0.0770627310560963,0.5184049079754601,0,0,0,0,0,0,0,0,0
KIR2DS5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
TYROBP,0.0054451573585739,0.1074438816423222,0.0855647459976956,0.0,0,0,0,0,0,0,0,0,0
CLEC5A,0.010876774005568,0.1972821125378636,0.1973529969330128,0.0,0,0,0,0,0,0,0,0,0
NCR2,0.0054466692211336,0.1154710193503504,0.0,0.294478527607362,0,0,0,0,0,0,0,0,0
SIRPB1,0.0051574558204654,0.0,0.0200409810644313,0.0,0,0,0,0,0,0,0,0,0
TREM1,0.0,0.3018481421795218,0.21179087522791,0.294478527607362,0,0,0,0,0,0,0,0,0
TREM2,0.0,0.3609660237396745,0.05857533240982,0.294478527607362,0,0,0,0,0,0,0,0,0
CD300E,0.0054430605597365,0.3328422383618375,0.0333488820039116,0.0,0,0,0,0,0,0,0,0,0
CD300LB,0.0,0.1538177580278363,0.1050479222609933,0.0,0,0,0,0,0,0,0,0,0
GRAP2,0.0,0.3714870524490423,0.084949510353018,0.0,0,0,0,0,0,0,0,0,0
LCP2,0.0054265750565382,0.2101609319857494,0.05469059360045,0.0,0,0,0,0,0,0,0,0,0
SPRY2,0.0054347750147944,0.0120830338647252,0.0136288543181505,0.0,0,0,0,0,0,0,0,0,0
DAB2,0.0053777162978948,0.0053960311829209,0.0085844916920383,0.2668711656441718,0,0,0,0,0,0,0,0,0
LRP2,0.0532999021267706,0.3128965602511375,0.0,0.0,0,0,0,0,0,0,0,0,0
VAMP7,0.0054054753456662,0.0,0.0049355121522858,0.0,0,0,0,0,0,0,0,0,0
AGFG1,0.0107775894700968,0.001829719157266,0.0288942767266082,0.0,0,0,0,0,0,0,0,0,0
AMPH,0.0162688296685243,0.7322807715822188,0.1001450570430094,0.0,0,0,0,0,0,0,0,0,0
BIN1,0.0,0.0004267614870678,0.0235486368648514,0.0736196319018405,0,0,0,0,0,0,0,0,0
SQSTM1,0.0108189931241286,0.0014810369615966,0.0091408525121605,0.0,0,0,0,0,0,0,0,0,0
MAP3K3,0.0,0.0021116097079245,0.0324636517543941,0.0,1,0,0,0,0,0,0,0,0
EIF4EBP1,0.0,0.0095761788256528,0.0892124638237585,0.0,0,1,0,0,1,1,0,0,0
EIF4E,0.0053961899360145,0.0466870098843181,0.0090448905060653,0.0,0,0,0,0,1,1,0,0,0
NOTCH2,0.0100527994681642,0.0,0.0278505304290672,0.3650306748466257,0,0,0,0,0,0,0,0,0
IL18BP,0.0,0.0174574188104687,0.0547447025018147,0.0,0,0,0,0,0,0,0,0,0
IL18,0.0,0.145984767224854,0.0674316280667845,0.0,0,0,0,0,0,0,0,0,0
IL18R1,0.0267856569634441,0.0066382067132808,0.0571293634641346,0.0,0,0,0,0,0,0,0,0,0
IL15,0.0052133510043218,0.0048198692265117,0.0544730476192857,0.0,0,0,0,0,0,0,0,0,0
IL15RA,0.0052228202913757,0.005798870034927,0.0249639732688185,0.0,0,0,0,0,0,0,0,0,0
IRF3,0.0051519234399804,0.003048051106584,0.039624928647564,0.0,0,0,0,0,0,0,0,0,0
IRF7,0.0,0.0276389609245232,0.0070836471100753,0.0,0,0,0,0,0,0,0,0,0
CREBBP,0.0317271238679135,0.0319911041396668,0.0170797247397153,0.0,0,0,1,0,0,0,0,1,1
NOTCH3,0.0376612633831978,0.1304847050303393,0.1065763352852086,0.0,0,0,0,0,0,0,0,0,0
ELF3,0.0216744605934887,0.0543534406184865,0.0366525459677674,0.0,0,0,0,0,0,0,0,0,0
CNTN1,0.0049043834817005,0.4606201990065696,0.2625367471060785,0.0,0,0,0,0,0,0,0,0,0
MDK,0.0,0.011540882477634,0.0243765777017041,0.0,0,0,0,0,0,0,0,0,0
DLL1,0.0054432724404937,0.0590058764365194,0.0551266465001735,0.0,0,0,0,0,0,0,0,0,0
YBX1,0.0,0.0028384290968145,0.0122013916726854,0.0,0,0,0,0,0,0,0,0,0
HEY1,0.0052979059563241,0.0031991528605266,0.0540115377553755,0.0,0,0,0,0,0,0,0,0,0
FOXH1,0.0108117374271701,0.0329034549637552,0.1549694365253911,0.0,0,0,0,0,0,0,0,0,0
DRAP1,0.0,0.0134120688245379,0.0297173883870618,0.0,0,0,0,0,0,0,0,0,0
CDON,0.0267299598904476,0.0020498927975464,0.0106112424845442,0.0,0,0,0,0,0,0,0,0,0
BOC,0.0212950355799927,0.2492973596810769,0.1008079311142859,0.0,0,0,0,0,0,0,0,0,0
IL23A,0.0,0.3351266819467542,0.1824919621279012,0.0,0,0,0,0,0,0,0,0,0
IL23R,0.0,0.0,0.1164106033631558,0.3650306748466257,0,0,0,0,0,0,0,0,0
