gene,MF: LUSC,METH: LUSC,GE: LUSC,CNA: LUSC,hsa04010,hsa04012,hsa04014,hsa04020,hsa04110,hsa04115,hsa04151
GRIA1,0.0539792199580568,0.2558595769429881,0.5426089965407096,0.8539823008849557,0,0,0,0,0,0,0
TYK2,0.0542616801170947,0.0207946941877181,0.0008557408527073,0.0,0,0,0,0,0,0,0
IFNAR1,0.0,0.0094844974237113,0.0478021153269149,0.0,0,0,0,0,0,0,1
TFB2M,0.0,0.1247471730592409,0.1085321727422309,0.0,0,0,0,0,0,0,0
POLRMT,0.0,0.0027838392415579,0.0355306607889533,0.5221238938053098,0,0,0,0,0,0,0
DGCR8,0.0540206817499604,0.015427476162896,0.0361823199451574,0.75,0,0,0,0,0,0,0
DROSHA,0.0543616318099453,0.0107457298031056,0.0995893828664524,0.0,0,0,0,0,0,0,0
TSNAX,0.0,0.0207410186625801,0.0098687993440078,0.0,0,0,0,0,0,0,0
TSN,0.0549097803719979,0.0152300623271298,0.0446933594404971,0.0,0,0,0,0,0,0,0
BAZ2A,0.0,0.0148429416619991,0.0093161297362951,0.0,0,0,0,0,0,0,0
DNMT3A,0.0,0.0206690405636369,0.0801482110868979,0.0,0,0,0,0,0,0,0
DNMT3L,0.0547217401179102,0.28486844279733,0.0,0.0,0,0,0,0,0,0,0
DNMT3B,0.0,0.0123151542543917,0.1780344403326857,0.0,0,0,0,0,0,0,0
CUL1,0.0,0.2550171931655213,0.0117331842307006,0.0,0,0,0,0,1,0,0
CAND1,0.0,0.0092537840612832,0.0675816989919279,0.3938053097345133,0,0,0,0,0,0,0
TFRC,0.0,0.0023963143834709,0.0649009387477595,0.0,0,0,0,0,0,0,0
HFE,0.0,0.0363151805747962,0.0254895678813075,0.0,0,0,0,0,0,0,0
TF,0.053410335960225,0.2763948440784067,0.0825106211662101,0.0,0,0,0,0,0,0,0
HSD17B8,0.0,0.0519774898220539,0.0204110661119214,0.0,0,0,0,0,0,0,0
CBR4,0.0,0.0347073857877769,0.0081036803388936,0.0,0,0,0,0,0,0,0
CCNB2,0.0,0.0113138360321702,0.3940797975644621,0.0,0,0,0,0,1,1,0
SBF1,0.0527265303256767,0.0141093868847777,0.0583907017470034,0.2809734513274337,0,0,0,0,0,0,0
MTMR2,0.0,0.0132331470241217,0.0243930766849881,0.3606194690265487,0,0,0,0,0,0,0
MTMR7,0.0,0.2076685017021557,0.0957171375484933,0.0,0,0,0,0,0,0,0
MTMR9,0.0,0.0428495270688117,0.0458628133577112,0.0,0,0,0,0,0,0,0
PIK3CB,0.1067402598771281,1.8241528748441485e-05,0.0198188160040144,0.0,0,1,1,0,0,0,1
PIK3R2,0.0,0.0039245716610325,0.1072617781061013,0.0,0,1,1,0,0,0,1
PIK3CD,0.0538095171962071,0.0223094082812321,0.0647860504997116,0.504424778761062,0,1,1,0,0,0,1
PIK3R3,0.0,0.0125645086970027,0.1040395021497353,0.0,0,0,1,0,0,0,1
PIK3R5,0.0,0.222694561619514,0.2055011113872362,0.0,0,0,0,0,0,0,1
PIK3CG,0.0542511550069105,0.0432259435602439,0.187526958625665,0.0,0,0,0,0,0,0,1
PLEKHA2,0.0,0.0442795384065225,0.0488764212425614,0.0,0,0,0,0,0,0,0
PTPN13,0.0,0.0162688876539209,0.0865685953007309,0.0,0,0,0,0,0,0,0
PLEKHA1,0.0,0.0380475768955486,0.0212343406630465,0.0,0,0,0,0,0,0,0
MTMR6,0.0545529019700305,0.0391768282027205,0.098744187287996,0.0,0,0,0,0,0,0,0
SBF2,0.0,0.0112268025457015,0.0059133458883521,0.0,0,0,0,0,0,0,0
MTM1,0.0,0.0498779846994845,0.0934641774018249,0.2743362831858407,0,0,0,0,0,0,0
MTMR12,0.054303139606731,0.001555212929917,0.0269095146721283,0.0,0,0,0,0,0,0,0
GAB2,0.0541808957098879,0.0154380966270088,0.2324484499051601,0.0,0,0,1,0,0,0,0
ITPR1,0.0514418165720027,0.0345266631088239,0.1452760156358217,0.0,0,0,0,1,0,0,0
MRVI1,0.0,0.1014829447871107,0.1335002990283535,0.0,0,0,0,0,0,0,0
PTPN6,0.0,0.3225687309067514,0.0915635028325933,0.0,0,0,0,0,0,0,0
PECAM1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
PTPN11,0.0546429094584278,0.0154213775039862,0.0212433424127395,0.1902654867256637,0,0,1,0,0,0,0
IL6R,0.0,0.046392035507883,0.1664388850932848,0.0,0,0,0,0,0,0,1
IL6,0.0,0.1424099300697269,0.2868624508179628,0.0,0,0,0,0,0,0,1
STAT1,0.0,0.0081648660271815,0.0273794522304396,0.0,0,0,0,0,0,0,0
STAT3,0.0,0.0356023408512213,0.0668400982005998,0.0,0,0,0,0,0,0,0
KDR,0.1085959183207569,0.0,0.2639406484577061,0.0,1,0,1,1,0,0,1
HRG,0.0,0.2527749814749183,0.1250683634912956,0.0,0,0,0,0,0,0,0
PLG,0.0,0.2529510239020682,0.2210015945068552,0.0,0,0,0,0,0,0,0
ANXA2,0.0,0.0250421312532867,0.014638506431625,0.0,0,0,0,0,0,0,0
S100A10,0.0,0.0290128166361565,0.0640346563518405,0.5707964601769911,0,0,0,0,0,0,0
SERPINF2,0.0,0.019575736196958,0.1319887970007934,0.0,0,0,0,0,0,0,0
PLAU,0.0547823423210787,0.0244191450633107,0.1920196646569308,0.0,0,0,0,0,0,0,0
PLAUR,0.0,0.016572332990175,0.06138828025698,0.0,0,0,0,0,0,0,0
ATP7A,0.0,0.011018099266567,0.0344471568628157,0.0,0,0,0,0,0,0,0
PDZD11,0.0,0.0720902987765149,0.0675863421020344,0.0,0,0,0,0,0,0,0
CLCN7,0.0,0.008851783279502,0.0184362293868449,0.0,0,0,0,0,0,0,0
OSTM1,0.0,0.0089699547347155,0.0753853362949271,0.0,0,0,0,0,0,0,0
TXN,0.0,0.0115917121619291,0.0914524630803686,0.0,0,0,0,0,0,0,0
TXNIP,0.0,0.1012883822555936,0.2058423390272231,0.5707964601769911,0,0,0,0,0,0,0
NLRP3,0.053017175099808,0.3157877470985065,0.2013093268768183,0.0,0,0,0,0,0,0,0
MEFV,0.1086039930426815,0.2355457861173612,0.2219214446542926,0.0,0,0,0,0,0,0,0
PSTPIP1,0.0,0.1878327718433758,0.0363035141173724,0.0,0,0,0,0,0,0,0
PYCARD,0.0,0.0315203673343736,0.0303007796386303,0.0,0,0,0,0,0,0,0
CGA,0.0,0.1785872437436081,0.0207178957136662,0.0,0,0,0,0,0,0,0
LHB,0.0,0.1179599595342715,0.0814282881665792,0.329646017699115,0,0,0,0,0,0,0
AVPR2,0.0,0.0,0.3385888601230029,0.2743362831858407,0,0,0,0,0,0,0
AVP,0.0,0.1796898055561408,0.0,0.0,0,0,0,0,0,0,0
GCG,0.0548883546102265,0.3748617435392282,0.0,0.0,0,0,0,0,0,0,0
GCGR,0.0,0.0,0.0987671406563528,0.0,0,0,0,0,0,0,0
RAMP3,0.0,0.0197172427772729,0.3582536807830905,0.0,0,0,0,0,0,0,0
CALCR,0.0,0.0560939512248323,0.13080607209175,0.584070796460177,0,0,0,0,0,0,0
RAMP1,0.0,0.0374714813721578,0.0106683023054577,0.3517699115044247,0,0,0,0,0,0,0
TSHB,0.0,0.2220957757032171,0.0,0.4889380530973451,0,0,0,0,0,0,0
GPHB5,0.0,0.1799620260277439,0.0,0.0,0,0,0,0,0,0,0
GPHA2,0.0,0.1638362451544606,0.0973648384969337,0.0,0,0,0,0,0,0,0
CALCRL,0.0,0.0,0.2650255777382095,0.0,0,0,0,0,0,0,0
RAMP2,0.0,0.1189499377613422,0.3103677344741038,0.0,0,0,0,0,0,0,0
GLP2R,0.0547048611089841,0.4093303128476276,0.3831908278263701,0.0,0,0,0,0,0,0,0
FSHB,0.0,0.6532816596520546,0.0,0.0,0,0,0,0,0,0,0
ITGAV,0.0,0.0113322408372088,0.0602294663160266,0.0,0,0,0,0,0,0,1
ITGB5,0.0,0.0253493001993123,0.0447678584395393,0.0,0,0,0,0,0,0,1
STX4,0.0,0.0086755918420047,0.0147408832871652,0.0,0,0,0,0,0,0,0
SEC22B,0.0,0.0150653151429412,0.0,0.5707964601769911,0,0,0,0,0,0,0
GLI3,0.0539943662013476,0.0117469952312155,0.0123926220315325,0.0,0,0,0,0,0,0,0
PTCH1,0.1482685682859309,0.0818783903279938,0.0829396704211111,0.0,0,0,0,0,0,0,0
GLI1,0.1090057210559061,0.029109393362753,0.0219971500048705,0.0,0,0,0,0,0,0,0
GLI2,0.1082681564271534,0.9214931335499474,0.0544857081517631,0.0,0,0,0,0,0,0,0
SUFU,0.0,0.0103931053816081,0.0301516065060507,0.0,0,0,0,0,0,0,0
NUMB,0.0,0.0127687234559479,0.0980582167444424,0.0,0,0,0,0,0,0,0
ITCH,0.0,0.0489844606659678,0.0299055935849027,0.0,0,0,0,0,0,0,0
ABHD5,0.0,0.0,0.0900265956878829,0.0,0,0,0,0,0,0,0
PLIN1,0.0,0.0337059808984361,0.0567865773776654,0.0,0,0,0,0,0,0,0
LIPE,0.0,0.1253880024669216,0.0049986236152269,0.0,0,0,0,0,0,0,0
FABP4,0.0,0.0366811640697823,0.5985399409671287,0.0,0,0,0,0,0,0,0
KCNJ16,0.0,0.1283812349636827,0.1392877245932287,0.0,0,0,0,0,0,0,0
KCNJ15,0.0532334860928231,0.0474751154110055,0.1833872322381423,0.0,0,0,0,0,0,0,0
KCNJ10,0.0,0.0574202084390101,0.0614758176687763,0.0,0,0,0,0,0,0,0
CXCL16,0.0,0.0099757458783534,0.193113557989119,0.0,0,0,0,0,0,0,0
CXCR6,0.0,0.0,0.0950692855232986,0.0,0,0,0,0,0,0,0
C5AR1,0.0,0.0375032769931707,0.2375180455272569,0.329646017699115,0,0,0,0,0,0,0
C5,0.0,0.0,0.2414405992743096,0.0,0,0,0,0,0,0,0
CX3CL1,0.0,0.062297033535415,0.1144885463607304,0.0,0,0,0,0,0,0,0
CX3CR1,0.0540058716128372,0.1436998412096878,0.3670886610750418,0.0,0,0,0,0,0,0,0
TAS1R2,0.0545708413074788,0.3072291187285285,0.0,0.504424778761062,0,0,0,0,0,0,0
TAS1R3,0.1093106012263161,0.3958551058055174,0.0610613102800475,0.504424778761062,0,0,0,0,0,0,0
TAS1R1,0.0,0.0924839946081932,0.1426036230596714,0.504424778761062,0,0,0,0,0,0,0
GABBR2,0.0,0.0995236380244075,0.1202665908563255,0.0,0,0,0,0,0,0,0
GABBR1,0.0,0.0153643674475283,0.0068977307916628,0.0,0,0,0,0,0,0,0
IL10RB,0.0,0.0067674524945235,0.0440813241450718,0.0,0,0,0,0,0,0,0
GABPB1,0.0,0.0088297360741962,0.0582155851419224,0.0,0,0,0,0,0,0,0
GABPA,0.0,0.011494103940044,0.0537758305453439,0.0,0,0,0,0,0,0,0
TNPO1,0.0,0.0310930605200197,0.0482681958941044,0.8539823008849557,0,0,0,0,0,0,0
KIF17,0.0547785809700568,0.0516584701087857,0.2800164502622064,0.504424778761062,0,0,0,0,0,0,0
GSTA1,0.0,0.1484673208930154,0.0399710241568257,0.0,0,0,0,0,0,0,0
GSTA2,0.0,0.0,0.3288190631928556,0.0,0,0,0,0,0,0,0
GCLC,0.0,0.043913469968225,0.2441340905155871,0.0,0,0,0,0,0,0,0
GCLM,0.0,0.0096040469296666,0.120547075952488,0.0,0,0,0,0,0,0,0
INS,0.0,0.4084552265271901,0.0,0.5420353982300884,1,0,1,0,0,0,1
INSR,0.0,0.0406423333140363,0.0327505775162343,0.0,1,0,1,0,0,0,1
ABCD2,0.0,0.0265251685100306,0.1512940755874261,0.0,0,0,0,0,0,0,0
ABCD1,0.0,0.1259228986032561,0.0107910020145641,0.2743362831858407,0,0,0,0,0,0,0
ABCD3,0.0,0.0075637025067821,0.0716917080877957,0.0,0,0,0,0,0,0,0
ABCG5,0.0,0.1152342701431473,0.1201767195947072,0.0,0,0,0,0,0,0,0
ABCG8,0.0543345983577695,0.0,0.1348150229697042,0.0,0,0,0,0,0,0,0
CHRNB2,0.1628980390652028,0.0280960670174978,0.0633189857662687,0.0,0,0,0,0,0,0,0
CHRNA4,0.0,0.1049671373420098,0.2346891260895922,0.0,0,0,0,0,0,0,0
CHRNA3,0.0,0.0652083614371625,0.0147011799719575,0.0,0,0,0,0,0,0,0
CHRNB4,0.0547394851051874,0.0901690380287189,0.3335936578021803,0.0,0,0,0,0,0,0,0
FOXM1,0.0540424627540071,0.0166125142120236,0.4270322353877973,0.5641592920353983,0,0,0,0,0,0,0
PLK1,0.0,0.0023788976720081,0.3666247572240473,0.0,0,0,0,0,1,0,0
CENPF,0.0,0.0076415392227155,0.4049773015903785,0.0,0,0,0,0,0,0,0
TACR1,0.0,0.0296386822953311,0.2063510699622588,0.0,0,0,0,1,0,0,0
TAC1,0.0547887820953757,0.6222822770626406,0.0,0.0,0,0,0,0,0,0,0
TACR2,0.0,0.1570664375507753,0.0739485734673352,0.0,0,0,0,1,0,0,0
OXTR,0.0,0.1063370821147321,0.0783070448388973,0.0,0,0,0,1,0,0,0
OXT,0.0,0.1741553250626078,0.0124637176314832,0.0,0,0,0,0,0,0,0
CRH,0.0,0.0409194781327941,0.0,0.0,0,0,0,0,0,0,0
CRHBP,0.0,0.0715359991880241,0.1393288350226842,0.8539823008849557,0,0,0,0,0,0,0
ADGRE5,0.0,0.0358373832426253,0.0,0.0,0,0,0,0,0,0,0
CD55,0.0,0.0198258801692837,0.2516325982333067,0.0,0,0,0,0,0,0,0
CBY1,0.0,0.0062223775618819,0.0065657300473837,0.0,0,0,0,0,0,0,0
CTNNB1,0.0,0.0,0.0348032213529195,0.0,0,0,0,0,0,0,0
CTNNBIP1,0.0,0.0049563200692559,0.0227573698828595,0.504424778761062,0,0,0,0,0,0,0
CHD8,0.0514518013596129,0.0,0.0074876360508262,0.3871681415929203,0,0,0,0,0,0,0
MCFD2,0.0,0.0018199299896829,0.0239120704821698,0.0,0,0,0,0,0,0,0
LMAN1,0.0,0.0053872969579923,0.0254774693762248,0.0,0,0,0,0,0,0,0
TMED10,0.0,0.0084530599865686,0.0548587125126696,0.0,0,0,0,0,0,0,0
TMED2,0.0,0.0017784840442356,0.048447749283824,0.1902654867256637,0,0,0,0,0,0,0
CD4,0.0547539561077287,0.0716753648126558,0.1767550986730785,0.0,0,0,0,0,0,0,0
LCK,0.0,0.0122407887393811,0.0703508471802998,0.0,0,0,0,0,0,0,0
RAB3GAP1,0.0,0.0078485078276522,0.0029912986654675,0.0,0,0,0,0,0,0,0
RAB3GAP2,0.0543482193996244,0.0085676079464488,0.0315465692708724,0.0,0,0,0,0,0,0,0
NTRK2,0.0,0.1350111592598233,0.2193397964866232,0.0,1,0,1,1,0,0,1
BDNF,0.0,0.1130514510087324,0.2084107674345004,0.0,1,0,1,0,0,0,1
NTF4,0.0,0.0273882571281857,0.085207171673438,0.329646017699115,1,0,1,0,0,0,1
IL2RB,0.0,0.0191819093104991,0.0833594307820873,0.0,0,0,0,0,0,0,1
JAK1,0.0,0.0074544629744138,0.094358966249105,0.0,0,0,0,0,0,0,1
JAK3,0.0,0.2655196857616041,0.0102957235486946,0.0,0,0,0,0,0,0,1
IL2RG,0.0,0.1619842733035941,0.1209876924932774,0.0,0,0,0,0,0,0,1
PTK2B,0.0,0.0080329816078355,0.0752606544806468,0.0,0,0,0,1,0,0,0
EBI3,0.0,0.1596178675256375,0.0306110212551293,0.0,0,0,0,0,0,0,0
IL27,0.0,0.1104076302887123,0.1506071448786426,0.0,0,0,0,0,0,0,0
NECTIN1,0.0,0.0081116912987515,0.0,0.0,0,0,0,0,0,0,0
NECTIN3,0.0,0.0056147531264463,0.0,0.0,0,0,0,0,0,0,0
NECTIN4,0.0,0.2497117194131184,0.0,0.0,0,0,0,0,0,0,0
NECTIN2,0.0,0.025398982695203,0.0,0.0,0,0,0,0,0,0,0
PVR,0.0542311851337856,0.0126003154221672,0.0533451354698777,0.0,0,0,0,0,0,0,0
IL12B,0.0,0.1283990695939017,0.1512183434813375,0.8539823008849557,0,0,0,0,0,0,0
IL12A,0.0,0.0079598448241945,0.0849302980220031,0.0,0,0,0,0,0,0,0
IL12RB1,0.0,0.0832884481358742,0.1639788947651591,0.0,0,0,0,0,0,0,0
IL12RB2,0.0,0.2142756846259162,0.1683242036970166,0.0,0,0,0,0,0,0,0
JAK2,0.0,0.0156732538748139,0.1138369486167042,0.0,0,0,0,0,0,0,1
TLR2,0.0,0.0,0.1415248241103966,0.0,0,0,0,0,0,0,1
TLR1,0.0,0.1690154434530241,0.0806592047909181,0.0,0,0,0,0,0,0,0
TLR6,0.0,0.0,0.0180860073126515,0.0,0,0,0,0,0,0,0
RBPJ,0.0,0.0107640706615951,0.0633271111803506,0.0,0,0,0,0,0,0,0
SNW1,0.0,0.0107370397864012,0.0072113330504153,0.0,0,0,0,0,0,0,0
NOTCH1,0.0544608668188722,0.0106956979016571,0.0443295954160433,0.0,0,0,0,0,0,0,0
HIF1A,0.0,0.0262819849198015,0.067637189685109,0.0,0,0,0,0,0,0,0
JAG1,0.0,0.0114207337740752,0.1618065875816785,0.0,0,0,0,0,0,0,0
JAG2,0.0,0.0129329186787964,0.1004296289090508,0.3495575221238938,0,0,0,0,0,0,0
CBL,0.0,0.0087761895939446,0.0368076665039866,0.0,0,0,0,0,0,0,0
NCAM1,0.0521382943360794,0.0462741498903146,0.1448394746453801,0.0,0,0,0,0,0,0,0
NCAN,0.1642372233441189,0.0988560394100104,0.094132201915239,0.0,0,0,0,0,0,0,0
COL4A2,0.0547971441341959,0.1526261558866189,0.064089950466142,0.0,0,0,0,0,0,0,1
COL4A1,0.054735653183849,0.1378162453247515,0.0220251647159121,0.0,0,0,0,0,0,0,1
HLA-C,0.0,0.0810440572800122,0.1198300975618102,0.0,0,0,0,0,0,0,0
B2M,0.0,0.0011184413255417,0.1262243490401934,0.3738938053097345,0,0,0,0,0,0,0
KIR2DS5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
TYROBP,0.0548608102463629,0.11752811863787,0.2213910455962282,0.0,0,0,0,0,0,0,0
CLEC5A,0.0,0.1132421700577455,0.0624520236662606,0.0,0,0,0,0,0,0,0
NCR2,0.1098127303250525,0.2171155171255363,0.0,0.0,0,0,0,0,0,0,0
SIRPB1,0.1065472599975758,0.0,0.3137157626840466,0.0,0,0,0,0,0,0,0
TREM1,0.0546997897288958,0.0066478048691781,0.3122979854904129,0.0,0,0,0,0,0,0,0
TREM2,0.0,0.3165630212846034,0.1614682037425364,0.0,0,0,0,0,0,0,0
CD300E,0.0,0.466785652706161,0.2208453977824947,0.5221238938053098,0,0,0,0,0,0,0
CD300LB,0.0,0.0622271758694455,0.1928130108352185,0.5221238938053098,0,0,0,0,0,0,0
GRAP2,0.0,0.3812037152542972,0.1715465098951876,0.0,0,0,0,0,0,0,0
LCP2,0.0,0.1076434380603823,0.1523743367200423,0.8539823008849557,0,0,0,0,0,0,0
SPRY2,0.0549232132691509,0.0376280306851919,0.1229633630387595,0.0,0,0,0,0,0,0,0
DAB2,0.0,0.0928754098506589,0.1777953083549258,0.7831858407079646,0,0,0,0,0,0,0
LRP2,0.1072552462792308,0.0237074565187004,0.381388214923462,0.0,0,0,0,0,0,0,0
VAMP7,0.0,0.0,0.0169374435936635,0.2743362831858407,0,0,0,0,0,0,0
AGFG1,0.0,0.0035932078392899,0.0118247298707237,0.3517699115044247,0,0,0,0,0,0,0
AMPH,0.0545357013821427,0.0073076400557601,0.0578762888169819,0.0,0,0,0,0,0,0,0
BIN1,0.0,0.0064610626998718,0.0771825136247062,0.0,0,0,0,0,0,0,0
SQSTM1,0.0,0.0093488645247533,0.019226587842567,0.8539823008849557,0,0,0,0,0,0,0
MAP3K3,0.0,0.0099631521266863,0.1477822074923598,0.0,1,0,0,0,0,0,0
EIF4EBP1,0.0,0.0008174164789496,0.1929527536058696,0.0,0,1,0,0,0,0,1
EIF4E,0.0,0.2347742352048946,0.0245750585288691,0.0,0,0,0,0,0,0,1
NOTCH2,0.0,0.0,0.0708013623679441,0.5707964601769911,0,0,0,0,0,0,0
IL18BP,0.0,0.2968511992981474,0.1183915317405885,0.0,0,0,0,0,0,0,0
IL18,0.0,0.0816836710162465,0.0578812017582687,0.0,0,0,0,0,0,0,0
IL18R1,0.0,0.0171788443587008,0.1383322756025468,0.0,0,0,0,0,0,0,0
IL15,0.0,0.0142264498966676,0.1083596890421186,0.0,0,0,0,0,0,0,0
IL15RA,0.0,0.1012345258256245,0.0725096567676873,0.0,0,0,0,0,0,0,0
IRF3,0.0544402714856408,0.0152606756455136,0.0429232752710071,0.329646017699115,0,0,0,0,0,0,0
IRF7,0.0,0.2050069597270001,0.007545695349244,0.5420353982300884,0,0,0,0,0,0,0
CREBBP,0.0536317943568022,0.0577105724623144,0.0341833781363549,0.4137168141592919,0,0,0,0,1,0,0
NOTCH3,0.0,0.0168009009689302,0.1069294861456034,0.0,0,0,0,0,0,0,0
ELF3,0.0,0.1380425358143809,0.0091786590012241,0.0,0,0,0,0,0,0,0
CNTN1,0.0536931450425037,0.0415790743703434,0.0370676718597916,0.0,0,0,0,0,0,0,0
MDK,0.0,0.0074529735326637,0.1847429626425388,0.0,0,0,0,0,0,0,0
DLL1,0.0548097498850307,0.0295520991718972,0.0284862982705019,0.0,0,0,0,0,0,0,0
YBX1,0.0,0.0069800492573673,0.0265162195271725,0.0,0,0,0,0,0,0,0
HEY1,0.0,0.0331521842612028,0.0281281218706286,0.0,0,0,0,0,0,0,0
FOXH1,0.0,0.0873742540384559,0.146897073510582,0.0,0,0,0,0,0,0,0
DRAP1,0.0,0.0138042932945807,0.037456861799287,0.0,0,0,0,0,0,0,0
CDON,0.0533151958114952,0.0121081640898018,0.0930880939571807,0.0,0,0,0,0,0,0,0
BOC,0.1077194703829831,0.0443479186910764,0.0001378594241461,0.0,0,0,0,0,0,0,0
IL23A,0.0,0.2853932249101747,0.1827754010042117,0.0,0,0,0,0,0,0,0
IL23R,0.0,0.0,0.1428336277470587,0.0,0,0,0,0,0,0,0
STAT4,0.0,0.0324416367943608,0.1092290165760033,0.0,0,0,0,0,0,0,0
KNG1,0.0529496727577368,0.0,0.2003414779526905,0.0,0,0,0,0,0,0,0
C1QBP,0.0548610587596689,0.0119037314786688,0.0850245085713215,0.0,0,0,0,0,0,0,0
F8,0.0,0.1488299664359531,0.221870741633297,0.2743362831858407,0,0,0,0,0,0,0
VWF,0.1624276880408973,0.0483855709338635,0.3159256083816604,0.0,0,0,0,0,0,0,1
F9,0.0,0.2933102816812106,0.0,0.0,0,0,0,0,0,0,0
F13B,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
F13A1,0.1096613428473289,0.0249186677017827,0.1700487888496476,0.2964601769911504,0,0,0,0,0,0,0
PROC,0.0,0.03251038573934,0.1122964380047465,0.0,0,0,0,0,0,0,0
PROCR,0.0,0.0585063337924752,0.0515577474391176,0.0,0,0,0,0,0,0,0
LY96,0.0,0.3918819403427372,0.0533361112947261,0.0,0,0,0,0,0,0,0
TLR4,0.1072569884729401,0.0580282960070639,0.2296263780414312,0.0,0,0,0,0,0,0,1
S100A9,0.0,0.004020499331172,0.0878031644126295,0.5707964601769911,0,0,0,0,0,0,0
S100A8,0.0,0.3771729512038745,0.039318496047579,0.5707964601769911,0,0,0,0,0,0,0
JUND,0.0,0.010135284776981,0.1775399972198573,0.0,1,0,0,0,0,0,0
FOSB,0.0,0.0007421755047916,0.4436507453397249,0.0,0,0,0,0,0,0,0
CFB,0.0,0.0762644963462403,0.0010138474841442,0.0,0,0,0,0,0,0,0
C3,0.0,0.0568036829977867,0.1820410056825442,0.0,0,0,0,0,0,0,0
CKM,0.0,0.0180592027541015,0.0043446876963635,0.0,0,0,0,0,0,0,0
CKB,0.0,0.0476418309488095,0.0942650443352294,0.3495575221238938,0,0,0,0,0,0,0
PRDX6,0.0,0.0089900607242656,0.0201002534301706,0.0,0,0,0,0,0,0,0
GSTP1,0.0,0.0878651755013656,0.0612788560415577,0.0,0,0,0,0,0,0,0
HSF1,0.0,0.0090103762643539,0.039270324116368,0.0,0,0,0,0,0,0,0
HSBP1,0.0,0.0041244855544341,0.0118247298707237,0.0,0,0,0,0,0,0,0
YWHAE,0.0,0.0012719245224472,0.0036720395844714,0.0,0,0,0,0,1,0,1
CCAR2,0.0,0.0,0.0229477554019244,0.0,0,0,0,0,0,0,0
SIRT1,0.0,0.0137166016850599,0.071272599048824,0.0,0,0,0,0,0,0,0
ID1,0.0,0.0074483145429598,0.0677428647163756,0.6769911504424779,0,0,0,0,0,0,0
ETS2,0.0,0.047118661968101,0.1107596913221583,0.0,0,0,1,0,0,0,0
ERF,0.054675222288783,0.0145169661098226,0.0373815539625104,0.0,0,0,0,0,0,0,0
MAP3K5,0.0,0.0100948326329766,0.0150442060748532,0.0,1,0,0,0,0,0,0
CDKN2B,0.0,0.0170469457735356,0.0827584050248446,0.0,0,0,0,0,1,0,0
CEBPB,0.0,0.0136959345760427,0.0824314485364245,0.0,0,0,0,0,0,0,0
CLEC4C,0.0549144845601878,0.0,0.1622654349989403,0.0,0,0,0,0,0,0,0
FCER1G,0.0,0.0618342996833477,0.1939665557475201,0.0,0,0,0,0,0,0,0
CLEC4E,0.0,0.1638773282479934,0.2240253320295769,0.0,0,0,0,0,0,0,0
MAP3K14,0.0,0.0149530248105433,0.0,0.0,1,0,0,0,0,0,0
CHUK,0.0,0.0050360132325398,0.0261492545342762,0.0,1,0,1,0,0,0,1
NFKB2,0.0,0.0089660077038551,0.0203119865044682,0.0,1,0,0,0,0,0,0
RELB,0.0,0.0801292571350834,0.0281252283376161,0.0,1,0,0,0,0,0,0
MALT1,0.0543624551552874,0.0095017293311132,0.0260502474603168,0.0,0,0,0,0,0,0,0
CASP8,0.1090637125039604,0.4064433802920737,0.0295742523475701,0.0,0,0,0,0,0,1,0
CD209,0.0,0.2286858528380137,0.0694404579643998,0.0,0,0,0,0,0,0,0
ICAM2,0.0544614715118873,0.2357276010122223,0.2610598617599312,0.0,0,0,0,0,0,0,0
GTSE1,0.0,0.0051331613895619,0.3763134221452048,0.2809734513274337,0,0,0,0,0,1,0
CDC20,0.0547629421561753,0.0118778946422234,0.4179115476336975,0.0,0,0,0,0,1,0,0
MAD2L1,0.0,0.0158649224509381,0.3098688072425627,0.0,0,0,0,0,1,0,0
MYC,0.0,0.0144647213291352,0.053898959468834,0.0,1,1,0,0,1,0,1
CDK2,0.0,0.0294844683707982,0.0776243406488514,0.0,0,0,0,0,1,1,1
CCNE1,0.0,0.029237430238452,0.303191813508529,0.497787610619469,0,0,0,0,1,1,1
GMNN,0.0,0.0161498579982544,0.165392855129532,0.0,0,0,0,0,0,0,0
CDT1,0.0,0.0311671123374667,0.3316509987397988,0.0,0,0,0,0,1,0,0
DBF4,0.0,0.0120266756691625,0.170686328636078,0.0,0,0,0,0,1,0,0
CDC7,0.0,0.0161031998496996,0.1501488637719318,0.0,0,0,0,0,1,0,0
CCNA1,0.0,0.3292047716964725,0.0473012969234386,0.0,0,0,0,0,1,0,0
CCNA2,0.0,0.0016065133906147,0.3436422661625434,0.0,0,0,0,0,1,0,0
PHLDA1,0.0,0.0305859222977396,0.0354471226645849,0.0,0,0,0,0,0,0,0
CTDNEP1,0.0544744787705498,0.0090687009238059,0.0293230132934311,0.0,0,0,0,0,0,0,0
CNEP1R1,0.0,0.0,0.0206292426715879,0.0,0,0,0,0,0,0,0
ESPL1,0.0,0.0298104766427555,0.3065459543689448,0.0,0,0,0,0,1,0,0
PTTG1,0.0,0.0224924290273985,0.2688470657009217,0.8539823008849557,0,0,0,0,1,0,0
MAU2,0.0,0.0046261283771302,0.012126161770866,0.0,0,0,0,0,1,0,0
NIPBL,0.0541383812685944,0.0100189104676324,0.0180219018005904,0.7831858407079646,0,0,0,0,1,0,0
