gene,MF: PRAD,METH: PRAD,GE: PRAD,CNA: PRAD,hsa00140,hsa04010,hsa04060,hsa04110,hsa04115,hsa04151,hsa04210,hsa05202
GCHFR,0.0,0.0023145697152903,0.1006258173379353,0.0,0,0,0,0,0,0,0,0
UBE2V1,0.0,0.0011605193652358,0.0151426274193648,0.1530612244897959,0,0,0,0,0,0,0,0
TRAF6,0.0,0.0315303254477227,0.0502544768852794,0.0,0,1,0,0,0,0,0,0
IRAK2,0.0226291851171024,0.0186925182849494,0.0709458987215927,0.0,0,0,0,0,0,0,0,0
HBEGF,0.0,0.0861445322578718,0.0903239319735888,0.0952380952380952,0,0,0,0,0,0,0,0
CAPZA2,0.0,0.0012197463064869,0.0567307147512351,0.0,0,0,0,0,0,0,0,0
CAPZB,0.0,0.0025830069068492,0.0609737706931352,0.0,0,0,0,0,0,0,0,0
CAPZA3,0.0,0.3437249277078171,0.0,0.0,0,0,0,0,0,0,0,0
CAPZA1,0.0226491049974249,0.0023162579348864,0.0150654055140615,0.0,0,0,0,0,0,0,0,0
GORASP1,0.0,0.0,0.0052788818700685,0.0,0,0,0,0,0,0,0,0
GOLGA2,0.0227031302698822,0.0170425160173384,0.0238013848788893,0.2108843537414965,0,0,0,0,0,0,0,0
TGFBR1,0.0453705809146508,0.0100721716116564,0.0530992720230611,0.2108843537414965,0,1,1,0,0,0,0,0
FKBP1A,0.0,0.0388079882076039,0.0239870290731993,0.0,0,0,0,0,0,0,0,0
RASGRF2,0.0,0.3430824269867676,0.0772706811444638,0.0,0,1,0,0,0,0,0,0
RASGRF1,0.0454943012673271,0.0232963455562648,0.2704928634929428,0.0,0,1,0,0,0,0,0,0
GRIA2,0.0906473702038785,0.2920401931509398,0.162488702899938,0.0,0,0,0,0,0,0,0,0
GRIA1,0.1361996143551963,0.2584774611433173,0.2606917969499264,0.0952380952380952,0,0,0,0,0,0,0,0
TYK2,0.0227379697277383,0.0118021379232471,0.0745955547107181,0.0,0,0,0,0,0,0,0,0
IFNAR1,0.0,0.0011673739986237,0.0060930179914373,0.0,0,0,1,0,0,1,0,0
TFB2M,0.0,0.0462910260280095,0.0436135459810123,0.0,0,0,0,0,0,0,0,0
POLRMT,0.0,0.0197027638148576,0.0410894991846198,0.0,0,0,0,0,0,0,0,0
DGCR8,0.0220019110824023,0.0051289753347629,0.0015515376603806,0.0,0,0,0,0,0,0,0,0
DROSHA,0.0,0.0181319783696399,0.0585409101547851,0.0,0,0,0,0,0,0,0,0
TSNAX,0.0,0.0008390227750349,0.0431975230307012,0.1598639455782312,0,0,0,0,0,0,0,0
TSN,0.022745869649748,0.016664381751138,0.0380491939876849,0.0,0,0,0,0,0,0,0,0
BAZ2A,0.0227296835609322,0.0117213249638438,0.0046890500227563,0.0,0,0,0,0,0,0,0,0
DNMT3A,0.0218808776268565,0.0199290665494809,0.0454763892096261,0.0,0,0,0,0,0,0,0,0
DNMT3L,0.0,0.2717566499425261,0.0,0.0,0,0,0,0,0,0,0,0
DNMT3B,0.0454294519271506,0.0175117877022671,0.0344077014614616,0.0,0,0,0,0,0,0,0,0
CUL1,0.0,0.558475597733002,0.0358604083451252,0.0,0,0,0,1,0,0,0,0
CAND1,0.0,0.0087928471586796,0.0212892570581543,0.0,0,0,0,0,0,0,0,0
TFRC,0.022771816902091,0.0027766958216562,0.0603436708374511,0.108843537414966,0,0,0,0,0,0,0,0
HFE,0.0,0.7315811319694274,0.2385562871679176,0.0,0,0,0,0,0,0,0,0
TF,0.0,0.4377645169168959,0.1987129467514407,0.0,0,0,0,0,0,0,0,0
HSD17B8,0.0,0.0083638909015914,0.058111764414652,0.0,1,0,0,0,0,0,0,0
CBR4,0.0,0.0077257777517769,0.029160958026763,0.0,0,0,0,0,0,0,0,0
CCNB2,0.0,0.0061625568322355,0.1591380017216906,0.0,0,0,0,1,1,0,0,0
SBF1,0.0446877686727017,0.0017144471677742,0.0272612468938004,0.0,0,0,0,0,0,0,0,0
MTMR2,0.0226834903572711,0.0071051915851137,0.0302641167985529,0.0,0,0,0,0,0,0,0,0
MTMR7,0.0,0.5117243614913954,0.0881400420904122,0.0,0,0,0,0,0,0,0,0
MTMR9,0.0,0.0495973510049305,0.063408230504833,0.0,0,0,0,0,0,0,0,0
PIK3CB,0.045495045802893,0.0430392827157433,0.0068645657181591,0.0,0,0,0,0,0,1,1,0
PIK3R2,0.0227594474418305,0.0023309392180311,0.0217039864054017,0.0,0,0,0,0,0,1,1,0
PIK3CD,0.0454084412602879,0.051581819885687,0.0764893826077046,0.0,0,0,0,0,0,1,1,0
PIK3R3,0.0,0.005603586283784,0.0362975066336691,0.0,0,0,0,0,0,1,1,0
PIK3R5,0.0226822034214314,0.1280796448456998,0.0538240165176638,0.0,0,0,0,0,0,1,0,0
PIK3CG,0.0909493677110635,0.0522168324223422,0.0893878188319217,0.3435374149659864,0,0,0,0,0,1,0,0
PLEKHA2,0.022747689021672,0.100779022858103,0.1960262840510388,0.227891156462585,0,0,0,0,0,0,0,0
PTPN13,0.0225841489368869,0.0056168773399172,0.0393047534283225,0.0,0,0,0,0,0,0,1,0
PLEKHA1,0.0,0.0028014315469126,0.0849739950336433,0.0,0,0,0,0,0,0,0,0
MTMR6,0.0227693686502034,0.0477173751093424,0.0312130189835654,0.0,0,0,0,0,0,0,0,0
SBF2,0.0,0.1303134231103121,0.0176921487759991,0.0,0,0,0,0,0,0,0,0
MTM1,0.0227713364510339,0.0639297033797772,0.0829535907999999,0.0,0,0,0,0,0,0,0,0
MTMR12,0.0227171784783704,0.0132900056807336,0.0368384007220086,0.0,0,0,0,0,0,0,0,0
GAB2,0.09091550212657,0.0080604120420128,0.0734238630836804,0.0,0,0,0,0,0,0,0,0
ITPR1,0.042868332206242,0.0021336632275696,0.138487423205657,0.0,0,0,0,0,0,0,1,0
MRVI1,0.0453634715495913,0.0578395248797687,0.1893484046240352,0.0,0,0,0,0,0,0,0,0
PTPN6,0.0,0.126661059580185,0.0053657346360097,0.0,0,0,0,0,0,0,0,0
PECAM1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
PTPN11,0.0,0.0016904923574414,0.0518775305585507,0.1224489795918367,0,0,0,0,0,0,0,0
IL6R,0.0,0.0240353407604968,0.0702899109248133,0.1360544217687075,0,0,1,0,0,1,0,0
IL6,0.0,0.3093803329144564,0.061656251914669,0.3537414965986395,0,0,1,0,0,1,0,1
STAT1,0.0,0.0077862240847441,0.0118013483439685,0.0,0,0,0,0,0,0,0,0
STAT3,0.0672767905488599,0.0059884815592698,0.0255048089480139,0.0,0,0,0,0,0,0,0,0
KDR,0.0682223627827784,0.0,0.1175347664943269,0.0,0,1,0,0,0,1,0,0
HRG,0.0227695499123172,0.1082879971817802,0.0,0.0,0,0,0,0,0,0,0,0
PLG,0.0227643666581823,0.3111399063343548,0.0589132921984689,0.0,0,0,0,0,0,0,0,0
ANXA2,0.0455118216176064,0.3774559722013414,0.1930004838926773,0.0,0,0,0,0,0,0,0,0
S100A10,0.0,0.0401238415997161,0.0218082854377089,0.0,0,0,0,0,0,0,0,0
SERPINF2,0.022761211877222,0.064742991227915,0.1294401325547916,0.0,0,0,0,0,0,0,0,0
PLAU,0.0227503562749197,0.1513716032168537,0.1452074819654634,0.0,0,0,0,0,0,0,0,1
PLAUR,0.0,0.1528545526310808,0.0324946529212391,0.0,0,0,0,0,0,0,0,0
ATP7A,0.0,0.0020441260866882,0.0103537499402247,0.0,0,0,0,0,0,0,0,0
PDZD11,0.0,0.010515977339861,0.0230537239867465,0.0,0,0,0,0,0,0,0,0
CLCN7,0.0227403793726767,0.0036867215417605,0.0426014968279741,0.0,0,0,0,0,0,0,0,0
OSTM1,0.0,0.0095205128086513,0.0681313755466024,0.0,0,0,0,0,0,0,0,0
TXN,0.0,0.0026927132349847,0.0862903576786154,0.2108843537414965,0,0,0,0,0,0,0,0
TXNIP,0.0910325943368933,0.005482880928983,0.0798613851877668,0.0,0,0,0,0,0,0,0,0
NLRP3,0.0679176299105294,0.1205083620507204,0.0626957383144854,0.0,0,0,0,0,0,0,0,0
MEFV,0.0227243918636199,0.1771005665059662,0.089655151641842,0.0,0,0,0,0,0,0,0,0
PSTPIP1,0.0,0.4399051078602183,0.0187353312830784,0.0,0,0,0,0,0,0,0,0
PYCARD,0.0,0.6818396956844581,0.131973558232737,0.0,0,0,0,0,0,0,0,0
CGA,0.0,0.0543459258109579,0.0650983604195054,0.0,0,0,0,0,0,0,0,0
LHB,0.0,0.0248651435750986,0.2341013439960249,0.0,0,0,0,0,0,0,0,0
AVPR2,0.0,0.0,0.0802156178534029,0.0,0,0,0,0,0,0,0,0
AVP,0.0,0.0348030080084851,0.0,0.0,0,0,0,0,0,0,0,0
GCG,0.0,0.0682368362274052,0.1429495765962986,0.0,0,0,0,0,0,0,0,0
GCGR,0.0,0.0,0.2045021190080092,0.0,0,0,0,0,0,0,0,0
RAMP3,0.0,0.2168690796783767,0.0338592563145101,0.0,0,0,0,0,0,0,0,0
CALCR,0.0454655898643713,0.2173742616186473,0.4158534174860688,0.3435374149659864,0,0,0,0,0,0,0,0
RAMP1,0.0227649242396736,0.0949490158687473,0.0623499976103151,0.0,0,0,0,0,0,0,0,0
TSHB,0.0,0.1260224742146244,0.0,0.0,0,0,0,0,0,0,0,0
GPHB5,0.0,0.0808038264987219,0.0,0.0,0,0,0,0,0,0,0,0
GPHA2,0.0,0.1877605050574209,0.1808083068219704,0.0,0,0,0,0,0,0,0,0
CALCRL,0.045448419582324,0.0,0.0707349563341835,0.0,0,0,0,0,0,0,0,0
RAMP2,0.0,0.3083834486934685,0.0772488013543206,0.0,0,0,0,0,0,0,0,0
GLP2R,0.0227583232698716,0.0561537778074805,0.2242811365245937,0.0,0,0,0,0,0,0,0,0
FSHB,0.0,0.2573314609850028,0.2258113585916528,0.0,0,0,0,0,0,0,0,0
ITGAV,0.0227256764324031,0.0022182595569914,0.0221657053829467,0.0,0,0,0,0,0,1,0,0
ITGB5,0.0227564663044752,0.0118044283815494,0.0122393672299798,0.0,0,0,0,0,0,1,0,0
STX4,0.0,0.0026684256720118,0.0041507237896719,0.0,0,0,0,0,0,0,0,0
SEC22B,0.0,0.0104913166807326,0.0,0.0,0,0,0,0,0,0,0,0
GLI3,0.02272268073225,0.0089073967863882,0.1332407440406261,0.0,0,0,0,0,0,0,0,0
PTCH1,0.0,0.0692908517605296,0.030168228486573,0.0,0,0,0,0,0,0,0,0
GLI1,0.0682136265095344,0.0429522720640497,0.0039474442367773,0.0,0,0,0,0,0,0,0,0
GLI2,0.0449080791983748,0.1204059465763509,0.1013204484640128,0.0,0,0,0,0,0,0,0,0
SUFU,0.0227438557130134,0.0019634026347299,0.0181752932444032,0.0,0,0,0,0,0,0,0,0
NUMB,0.0,0.0018004536615247,0.0329651341265044,0.0,0,0,0,0,0,0,0,0
ITCH,0.0227479204913307,0.0036426877431057,0.0500954196083395,0.0,0,0,0,0,0,0,0,0
ABHD5,0.0,0.0,0.0458502511725543,0.0,0,0,0,0,0,0,0,0
PLIN1,0.0,0.0001147397031393,0.0792327112065053,0.0,0,0,0,0,0,0,0,0
LIPE,0.0,0.1008242618321246,0.1553116444818831,0.0,0,0,0,0,0,0,0,0
FABP4,0.0455548651387607,0.0580641920230634,0.1832891348445912,0.5340136054421769,0,0,0,0,0,0,0,0
KCNJ16,0.0,0.1397943948167724,0.3421672000737408,0.0,0,0,0,0,0,0,0,0
KCNJ15,0.0,0.167663779863303,0.408654767915665,0.0,0,0,0,0,0,0,0,0
KCNJ10,0.0227184457651665,0.0506033478805695,0.0187475334335735,0.0,0,0,0,0,0,0,0,0
CXCL16,0.0,0.0026563843555719,0.0068188011741678,0.0,0,0,1,0,0,0,0,0
CXCR6,0.0227420627864756,0.0,0.0704427346087231,0.0,0,0,1,0,0,0,0,0
C5AR1,0.0,0.3018469539777414,0.0479723037685896,0.0,0,0,0,0,0,0,0,0
C5,0.0227660853282972,0.0,0.0035580234952839,0.2108843537414965,0,0,0,0,0,0,0,0
CX3CL1,0.0227729111420005,0.5768641685117435,0.144400691145255,0.0,0,0,1,0,0,0,0,0
CX3CR1,0.0,0.0098914015253221,0.1793726154010051,0.0,0,0,1,0,0,0,0,0
TAS1R2,0.045549063274129,0.0168821187015326,0.0,0.0,0,0,0,0,0,0,0,0
TAS1R3,0.0,0.008479366307745,0.1035433583567934,0.0,0,0,0,0,0,0,0,0
TAS1R1,0.0,0.1641751971172627,0.0314371219268797,0.0,0,0,0,0,0,0,0,0
GABBR2,0.0679473344719468,0.1276161162765764,0.1736038678250989,0.0,0,0,0,0,0,0,0,0
GABBR1,0.0,0.0825720849239163,0.0024261781799011,0.0,0,0,0,0,0,0,0,0
IL10RB,0.0,0.0017034868605624,0.0162461006047486,0.0,0,0,1,0,0,0,0,0
GABPB1,0.0,0.0015739645288409,0.0463544191771932,0.0,0,0,0,0,0,0,0,0
GABPA,0.0,0.0028958965267621,0.0350224050328334,0.0,0,0,0,0,0,0,0,0
TNPO1,0.0227363647188806,0.0235018886195393,0.0460954325502974,0.3367346938775511,0,0,0,0,0,0,0,0
KIF17,0.0,0.0533994892152982,0.1198232132003708,0.0,0,0,0,0,0,0,0,0
GSTA1,0.0,0.023507116506569,0.2177492097901851,0.0,0,0,0,0,0,0,0,0
GSTA2,0.0227752518448443,0.0,0.3583466277325003,0.0,0,0,0,0,0,0,0,0
GCLC,0.0,0.0410809666423373,0.0599504844288976,0.0,0,0,0,0,0,0,0,0
GCLM,0.0,0.0059186343449039,0.0224222062655941,0.1972789115646258,0,0,0,0,0,0,0,0
INS,0.0,0.2249044439589822,0.0,0.0,0,1,0,0,0,1,0,0
INSR,0.0,0.0063701323273222,0.0220047246209228,0.0,0,1,0,0,0,1,0,0
ABCD2,0.0,0.1009585567717596,0.1902517371078794,0.0,0,0,0,0,0,0,0,0
ABCD1,0.0,0.0428321323664709,0.0506429485521757,0.0,0,0,0,0,0,0,0,0
ABCD3,0.0,0.0116887367407175,0.0799161664540371,0.1972789115646258,0,0,0,0,0,0,0,0
ABCG5,0.0,0.0272994415985209,0.0,0.1564625850340136,0,0,0,0,0,0,0,0
ABCG8,0.0,0.0,0.0,0.1564625850340136,0,0,0,0,0,0,0,0
CHRNB2,0.0227417875106788,0.0825516627250795,0.2581666942785321,0.1360544217687075,0,0,0,0,0,0,0,0
CHRNA4,0.0221072497844348,0.1876186185664367,0.4170461004358526,0.1530612244897959,0,0,0,0,0,0,0,0
CHRNA3,0.0,0.0294262562189211,0.0535523698581059,0.0,0,0,0,0,0,0,0,0
CHRNB4,0.0227581474286051,0.3280199233991467,0.3761300099560432,0.0,0,0,0,0,0,0,0,0
FOXM1,0.0447280944528804,0.0229003008510223,0.2086684322554684,0.0,0,0,0,0,0,0,0,0
PLK1,0.0,0.0184697780657126,0.1773688366738577,0.0,0,0,0,1,0,0,0,0
CENPF,0.0221304710263554,0.0058670504998071,0.2900992799267338,0.0,0,0,0,0,0,0,0,0
TACR1,0.0227476979023689,0.0351620813530661,0.0548316911494898,0.0,0,0,0,0,0,0,0,0
TAC1,0.0,0.8629618129579947,0.0344955473009035,0.3435374149659864,0,0,0,0,0,0,0,0
TACR2,0.0,0.3388929378765106,0.1916450624416253,0.0,0,0,0,0,0,0,0,0
OXTR,0.0,0.0660109182678065,0.0164318911879721,0.0,0,0,0,0,0,0,0,0
OXT,0.0,0.1994043043805983,0.2261389453421597,0.0,0,0,0,0,0,0,0,0
CRH,0.0,0.0602590582653803,0.0,0.5340136054421769,0,0,0,0,0,0,0,0
CRHBP,0.0,0.1350910505325481,0.2163271478014518,0.0,0,0,0,0,0,0,0,0
ADGRE5,0.0451408214977877,0.0283687394552645,0.0,0.0,0,0,0,0,0,0,0,0
CD55,0.0,0.0813254635956925,0.1086840231962279,0.0,0,0,0,0,0,0,0,0
CBY1,0.0,0.0056620466380365,0.0008877529959704,0.0,0,0,0,0,0,0,0,0
CTNNB1,0.1779663687112917,0.0,0.0392352406318914,0.0,0,0,0,0,0,0,0,0
CTNNBIP1,0.0,0.0018282941468208,0.0125121402893952,0.0,0,0,0,0,0,0,0,0
CHD8,0.0,0.0,0.0237031553754016,0.0,0,0,0,0,0,0,0,0
MCFD2,0.0,0.0002419962093155,0.052422209056523,0.0,0,0,0,0,0,0,0,0
LMAN1,0.0455248232475953,0.0059567953441635,0.0067121383462774,0.4897959183673469,0,0,0,0,0,0,0,0
TMED10,0.0227676201722567,0.0046032422728705,0.0153938549270769,0.0,0,0,0,0,0,0,0,0
TMED2,0.0,0.0106190026844432,0.0086591561690645,0.1462585034013605,0,0,0,0,0,0,0,0
CD4,0.0,0.1585520228824391,0.0054779491961703,0.0,0,0,1,0,0,0,0,0
LCK,0.0,0.025358643052962,0.0449211894666369,0.0,0,0,0,0,0,0,0,0
RAB3GAP1,0.0227423530907427,0.0075819603698035,0.0381155902887571,0.3129251700680273,0,0,0,0,0,0,0,0
RAB3GAP2,0.0,0.0068184350469213,0.0212954075781408,0.0,0,0,0,0,0,0,0,0
NTRK2,0.0,0.2595435991526669,0.1843510142420331,0.0,0,1,0,0,0,1,0,0
BDNF,0.0,0.2942938959630897,0.2488953747007837,0.0,0,1,0,0,0,1,0,0
NTF4,0.0,0.0994259118867844,0.2882224604063059,0.0,0,1,0,0,0,1,0,0
IL2RB,0.0,0.2633546277780224,0.0763444004445313,0.0,0,0,1,0,0,1,0,1
JAK1,0.0682888227326422,0.0186119364308736,0.0735833836223399,0.2040816326530612,0,0,0,0,0,1,0,0
JAK3,0.0,0.2983158889981014,0.0030628446230068,0.0,0,0,0,0,0,1,0,0
IL2RG,0.0,0.1527345737958557,0.021449271338051,0.0,0,0,1,0,0,1,0,0
PTK2B,0.0,0.017420210801713,0.0177673165143943,0.0,0,0,0,0,0,0,0,0
EBI3,0.0227765457087372,0.061986328139095,0.0001432979390257,0.0,0,0,1,0,0,0,0,0
IL27,0.0,0.0228211933561677,0.0277885912978593,0.0,0,0,1,0,0,0,0,0
NECTIN1,0.0,0.0017503322648554,0.0,0.0,0,0,0,0,0,0,0,0
NECTIN3,0.0,0.0085384534683877,0.0,0.0,0,0,0,0,0,0,0,0
NECTIN4,0.0,0.0844414262445741,0.0,0.0,0,0,0,0,0,0,0,0
NECTIN2,0.0,0.007107608287317,0.0,0.0,0,0,0,0,0,0,0,0
PVR,0.0,0.034707803091685,0.0503757098541105,0.0,0,0,0,0,0,0,0,0
IL12B,0.0227715226505098,0.0647053198248672,0.1257862902654804,0.0952380952380952,0,0,1,0,0,0,0,0
IL12A,0.0453921850861565,0.0012381497216982,0.1452989148304034,0.0,0,0,1,0,0,0,0,0
IL12RB1,0.0,0.2409783640620866,0.0129043462994698,0.0,0,0,1,0,0,0,0,0
IL12RB2,0.022713069285695,0.374706838034586,0.1389595654546572,0.0,0,0,1,0,0,0,0,0
JAK2,0.0,0.0040504050811779,0.0830911285733984,0.0,0,0,0,0,0,1,0,0
TLR2,0.0227341098993249,0.0,0.1254800273085848,0.0,0,0,0,0,0,1,0,0
TLR1,0.0227495552589298,0.0686227145041983,0.1275646609541016,0.0,0,0,0,0,0,0,0,0
TLR6,0.0,0.0,0.0573391444990666,0.0,0,0,0,0,0,0,0,0
RBPJ,0.0,0.0045949801508377,0.0467331302950113,0.0,0,0,0,0,0,0,0,0
SNW1,0.0455354215318081,0.0193959026228297,0.0197987416585384,0.0,0,0,0,0,0,0,0,0
NOTCH1,0.022744382013494,0.0373266202596791,0.1224546861819232,0.0,0,0,0,0,0,0,0,0
HIF1A,0.0,0.0074033537106021,0.0263253603230833,0.0,0,0,0,0,0,0,0,0
JAG1,0.0227661489623875,0.006176302113798,0.0025721918245995,0.0,0,0,0,0,0,0,0,0
JAG2,0.0454754316092723,0.0407366816354421,0.0710356175569103,0.0,0,0,0,0,0,0,0,0
CBL,0.0,0.0030728795372399,0.0449522100614588,0.1462585034013605,0,0,0,0,0,0,0,0
NCAM1,0.0453352466751998,0.0924023009672711,0.2918631757836011,0.1462585034013605,0,0,0,0,0,0,0,0
NCAN,0.0682864453608863,0.1256361739173696,0.2812642300158027,0.0,0,0,0,0,0,0,0,0
COL4A2,0.0227065441803668,0.2325243097820285,0.0593971942997607,0.0,0,0,0,0,0,1,0,0
COL4A1,0.0,0.2779628629116857,0.0641364922826597,0.0,0,0,0,0,0,1,0,0
HLA-C,0.0,0.1884862865612801,0.0043264539278531,0.0,0,0,0,0,0,0,0,0
B2M,0.0,0.0054394439941663,0.0500577405702988,0.0,0,0,0,0,0,0,0,0
KIR2DS5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
TYROBP,0.0,0.1231525992460479,0.0096240797179868,0.0,0,0,0,0,0,0,0,0
CLEC5A,0.0,0.2612209960575906,0.0319451817248614,0.0,0,0,0,0,0,0,0,0
NCR2,0.0227715350867353,0.0219173404615519,0.0,0.0,0,0,0,0,0,0,0,0
SIRPB1,0.0,0.0,0.090562894529348,0.0,0,0,0,0,0,0,0,0
TREM1,0.0,0.0700075814206964,0.0544868927232496,0.0,0,0,0,0,0,0,0,0
TREM2,0.0,0.072872070672345,0.0379919046861239,0.0,0,0,0,0,0,0,0,0
CD300E,0.0,0.4232870539545906,0.0775248974093355,0.0,0,0,0,0,0,0,0,0
CD300LB,0.0227661327687322,0.2317727667464804,0.0418299554043347,0.0,0,0,0,0,0,0,0,0
GRAP2,0.0,0.0799105300862148,0.0851289377336857,0.0,0,0,0,0,0,0,0,0
LCP2,0.0227527186553554,0.2138108389245574,0.025648237659856,0.0952380952380952,0,0,0,0,0,0,0,0
SPRY2,0.0,0.001862283894025,0.1146259149414906,0.598639455782313,0,0,0,0,0,0,0,0
DAB2,0.0,0.0309831904162516,0.042903816206396,0.0,0,0,0,0,0,0,0,0
LRP2,0.0681636311728013,0.1355846970133948,0.1800082982728284,0.0,0,0,0,0,0,0,0,0
VAMP7,0.0226530457604823,0.0,0.010463241890181,0.0,0,0,0,0,0,0,0,0
AGFG1,0.0454557225639684,0.0080638012391653,0.009030170207054,0.0,0,0,0,0,0,0,0,0
AMPH,0.0,0.1349275218787749,0.1643639938008201,0.3537414965986395,0,0,0,0,0,0,0,0
BIN1,0.0,0.0092726913647372,0.0655135977194493,0.0,0,0,0,0,0,0,0,0
SQSTM1,0.0,0.0042803619523617,0.0399334456446325,0.0952380952380952,0,0,0,0,0,0,0,0
MAP3K3,0.0227454222797979,0.0036342506034276,0.0469342739240739,0.0,0,1,0,0,0,0,0,0
EIF4EBP1,0.0,0.0460748816362383,0.0875737481341328,0.227891156462585,0,0,0,0,0,1,0,0
EIF4E,0.0227320126567457,0.0942982064041428,0.0176581200344604,0.0,0,0,0,0,0,1,0,0
NOTCH2,0.0453235845065284,0.0,0.0330819817245318,0.0,0,0,0,0,0,0,0,0
IL18BP,0.0227131141217417,0.0780683034495012,0.0171271462498584,0.0,0,0,0,0,0,0,0,0
IL18,0.0,0.0682434775047551,0.1427855434193421,0.1462585034013605,0,0,1,0,0,0,0,0
IL18R1,0.0,0.0624878797093671,0.0989535062328736,0.0,0,0,1,0,0,0,0,0
IL15,0.0,0.0138926986750866,0.0638898381425137,0.0,0,0,1,0,0,0,0,0
IL15RA,0.0,0.0114556275043506,0.0585803736985372,0.0,0,0,1,0,0,0,0,0
IRF3,0.0,0.0055557642545264,0.0114617403494049,0.0,0,0,0,0,0,0,0,0
IRF7,0.0,0.0131079340336919,0.1219631334557611,0.0,0,0,0,0,0,0,0,0
CREBBP,0.0670970909482255,0.0318859986499161,0.0135803853144116,0.0,0,0,0,1,0,0,0,0
NOTCH3,0.0227576715426034,0.0024967326024702,0.0268971188785931,0.0,0,0,0,0,0,0,0,0
ELF3,0.0,0.0581519920023852,0.0138812629072187,0.0,0,0,0,0,0,0,0,0
CNTN1,0.0227058481121086,0.2096854246502355,0.1844917224124077,0.0,0,0,0,0,0,0,0,0
MDK,0.0,0.0184162356889178,0.0109228411268243,0.1156462585034013,0,0,0,0,0,0,0,0
DLL1,0.0,0.0031161095726008,0.0227675102885452,0.0,0,0,0,0,0,0,0,0
YBX1,0.0,0.0032041081822323,0.0036521431075684,0.0,0,0,0,0,0,0,0,0
HEY1,0.0,0.0031385656100293,0.0684447381902279,0.5340136054421769,0,0,0,0,0,0,0,0
FOXH1,0.0,0.0264865893342664,0.0630232089159132,0.0,0,0,0,0,0,0,0,0
DRAP1,0.0,0.0098142356435473,0.0100741337076311,0.0,0,0,0,0,0,0,0,0
CDON,0.0,0.0008464632480633,0.023140400765729,0.0,0,0,0,0,0,0,0,0
BOC,0.0,0.0676931907958786,0.0868225789480158,0.0,0,0,0,0,0,0,0,0
IL23A,0.0,0.3037725504739222,0.0232415373193251,0.0,0,0,1,0,0,0,0,0
IL23R,0.0,0.0,0.3051582544843659,0.0,0,0,1,0,0,0,0,0
STAT4,0.0910428760395975,0.2408455664947455,0.018352475130178,0.0,0,0,0,0,0,0,0,0
KNG1,0.0,0.0,0.1409413113518272,0.0,0,0,0,0,0,0,0,0
C1QBP,0.0,0.0033936749402174,0.0398250255251516,0.0,0,0,0,0,0,0,0,0
F8,0.022745876366123,0.3778533399614286,0.0353656474897759,0.0,0,0,0,0,0,0,0,0
VWF,0.0906223038173993,0.218448007383422,0.0309146077711722,0.0,0,0,0,0,0,1,0,0
F9,0.0,0.0663703570079413,0.0,0.0,0,0,0,0,0,0,0,0
F13B,0.022759442996893,0.0,0.0,0.0,0,0,0,0,0,0,0,0
F13A1,0.0455274584965475,0.2413364805705264,0.0842699210701715,0.1564625850340136,0,0,0,0,0,0,0,0
PROC,0.045535462803244,0.2034070471147067,0.0325675986668903,0.0,0,0,0,0,0,0,0,0
PROCR,0.0227752577796641,0.0090048094360924,0.0989413941331613,0.0,0,0,0,0,0,0,0,0
LY96,0.0227771520582817,0.0505484030774553,0.0017107798595107,0.5340136054421769,0,0,0,0,0,0,0,0
TLR4,0.0453452510649886,0.1086460948107756,0.1030605522263573,0.2108843537414965,0,0,0,0,0,1,0,0
S100A9,0.0,0.1861192944850373,0.2004687731018475,0.0,0,0,0,0,0,0,0,0
S100A8,0.0227762772450033,0.3978639236355605,0.2235388886710119,0.0,0,0,0,0,0,0,0,0
JUND,0.0227733069883649,0.0040013444518169,0.0108151765571755,0.0,0,1,0,0,0,0,0,0
FOSB,0.0227231654944517,0.0234190714994357,0.1140941932129965,0.0,0,0,0,0,0,0,0,0
CFB,0.0,0.4248675463606058,0.0040588580625885,0.0,0,0,0,0,0,0,0,0
C3,0.0227594709202471,0.1003484630367293,0.0744589279269513,0.0,0,0,0,0,0,0,0,0
CKM,0.0227756146734594,0.1262974902387102,0.3855485282449039,0.0,0,0,0,0,0,0,0,0
CKB,0.0,0.0258931153564453,0.0740031457266721,0.0,0,0,0,0,0,0,0,0
PRDX6,0.0,0.0003289820973288,0.0170838726788008,0.0,0,0,0,0,0,0,0,0
GSTP1,0.0,0.6109825913612319,0.2826087168531289,0.163265306122449,0,0,0,0,0,0,0,0
HSF1,0.0227581721578996,0.0104764321510005,0.0252443900332187,0.0,0,0,0,0,0,0,0,0
HSBP1,0.0,0.0289034071635967,0.0209310154293943,0.0,0,0,0,0,0,0,0,0
YWHAE,0.0,0.0369684848421383,0.0377055130661511,0.0,0,0,0,1,0,1,0,0
CCAR2,0.022777401022517,0.0,0.0342331664478597,0.0,0,0,0,0,0,0,0,0
SIRT1,0.0,0.0005868987486503,0.002230170280974,0.0,0,0,0,0,0,0,0,0
ID1,0.0,0.0567920279135783,0.2506021610226407,0.0,0,0,0,0,0,0,0,0
ETS2,0.0,0.0016482726407705,0.1403221049656835,0.0,0,0,0,0,0,0,0,0
ERF,0.0907767305967155,0.0001664876502717,0.0402794716844534,0.1768707482993197,0,0,0,0,0,0,0,0
