Gene,MF: THCA,METH: THCA,GE: THCA,CNA: THCA,hsa03320,hsa04010,hsa04115,hsa04310,hsa04520
STAT3,0,0.0109515369587349,0.0021535346300712,0.0888888888888888,0,0,0,0,0
KDR,0.0036020930559775,0,0.0036363345171987,0,0,1,0,0,0
HRG,0,0.0018588805749458,0.0697291701154624,0,0,0,0,0,0
PLG,0.0035971591380383,0.121105587386006,0.1404189729932571,0,0,0,0,0,0
ANXA2,0,0.0119381299033048,0.0841390422562538,0,0,0,0,0,0
S100A10,0,0.0240627617554105,0.1031948965220806,0,0,0,0,0,0
SERPINF2,0,0.0215433926934628,0.0004192932048958,0.0888888888888888,0,0,0,0,0
PLAU,0,0.0078155275627232,0.3163088289750447,0.1333333333333333,0,0,0,0,0
PLAUR,0.0035972846479881,0.1025369222599854,0.227507655258881,0,0,0,0,0,0
ATP7A,0,0.000487434946341,0.0063043711386113,0.0444444444444444,0,0,0,0,0
PDZD11,0,0.0331389045806197,0.0324069641225611,0.0444444444444444,0,0,0,0,0
CLCN7,0,0.0148424031502682,0.0369289571779965,0,0,0,0,0,0
OSTM1,0,0.0064848365228152,0.0071776910459795,0,0,0,0,0,0
TXN,0,0.0031776689980652,0.0246367475054512,0.3111111111111111,0,0,0,0,0
TXNIP,0,0.01742714846695,0.0460186139064561,0,0,0,0,0,0
NLRP3,0.0035935590523792,0.0616799544000101,0.0304948606344438,0,0,0,0,0,0
MEFV,0.0072038192115678,0.207670845820253,0.0175564060880952,0,0,0,0,0,0
PSTPIP1,0,0.1120545360088565,0.0143139565543715,0,0,0,0,0,0
PYCARD,0.0036041991859691,0.0890210468154102,0.1118360116687271,0,0,0,0,0,0
CGA,0,0.0682088479700001,0,0,0,0,0,0,0
LHB,0,0.0254559829995133,0.0957218898929586,0,0,0,0,0,0
AVPR2,0,0,0.0371221167879389,0.0444444444444444,0,0,0,0,0
AVP,0.0036042306900876,0.0098206309077733,0,0,0,0,0,0,0
GCG,0,0.0466718720537075,0,0,0,0,0,0,0
GCGR,0,0,0.0426178376603983,0.0888888888888888,0,0,0,0,0
RAMP3,0,0.0127012554754675,0.0234414646116156,0.0111111111111111,0,0,0,0,0
CALCR,0.0035995726224531,0.0227157594457959,0.148671808206983,0.0111111111111111,0,0,0,0,0
RAMP1,0,0.039012482986979,0.1924358665576138,0.1444444444444444,0,0,0,0,0
TSHB,0,0.0167079347073693,0,0,0,0,0,0,0
GPHB5,0,0.0350731945093172,0,0,0,0,0,0,0
GPHA2,0,0.115820091484659,0,0,0,0,0,0,0
CALCRL,0.0035847455486286,0,0.0119765521118407,0,0,0,0,0,0
RAMP2,0,0.0910974305234292,0.0279419164069406,0.0888888888888888,0,0,0,0,0
GLP2R,0.0071986845512056,0.048525309936326,0.3212033636513496,0.0888888888888888,0,0,0,0,0
FSHB,0,0.1090150234217381,0,0,0,0,0,0,0
ITGAV,0.0036001138499337,0.0051260897214484,0.0323902738939074,0,0,0,0,0,0
ITGB5,0,0.0174502671811639,0.0739548563043428,0,0,0,0,0,0
STX4,0.0036036946170726,0.0047793950438314,0.0189593396492214,0,0,0,0,0,0
SEC22B,0,0.0001105642770442,0,0,0,0,0,0,0
GLI3,0.0036004128256176,0.0025781531790362,0.1438786871101254,0.0111111111111111,0,0,0,0,0
PTCH1,0.0035387334328482,0.0531526620719132,0.0912662027589786,0.3111111111111111,0,0,0,0,0
GLI1,0,0.0500858213216998,0.269193273078156,0,0,0,0,0,0
GLI2,0.0072035067360858,0.4761771551607219,0.0793431640787854,0,0,0,0,0,0
SUFU,0.0036035924778515,0.0001372815683116,0.0567929627490477,0.1333333333333333,0,0,0,0,0
NUMB,0,0.0047139028832986,0.0484589500754555,0,0,0,0,0,0
ITCH,0.0036024343360357,0.011752252471816,0.0341986369032564,0,0,0,0,0,0
ABHD5,0,0,0.0521562796422585,0,0,0,0,0,0
PLIN1,0,0.0163681007658635,0.1450026514049885,0,1,0,0,0,0
LIPE,0.003601764540504,0.0419285244779322,0.0429055917507263,0,0,0,0,0,0
FABP4,0,0.0123737156815332,0.3618848206203806,0.0777777777777777,1,0,0,0,0
KCNJ16,0.006896232041801,0.137377160342633,0.0021942081195705,0.0888888888888888,0,0,0,0,0
KCNJ15,0,0.0689373964265414,0.0088926488043875,0,0,0,0,0,0
KCNJ10,0.0035993445497815,0.0034425427119411,0.0778039275238463,0.3222222222222223,0,0,0,0,0
CXCL16,0,0.0071928670572918,0.1254753619475616,0.0888888888888888,0,0,0,0,0
CXCR6,0,0,0.1069228773363786,0,0,0,0,0,0
C5AR1,0,0.0481376718403796,0.0362915177432655,0,0,0,0,0,0
C5,0.0035345819500636,0,0.0082382069122406,0.3111111111111111,0,0,0,0,0
CX3CL1,0,0.2252937545749079,0.1457285869917017,0,0,0,0,0,0
CX3CR1,0,0.0119681630980674,0.0718627510927658,0,0,0,0,0,0
TAS1R2,0.0036035718195617,0.0489095762859712,0,0,0,0,0,0,0
TAS1R3,0.0036036374248966,0.0142962123001359,0.0508714966517678,0,0,0,0,0,0
TAS1R1,0,0.0606221864652417,0.1071042241381371,0,0,0,0,0,0
GABBR2,0.0036036085134706,0.0023229973141217,0.2258543396014489,0.3111111111111111,0,0,0,0,0
GABBR1,0,0.0087703014532026,0.0295524410168411,0,0,0,0,0,0
IL10RB,0,0.0022773745575471,0.0048560055681486,0,0,0,0,0,0
GABPB1,0,0.0029720546178484,0.0098106072367532,0,0,0,0,0,0
GABPA,0,0.0081226374196401,0.0667977435353211,0,0,0,0,0,0
TNPO1,0,0.013800114147111,0.069910045133221,0,0,0,0,0,0
KIF17,0,0.0639731283473506,0.0826853746708733,0,0,0,0,0,0
GSTA1,0,0.0668527495200236,0.0585329389362542,0,0,0,0,0,0
GSTA2,0.0036039702918477,0,0.1524145447863358,0,0,0,0,0,0
GCLC,0,0.0032074664820411,0.0699775601808487,0,0,0,0,0,0
GCLM,0,0.0078555082510387,0.0318448837102065,0,0,0,0,0,0
INS,0,0.0978703450256719,0,0,0,1,0,0,0
INSR,0,0.0505950580295355,0.1006944486372239,0.0777777777777777,0,1,0,0,1
ABCD2,0,0.0123082448767742,0.1503368877914175,0,0,0,0,0,0
ABCD1,0.0108102912513673,0.0764409534853883,0.0056499925338246,0.0444444444444444,0,0,0,0,0
ABCD3,0.0071807566416265,0.0046984972117279,0.0002972967543341,0,0,0,0,0,0
ABCG5,0,0.0162466058825941,0.2605135110843313,0,0,0,0,0,0
ABCG8,0.0036005456295018,0,0,0,0,0,0,0,0
CHRNB2,0,0.0172034324469612,0.2472019471208541,0,0,0,0,0,0
CHRNA4,0,0.0352794939873741,0.411366634000588,0,0,0,0,0,0
CHRNA3,0.007074320778284,0.0488473567186572,0.1218066356089796,0,0,0,0,0,0
CHRNB4,0,0.1129859002406727,0.0150182215536639,0,0,0,0,0,0
FOXM1,0,0.0160385489040709,0.0639765505708796,0,0,0,0,0,0
PLK1,0,0.0016335238079855,0.061109880175549,0,0,0,0,0,0
CENPF,0.0246594670512098,0.0024387774426187,0.1187706034579618,0.3222222222222223,0,0,0,0,0
TACR1,0,0.0035827612523078,0.0411687818656219,0,0,0,0,0,0
TAC1,0,0.1338735725520064,0.3642407947450518,0.0111111111111111,0,0,0,0,0
TACR2,0,0.0619318521307979,0.1171689517462772,0.1333333333333333,0,0,0,0,0
OXTR,0,0.0359996291654729,0.1055833628991453,0,0,0,0,0,0
OXT,0,0.055554464554555,0.1013242659445904,0,0,0,0,0,0
CRH,0,0.0112639418175017,0.144319550780009,0.0777777777777777,0,0,0,0,0
CRHBP,0,0.0647688634103186,0.1327353713184056,0,0,0,0,0,0
ADGRE5,0,0.0285367647958243,0,0,0,0,0,0,0
CD55,0,0.0498045609355712,0.2220965852928457,0.3222222222222223,0,0,0,0,0
CBY1,0,0.0013281649656749,0.0237237798478872,0.988888888888889,0,0,0,1,0
CTNNB1,0.0071674318880481,0,0.0538233330236078,0,0,0,0,1,1
CTNNBIP1,0,0.0147572323884008,0.0114623853775556,0,0,0,0,1,0
CHD8,0,0,0.0181706568807042,0,0,0,0,1,0
MCFD2,0,0.0069539061910323,0.0674508767593302,0,0,0,0,0,0
LMAN1,0,0.1591556220022293,0.0158604395457162,0,0,0,0,0,0
TMED10,0,0.0084650650051404,0.0314596687782938,0,0,0,0,0,0
TMED2,0.0036032972168256,0.0044759383886172,0.0281031985965248,0,0,0,0,0,0
CD4,0,0.1919401585863157,0.1071990826995819,0,0,0,0,0,0
LCK,0,0.0638644889875943,0.0080395055311403,0,0,0,0,0,0
RAB3GAP1,0.0071643902263981,0.0048260345420238,0.0148847668818256,0,0,0,0,0,0
RAB3GAP2,0.0036024860398395,0.0047668164017235,0.0387596984205093,0,0,0,0,0,0
NTRK2,0,0.0078212641231804,0.0741570751717373,0.3111111111111111,0,1,0,0,0
BDNF,0,0.0174621494107291,0.0155351069333621,0,0,1,0,0,0
NTF4,0,0.0925649652991789,0.0024554261856005,0,0,1,0,0,0
IL2RB,0,0.1680053379193344,0.0272717954577514,0.988888888888889,0,0,0,0,0
JAK1,0.003602447167103,0.0118998391235182,0.0301639355271465,0,0,0,0,0,0
JAK3,0,0.0356671951983925,0.2167288406660928,0.0888888888888888,0,0,0,0,0
IL2RG,0.0036031200328841,0.0507328675478366,0.0101770841820779,0.0444444444444444,0,0,0,0,0
PTK2B,0.0071999028149811,0.0023382806697115,0.1041483018425152,0,0,0,0,0,0
EBI3,0,0.2537840452870506,0.2785102822147377,0.0777777777777777,0,0,0,0,0
IL27,0,0.0051460754946329,0.1300586769474667,0,0,0,0,0,0
NECTIN1,0,0.0080084672542428,0,0,0,0,0,0,1
NECTIN3,0,0.0067139737761332,0,0,0,0,0,0,1
NECTIN4,0,0.1399885657366146,0,0,0,0,0,0,1
NECTIN2,0,0.0060430484227728,0,0,0,0,0,0,1
PVR,0,0.0023403374775832,0.017253076006225,0,0,0,0,0,0
IL12B,0,0.0224448019130278,0.3160014477416444,0,0,0,0,0,0
IL12A,0.0036002278683227,0.0106961458164703,0.1627599484616933,0,0,0,0,0,0
IL12RB1,0,0.0033431420361701,0.0553881861360883,0.0888888888888888,0,0,0,0,0
IL12RB2,0.0036019028564544,0.0335688468353221,0.0549184639684949,0,0,0,0,0,0
JAK2,0.0072046112182753,0.0054749110420251,0.0728909929179858,0.3111111111111111,0,0,0,0,0
TLR2,0.0071450381787195,0,0.0882977803989406,0,0,0,0,0,0
TLR1,0.0035320955521981,0.0124063667774913,0.0045260161459692,0,0,0,0,0,0
TLR6,0.003539306772764,0,0.0239568218805202,0,0,0,0,0,0
RBPJ,0,0.0086177460434476,0.0125840538232239,0,0,0,0,0,0
SNW1,0,0.0032545478203985,0.00546021147514,0,0,0,0,0,0
NOTCH1,0,0.0239312120923935,0.0182697768313647,0.3111111111111111,0,0,0,0,0
HIF1A,0.0071973882129887,0.008789580512608,0.0324495249793668,0,0,0,0,0,0
JAG1,0,0.0079604257621254,0.0074999736880994,0,0,0,0,0,0
JAG2,0,0.0608732860750776,0.1522576276131246,0,0,0,0,0,0
CBL,0,0.0017955455583487,0.0434160924497857,0,0,0,0,0,0
NCAM1,0,0.0031238822053418,0.3052034553022432,0,0,0,0,0,0
NCAN,0,0.0084509107101029,0.1958318012341321,0.0888888888888888,0,0,0,0,0
COL4A2,0.0036021913570588,0.0231766899748558,0.0650011005714653,0,0,0,0,0,0
COL4A1,0.0036000563207912,0.0206074594400151,0.1222130830832347,0,0,0,0,0,0
HLA-C,0.0036024715301406,0.0250078550760808,0.0706736989371508,0,0,0,0,0,0
B2M,0.0071416914837701,0.0029407934064532,0.0560977386092401,0,0,0,0,0,0
KIR2DS5,0,0,0,0,0,0,0,0,0
TYROBP,0,0.0671225416121034,0.117702480570892,0,0,0,0,0,0
CLEC5A,0,0.0467761864103464,0.0821608565665288,0.0111111111111111,0,0,0,0,0
NCR2,0,0.0178633346399477,0,0,0,0,0,0,0
SIRPB1,0,0,0.045066120433947,0,0,0,0,0,0
TREM1,0,0.4012136932533258,0.311210286282822,0,0,0,0,0,0
TREM2,0,0.0600001777291554,0.1785014359123053,0,0,0,0,0,0
CD300E,0,0.064876677955407,0.005301567296039,0.0888888888888888,0,0,0,0,0
CD300LB,0,0.3498741654283744,0.0079459459798087,0.0888888888888888,0,0,0,0,0
GRAP2,0,0.0885678635931304,0.0935899303705776,0.988888888888889,0,0,0,0,0
LCP2,0,0.0101421704969195,0.0802940268934817,0,0,0,0,0,0
SPRY2,0,0.0092122918068856,0.0183056258348998,0,0,0,0,0,0
DAB2,0,0.0439125496477735,0.0665115735851542,0,0,0,0,0,0
LRP2,0.0033628762635246,0.004119491793618,0.2126166072679022,0,0,0,0,0,0
VAMP7,0,0,0.0074134788383858,0.0444444444444444,0,0,0,0,0
AGFG1,0.0071984251585214,0.0039207259718293,0.0065228123586433,0.1444444444444444,0,0,0,0,0
AMPH,0,0.0072583432591355,0.0925812233323542,0.0111111111111111,0,0,0,0,0
BIN1,0,0.0062534745749175,0.0788318024719908,0,0,0,0,0,0
SQSTM1,0,0.0041037948193617,0.0156944694117716,0,0,0,0,0,0
MAP3K3,0.010797633222026,0.006398888217491,0.0116414156763223,0.0888888888888888,0,1,0,0,0
EIF4EBP1,0,0.0169339118443127,0.0870863847995918,0,0,0,0,0,0
EIF4E,0,0.3769590226437475,0.0462024753077433,0,0,0,0,0,0
NOTCH2,0,0,0.0115060221505759,0,0,0,0,0,0
IL18BP,0,0.0279083907809673,0.0251460325229057,0,0,0,0,0,0
IL18,0,0.0005041479009228,0.1238875559087657,0,0,0,0,0,0
IL18R1,0.0071236916115736,0.020258103983567,0.0532599926544107,0,0,0,0,0,0
IL15,0,0.0091036245573921,0.0374570631515743,0,0,0,0,0,0
IL15RA,0,0.0418850604105026,0.0656757961636304,0,0,0,0,0,0
IRF3,0.0036016066817126,0.0026055811353535,0.0358319186927721,0,0,0,0,0,0
IRF7,0,0.0153865812232267,0.0109490525879994,0,0,0,0,0,0
CREBBP,0.0069811024048452,0.0093890330926854,0.0564660934089832,0,0,0,0,1,1
NOTCH3,0,0.0062049986665571,0.1086343031594203,0.0888888888888888,0,0,0,0,0
ELF3,0,0.0296819499671841,0.2096642205865838,0.3222222222222223,0,0,0,0,0
CNTN1,0.0035348780113111,0.0160414130004805,0.363465337999983,0,0,0,0,0,0
MDK,0,0.009954052420958,0.2636307919765084,0,0,0,0,0,0
DLL1,0,0.0041691186557878,0.0618482038433077,0,0,0,0,0,0
YBX1,0,0.0042718084451162,0.0280703096366649,0,0,0,0,0,0
HEY1,0,0.0134402319406574,0.0517948944012649,0.0777777777777777,0,0,0,0,0
FOXH1,0,0.0791466880136855,0.0247651871112728,0,0,0,0,0,0
DRAP1,0,0.0065080668401259,0.0179212324005486,0,0,0,0,0,0
CDON,0,0.0021793091018653,0.294689294307344,0,0,0,0,0,0
BOC,0.0071999044362769,0.0033732747477589,0.0552488670564353,0,0,0,0,0,0
IL23A,0,0.0433588622352579,0.0582676473098905,0,0,0,0,0,0
IL23R,0.0036023179402337,0,0.2398216159894645,0,0,0,0,0,0
STAT4,0.003603539315739,0.0146189117667443,0.0740819409014963,0,0,0,0,0,0
KNG1,0,0,0.1619266588717645,0,0,0,0,0,0
C1QBP,0,0.0051499051150309,0.0045771311905399,0.0888888888888888,0,0,0,0,0
F8,0.0106959109086765,0.0420883547187219,0.0266475547167055,0.0444444444444444,0,0,0,0,0
VWF,0.0072058695981851,0.0614064746918689,0.041353163967769,0,0,0,0,0,0
F9,0.0036027654104259,0.0254298968748447,0,0.0444444444444444,0,0,0,0,0
F13B,0.0036040039774865,0,0,0.3222222222222223,0,0,0,0,0
F13A1,0,0.0335593605824636,0.0070523518182875,0,0,0,0,0,0
PROC,0,0.0328164511200546,0.1797744461800767,0,0,0,0,0,0
PROCR,0,0.0553226145365299,0.0590590963824177,0,0,0,0,0,0
LY96,0,0.0157029156892941,0.0327992453015206,0.0777777777777777,0,0,0,0,0
TLR4,0.0036021603216298,0.0143762656476068,0.0231681760156591,0.3111111111111111,0,0,0,0,0
S100A9,0,0.0586255542887593,0.0839937981838724,0,0,0,0,0,0
S100A8,0,0.2180730650819733,0.0253701726258943,0,0,0,0,0,0
JUND,0,0.004247805721569,0.1201179055955537,0.0888888888888888,0,1,0,0,0
FOSB,0,0.0144559071605799,0.4092507337589786,0,0,0,0,0,0
CFB,0,0.0983130372505168,0.2007451293921926,0,0,0,0,0,0
C3,0.0036032160790776,0.0131850819869316,0.1256346753993587,0.0777777777777777,0,0,0,0,0
CKM,0,0.0974532982125148,0.0089555785768222,0,0,0,0,0,0
CKB,0,0.0035322617735915,0.1346754183786665,0,0,0,0,0,0
PRDX6,0.003604000563739,0.0049753533065326,0.0168011204756522,0.3222222222222223,0,0,0,0,0
GSTP1,0,0.0061398087993078,0.001129074210936,0,0,0,0,0,0
HSF1,0,0.0037591267734333,0.0268467740532814,0,0,0,0,0,0
HSBP1,0,0.0341888398519304,0.0651646090082814,0.0666666666666666,0,0,0,0,0
YWHAE,0.0036031904963487,0.0059815861482944,0.0056233612613559,0.0888888888888888,0,0,0,0,0
CCAR2,0.003604035568505,0,0.0146754308014693,0,0,0,0,1,0
SIRT1,0,0.0035827742981497,0.0432072776831528,0.1333333333333333,0,0,0,1,0
ID1,0,0.0054645197698578,0.0976507508439173,0,0,0,0,0,0
ETS2,0,0.001818904400437,0.0158836821334091,0,0,0,0,0,0
ERF,0.0036029924365757,0.0032082464681833,0.0024122770746498,0,0,0,0,0,0
MAP3K5,0,0.0316696723123634,0.0737842514349573,0,0,1,0,0,0
CDKN2B,0,0.0113053866840847,0.2779992995594136,0.3111111111111111,0,0,0,0,0
CEBPB,0,0.0048418188944076,0.0023909031111793,0,0,0,0,0,0
CLEC4C,0.0036036753662038,0,0,0,0,0,0,0,0
FCER1G,0,0.0503861510381997,0.1255188318226469,0.3222222222222223,0,0,0,0,0
CLEC4E,0,0.0325779287562855,0.1265223702874407,0,0,0,0,0,0
MAP3K14,0,0.0061231465283427,0,0.0888888888888888,0,1,0,0,0
CHUK,0,0.0025417088576207,0.0445693760271484,0.1333333333333333,0,1,0,0,0
NFKB2,0,0.0040276345632148,0.0457548591936828,0.1333333333333333,0,1,0,0,0
RELB,0,0.0757202244233073,0.073610810454104,0,0,1,0,0,0
MALT1,0,0.0041431596251073,0.004833125631151,0,0,0,0,0,0
CASP8,0.0035784407526405,0.13281972765081,0.0228458091007383,0,0,0,1,0,0
CD209,0,0.1324781581091978,0.0002310723381162,0.0777777777777777,0,0,0,0,0
ICAM2,0.0036038534716797,0.1457219716759544,0.0604038091806082,0.0888888888888888,0,0,0,0,0
GTSE1,0,0.0088424093220835,0.1118017845667317,0,0,0,1,0,0
CDC20,0,0.0006702693261994,0.0661980314339918,0,0,0,0,0,0
MAD2L1,0,0.0047553185838031,0.0578399764567214,0,0,0,0,0,0
MYC,0,0.006864056962094,0.0734671497422776,0.0777777777777777,0,1,0,1,0
CDK2,0,0.0093750093194434,0.0175690032119655,0,0,0,1,0,0
CCNE1,0.0036016501722235,0.0011831553010128,0.0308972216437632,0,0,0,1,0,0
GMNN,0,0.0229325765705265,0.0241790846276743,0,0,0,0,0,0
CDT1,0,0.0112763516116971,0.2046903097239961,0.0666666666666666,0,0,0,0,0
DBF4,0,0.0142038100929877,0.0013719261842912,0.0111111111111111,0,0,0,0,0
CDC7,0,0.0050084404479448,0.0356171924570342,0,0,0,0,0,0
CCNA1,0,0.0030378233528091,0.2130158135182489,0,0,0,0,0,0
CCNA2,0.0071359719112488,0.0021341064193552,0.0613549792212198,0,0,0,0,0,0
PHLDA1,0,0.0120103620280494,0.0361398779198076,0,0,0,0,0,0
CTDNEP1,0,0.0131484335209405,0.0201402940758154,0.0888888888888888,0,0,0,0,0
CNEP1R1,0.0036043866833306,0,0.0147734745599989,0,0,0,0,0,0
ESPL1,0.0035950661858416,0.0276469271865207,0.0680074690296163,0,0,0,0,0,0
PTTG1,0,0.054673430500511,0.0618369882917614,0,0,0,0,0,0
MAU2,0.0036033638774515,0.0061110791369232,0.0215743415576662,0.0888888888888888,0,0,0,0,0
NIPBL,0.0178985039890157,0.0011147206841823,0.0306615223903963,0,0,0,0,0,0
FBXO5,0,0.0041129456051421,0.0526834290342986,0,0,0,0,0,0
FERMT2,0,0.0054391564173655,0.0282958068965053,0,0,0,0,0,0
FBLIM1,0,0.0377520542027614,0.0082785181522487,0,0,0,0,0,0
ITGB1,0.0072028704246019,0.0021228278893767,0.0336179934550685,0,0,0,0,0,0
ILK,0,0.0031002576331881,0.0145283833653441,0,1,0,0,0,0
PARVA,0,0.0260666537059517,0.0020170425536778,0,0,0,0,0,0
ARHGEF6,0.0036022035548506,0.1090799393072867,0.0250113242735101,0.0444444444444444,0,0,0,0,0
PARVB,0,0.0128073818389666,0.0398659379065695,0,0,0,0,0,0
RSU1,0.0036007493881289,0.0053797133391829,0.0099398038775948,0,0,0,0,0,0
LIMS1,0.0036008070295749,0.0006434227624087,0.0553476623632747,0,0,0,0,0,0
ACTN1,0,0.0054479629899055,0.1154651958147826,0,0,0,0,0,1
ITGA6,0.0071937445409548,0.0035837265719259,0.0704217230898642,0,0,0,0,0,0
ITGB4,0,0.0428800498112364,0.1625500023781605,0.0888888888888888,0,0,0,0,0
CD47,0,0.0265864578082018,0.0728758703260034,0,0,0,0,0,0
SIRPA,0,0.0470823806307224,0.010596696930415,0,0,0,0,0,0
SIRPG,0.0036032358666739,0.2420987773631124,0.0015604569423425,0,0,0,0,0,0
NPHS1,0.0072050037135321,0.0451293491928111,0,0,0,0,0,0,0
KIRREL1,0,0,0,0,0,0,0,0,0
PPL,0.0072014980031719,0.0075076424955648,0.1031164412313377,0,0,0,0,0,0
EVPL,0.0107953398350558,0.0745954065768893,0.1411561332553504,0.0888888888888888,0,0,0,0,0
KAZN,0,0,0.0152080686098644,0,0,0,0,0,0
KLK5,0,0.0370615314173522,0.1092989074858656,0,0,0,0,0,0
SPINK5,0.0107866361914671,0.0275865617597943,0.1721813099632989,0.2333333333333333,0,0,0,0,0
KLK12,0,0.0561895685517318,0.3911991096823758,0,0,0,0,0,0
SPINK6,0,0.0077596430537148,0.1423817909750938,0.2333333333333333,0,0,0,0,0
KLK13,0,0.0650860939709803,0.2818107586185557,0,0,0,0,0,0
KLK14,0,0.1846615164360882,0.0802512514274565,0,0,0,0,0,0
SPINK9,0.0036042906650466,0,0.1980878119047504,0.2333333333333333,0,0,0,0,0
FGFR1,0,0.0375164533486069,0.0429133767238306,0,0,1,0,0,1
ANOS1,0,0.004687083440485,0,0,0,0,0,0,0
ABCA1,0,0.0610186032018802,0.0641263880837432,0.3111111111111111,0,0,0,0,0
APOA1,0,0.0093305993520374,0.337288452716075,0,1,0,0,0,0
ANGPTL3,0,0.0193484017587674,0.2091284184183973,0,0,0,0,0,0
ANGPTL8,0,0,0,0,0,0,0,0,0
UBA2,0,0.0046224217410436,0.0211957173005693,0,0,0,0,0,0
SAE1,0,0.0060799254037415,0.0236562567594759,0,0,0,0,0,0
CCND3,0,0.0376544029877937,0.0874518843619777,0,0,0,1,1,0
MAPK6,0.0107646500535429,0.0032385239815803,0.0015535160761656,0,0,0,0,0,0
ITGA3,0.0036022929837876,0.006948221020552,0.1693941828481603,0.0888888888888888,0,0,0,0,0
ITGA7,0.0036026629087492,0.1349979422760742,0.0771868141808645,0,0,0,0,0,0
ITGA2,0.0035043409987456,0.0260404574646705,0.2695207080194295,0,0,0,0,0,0
ITGA1,0.0035421587613282,0.0068408325649901,0.0671716333399361,0,0,0,0,0,0
ATP6AP2,0,0,0.0359483840801443,0.0444444444444444,0,0,0,0,0
REN,0,0,0.4595373545256508,0.3222222222222223,0,0,0,0,0
NSUN4,0,0.0057731211733857,0.0556170018042932,0,0,0,0,0,0
MTERF4,0,1.174034103428562e-05,0,0,0,0,0,0,0
ITGB3,0.0071350885579541,0.0214716436185042,0.0057861380778483,0.0888888888888888,0,0,0,0,0
ITGA2B,0.0036017588038778,0.0480632304039529,0.1153226846759666,0.0888888888888888,0,0,0,0,0
LDLR,0,0.168642446230585,0.1173026454768716,0.0777777777777777,0,0,0,0,0
PCSK9,0.0036036564044797,0.0505214796793713,0.0212436672471513,0,0,0,0,0,0
TMEM173,0.00360383705461,0.3804568994997762,0.1872971011826167,0.2333333333333333,0,0,0,0,0
TBK1,0.0071891138021672,0.006980653725775,0.002687869609474,0,0,0,0,0,0
CD27,0,0.1946869286209689,0.0619493642854834,0,0,0,0,0,0
CD70,0,0.045952200218438,0.1966577317435021,0.0777777777777777,0,0,0,0,0
EDAR,0,0.0733495686227147,0.2927007330912309,0,0,0,0,0,0
EDA,0,0.0697135582737651,0.0795607510201694,0.0444444444444444,0,0,0,0,0
EDA2R,0,0,0.1394204880063923,0.0444444444444444,0,0,0,0,0
TNFSF18,0,0.0422881793825134,0.1468060227968974,0.3222222222222223,0,0,0,0,0
TNFRSF18,0,0.0140525748336377,0.2123400222598964,0,0,0,0,0,0
TNFRSF4,0,0.0555043115115789,0.1728156722417588,0,0,0,0,0,0
TNFSF4,0.0036024507042347,0.0327113860474358,0.0349709423515572,0.3222222222222223,0,0,0,0,0
TNFRSF25,0,0.3633514714495498,0.0844645857885892,0,0,0,0,0,0
TNFSF15,0.0035683608639795,0.1690439764165161,0.1685063740566126,0.3111111111111111,0,0,0,0,0
TNFSF8,0,0.0750339659769551,0.0718177945182895,0.3111111111111111,0,0,0,0,0
TNFRSF8,0,0.0175408763249529,0.0908712392112868,0,0,0,0,0,0
TNFSF9,0,0.0179266557348019,0.1498321978318302,0.0777777777777777,0,0,0,0,0
TNFRSF9,0,0,0.0139540263896453,0,0,0,0,0,0
PTK6,0,0.0474030002786917,0.0721500549401786,0,0,0,0,0,0
KHDRBS1,0,0.0014208586466762,0.0032769358911759,0,0,0,0,0,0
ARAP1,0,0.071538751954418,0.0751051229481066,0,0,0,0,0,0
AKT1,0.0143928132951835,0.0145710559141024,0.011150746616657,0,0,1,0,0,0
DOK1,0.003602982327464,0.0013377089846458,0.0252616394127109,0,0,0,0,0,0
PTPN1,0,0.0025790638500027,0.0318218502121126,0,0,0,0,0,1
STAP2,0,0.0590705661078885,0.0761346474902319,0.0777777777777777,0,0,0,0,0
SOCS3,0,0.0194365225205647,0.1201373373401647,0.0888888888888888,0,0,0,0,0
ITGA10,0.0036019277172884,0.0917486079079114,0.0514167131104574,0,0,0,0,0,0
GP6,0,0.0626572457934057,0.1158798014885211,0,0,0,0,0,0
RAF1,0,0.0016926645265994,0.0303998309142315,0,0,1,0,0,0
YWHAZ,0,0.0030054763705578,0.0055832887762985,0.0777777777777777,0,0,0,0,0
PDPN,0,0.0345686685909979,0.1468373162714834,0,0,0,0,0,0
CLEC1B,0.0035417578086786,0,0.1314786916266584,0,0,0,0,0,0
PDGFA,0,0.0108477187877923,0.1386301676869391,0.0111111111111111,0,1,0,0,0
PDGFB,0,0.000689957975159,0.0870902649257174,0.988888888888889,0,1,0,0,0
ITGAM,0.0036032496964551,0.0067060520767171,0.1070546792985586,0,0,0,0,0,0
ITGB2,0.007202234967407,0.1622821302115671,0.1163829052594783,0,0,0,0,0,0
