gene,MF: STAD,METH: STAD,GE: STAD,CNA: STAD,hsa04010,hsa04110,hsa04115,hsa04151,hsa04310,hsa04350,hsa04520,hsa05120
RIPK1,0.0256096352122958,0.0047731731389214,0.006755477433293,0.0,0,0,0,0,0,0,0,0
RIPK3,0.0130376545788089,0.0940968238777419,0.0277822063549943,0.0,0,0,0,0,0,0,0,0
GCH1,0.0123729735862789,0.004906731917053,0.0188596245328102,0.0,0,0,0,0,0,0,0,0
GCHFR,0.0,0.0006819413017619,0.0236744345203608,0.0,0,0,0,0,0,0,0,0
UBE2V1,0.0129977032767764,0.0401904733635309,0.0241972056595362,0.0,0,0,0,0,0,0,0,0
TRAF6,0.0,0.0533042453275827,0.0004332149740406,0.0,1,0,0,0,0,0,0,0
IRAK2,0.0128451844501914,0.077399130870633,0.0626355974627612,0.0,0,0,0,0,0,0,0,0
HBEGF,0.0130468526463008,0.0731974029458395,0.0459624286751203,0.0,0,0,0,0,0,0,0,1
CAPZA2,0.0,0.0045737072562755,0.0081411868503344,0.0,0,0,0,0,0,0,0,0
CAPZB,0.0130037188929483,0.0238531133496578,0.0270947318307666,0.0,0,0,0,0,0,0,0,0
CAPZA3,0.0261043967151158,0.0843783427812805,0.1235206678663509,0.0,0,0,0,0,0,0,0,0
CAPZA1,0.0130574307167255,0.0055304304042025,0.0072050189619657,0.3009708737864078,0,0,0,0,0,0,0,0
GORASP1,0.0,0.0,0.0098267289805396,0.0,0,0,0,0,0,0,0,0
GOLGA2,0.0124427124352342,0.0072201031687275,0.0015094514113847,0.0,0,0,0,0,0,0,0,0
TGFBR1,0.0777508541007029,0.0019197011519907,0.0356680683163651,0.0,1,0,0,0,0,1,1,0
FKBP1A,0.0129513668558404,0.0053772585965518,0.0201845658261535,0.0,0,0,0,0,0,0,0,0
RASGRF2,0.0125725246124503,0.1395450596188038,0.0476629294725424,0.0,1,0,0,0,0,0,0,0
RASGRF1,0.036884381534272,0.5274330457761794,0.0010082076353869,0.0,1,0,0,0,0,0,0,0
GRIA2,0.0724391472130975,0.2663695596642882,0.2014297010925184,0.0,0,0,0,0,0,0,0,0
GRIA1,0.1024139427408212,0.019057589203403,0.1576480002366385,0.0,0,0,0,0,0,0,0,0
TYK2,0.0123188811343472,0.034357200369859,0.0484360126229285,0.0,0,0,0,0,0,0,0,0
IFNAR1,0.012682375194399,0.0018908148017382,0.0171850334991009,0.0,0,0,0,1,0,0,0,0
TFB2M,0.013056181423542,0.0430495588127388,0.0615141170028773,0.0809061488673139,0,0,0,0,0,0,0,0
POLRMT,0.025812029279094,0.0198639071392682,0.0407159183457741,0.0,0,0,0,0,0,0,0,0
DGCR8,0.050323688008263,0.0105236419483348,0.0142628686766559,0.0,0,0,0,0,0,0,0,0
DROSHA,0.0238229892871396,0.0098958644044424,0.0564456839917914,0.0,0,0,0,0,0,0,0,0
TSNAX,0.0,0.0005071708787806,0.0143169403552276,0.0,0,0,0,0,0,0,0,0
TSN,0.0,0.0067957702233186,0.0516003550111983,0.0,0,0,0,0,0,0,0,0
BAZ2A,0.0368165734931566,0.0071351803615454,0.0023081388383792,0.0,0,0,0,0,0,0,0,0
DNMT3A,0.0231546117106818,0.0503453744469779,0.0286863905410193,0.0,0,0,0,0,0,0,0,0
DNMT3L,0.0,0.1450836592836165,0.0,0.0,0,0,0,0,0,0,0,0
DNMT3B,0.0369884059167687,0.0540038195733018,0.1275692800454227,0.0,0,0,0,0,0,0,0,0
CUL1,0.03770306295354,0.1556350864163403,0.0188142617609827,0.0,0,1,0,0,1,1,0,0
CAND1,0.0256211784032066,0.0109221064936792,0.0443534951384935,0.0,0,0,0,0,0,0,0,0
TFRC,0.0121452289449219,0.0016880951896665,0.1041761026777914,0.0,0,0,0,0,0,1,0,0
HFE,0.0,0.0830671183609712,0.0093958966693667,0.0,0,0,0,0,0,1,0,0
TF,0.0129571766790638,0.0528883111427975,0.1480715000434869,0.0,0,0,0,0,0,1,0,0
HSD17B8,0.0,0.0088380073480077,0.0650683756258092,0.0,0,0,0,0,0,0,0,0
CBR4,0.0,0.0373065726863687,0.0034390501388969,0.0,0,0,0,0,0,0,0,0
CCNB2,0.0,0.0117804114086799,0.117782851262287,0.0,0,1,1,0,0,0,0,0
SBF1,0.1136604844220589,0.014761394473242,0.0164554764637712,0.5210355987055016,0,0,0,0,0,0,0,0
MTMR2,0.0130117286346696,0.0012543681839238,0.0223511924844245,0.0,0,0,0,0,0,0,0,0
MTMR7,0.0,0.2220301989242777,0.0116171065596352,0.0,0,0,0,0,0,0,0,0
MTMR9,0.0253408917414255,0.1344127564891137,0.0250450191883362,0.0,0,0,0,0,0,0,0,0
PIK3CB,0.0390246975561314,0.0366032802076715,0.0406066226558383,0.0,0,0,0,1,0,0,0,0
PIK3R2,0.0380690776939618,0.011820771006517,0.1564080678535736,0.0,0,0,0,1,0,0,0,0
PIK3CD,0.0247833744952853,0.394875353291506,0.0048076746291285,0.0,0,0,0,1,0,0,0,0
PIK3R3,0.024890895625104,0.0017687981121169,0.040283903584432,0.0,0,0,0,1,0,0,0,0
PIK3R5,0.0117916897347849,0.4254022042086214,0.0485059456049888,0.0,0,0,0,1,0,0,0,0
PIK3CG,0.0259324820830913,0.0177251609361276,0.0080613549551259,0.0,0,0,0,1,0,0,0,0
PLEKHA2,0.0252882074043187,0.0006319131061012,0.0258564885767339,0.0,0,0,0,0,0,0,0,0
PTPN13,0.0609459366019573,0.2465901375750276,0.0690656631000085,0.0,0,0,0,0,0,0,0,0
PLEKHA1,0.0,0.2228263630085253,0.0143651452128894,0.0,0,0,0,0,0,0,0,0
MTMR6,0.0130232267865258,0.0395786461493945,0.0027592323140336,0.0,0,0,0,0,0,0,0,0
SBF2,0.0390135335120647,0.0203879245692357,0.0126104825103402,0.0,0,0,0,0,0,0,0,0
MTM1,0.0130531261759272,0.558635819853731,0.0057951889651462,0.2686084142394822,0,0,0,0,0,0,0,0
MTMR12,0.0260286628978098,0.0146700717366726,0.0047399472180631,0.0,0,0,0,0,0,0,0,0
GAB2,0.0,0.0077878311540321,0.019032218162488,0.0,0,0,0,0,0,0,0,0
ITPR1,0.082339049101777,0.0388408776615081,0.0813574278570141,0.4627831715210356,0,0,0,0,0,0,0,0
MRVI1,0.0253992768783179,0.1435728262228652,0.0693478669805906,0.0,0,0,0,0,0,0,0,0
PTPN6,0.0,0.0312317158770616,0.0431300359654954,0.0,0,0,0,0,0,0,1,0
PECAM1,0.0129856160713938,0.0,0.0,0.0,0,0,0,0,0,0,0,0
PTPN11,0.0260253002852452,0.0053833630718975,0.0556254284717828,0.0,0,0,0,0,0,0,0,1
IL6R,0.0,0.0237400839893367,0.1302198999506844,0.0,0,0,0,1,0,0,0,0
IL6,0.012965827276731,0.0517818981124938,0.0501064396394746,0.0,0,0,0,1,0,0,0,0
STAT1,0.0495070900121591,0.0014877899473932,0.0900550493857463,0.0,0,0,0,0,0,0,0,0
STAT3,0.0368328443159704,0.011146661020668,0.0165129393873176,0.0,0,0,0,0,0,0,0,0
KDR,0.0253103638721457,0.0,0.0568060701682913,0.0,1,0,0,1,0,0,0,0
HRG,0.0258819611312891,0.1890660450794095,0.0,0.0,0,0,0,0,0,0,0,0
PLG,0.0386987997569092,0.1918308651116755,0.0615173794189784,0.0,0,0,0,0,0,0,0,0
ANXA2,0.012714434665065,0.0086588125663455,0.0290873216946696,0.0,0,0,0,0,0,0,0,0
S100A10,0.0130482485653729,0.00319117253267,0.0593932769148918,0.0,0,0,0,0,0,0,0,0
SERPINF2,0.0259140373355702,0.0783011456638045,0.003981552725217,0.0,0,0,0,0,0,0,0,0
PLAU,0.0,0.1150405495763066,0.1194713850665207,0.0,0,0,0,0,0,0,0,0
PLAUR,0.0258383529440011,0.0892597419125528,0.0827635172559031,0.0,0,0,0,0,0,0,0,0
ATP7A,0.0642117295623393,0.5077476098984286,0.0076585255961052,0.0,0,0,0,0,0,0,0,0
PDZD11,0.0,0.5838293275926294,0.0023282096267089,0.0,0,0,0,0,0,0,0,0
CLCN7,0.0,0.0185821379781509,0.0443566679895181,0.0,0,0,0,0,0,0,0,0
OSTM1,0.0128218707897493,0.00997816667438,0.0140711628566208,0.2880258899676375,0,0,0,0,0,0,0,0
TXN,0.0,0.0064130984650635,0.0044307817294622,0.0,0,0,0,0,0,0,0,0
TXNIP,0.0260642343136725,0.0079562123225601,0.0917445224191823,0.3009708737864078,0,0,0,0,0,0,0,0
NLRP3,0.0127246403252449,0.2169880967515362,0.0014311179889992,0.0,0,0,0,0,0,0,0,0
MEFV,0.0259892482756201,0.1790199250605631,0.0006955503702285,0.0,0,0,0,0,0,0,0,0
PSTPIP1,0.0,0.0442371710065524,0.0387166571911445,0.0,0,0,0,0,0,0,0,0
PYCARD,0.0130546691175844,0.2043164830383111,0.008388303110762,0.0,0,0,0,0,0,0,0,0
CGA,0.0,0.2820632720775417,0.1054836227431551,0.2880258899676375,0,0,0,0,0,0,0,0
LHB,0.0,0.0063687925647664,0.0552740718538889,0.0,0,0,0,0,0,0,0,0
AVPR2,0.0257251428587318,0.0,0.0912698310507895,0.2686084142394822,0,0,0,0,0,0,0,0
AVP,0.0130582421658628,0.1248054746783984,0.0,0.0,0,0,0,0,0,0,0,0
GCG,0.0259891538209231,0.251974572665432,0.0,0.0,0,0,0,0,0,0,0,0
GCGR,0.0,0.0,0.1300157910316001,0.0,0,0,0,0,0,0,0,0
RAMP3,0.0130510218254755,0.0438302175834098,0.0537250127790491,0.0,0,0,0,0,0,0,0,0
CALCR,0.0123216140612055,0.1460193012854518,0.0278096840138533,0.0,0,0,0,0,0,0,0,0
RAMP1,0.0,0.1571932469354512,0.0364808288511024,0.0,0,0,0,0,0,0,0,0
TSHB,0.0130610332897663,0.1294893444527352,0.0,0.3009708737864078,0,0,0,0,0,0,0,0
GPHB5,0.0,0.0245439681899731,0.0,0.0,0,0,0,0,0,0,0,0
GPHA2,0.0,0.1927008025545804,0.0863320966040231,0.0,0,0,0,0,0,0,0,0
CALCRL,0.0125645816130188,0.0,0.020086019091179,0.0,0,0,0,0,0,0,0,0
RAMP2,0.0,0.0195186911327191,0.0409361791643597,0.0,0,0,0,0,0,0,0,0
GLP2R,0.0389601196716545,0.1435720714626704,0.209712612489988,0.0,0,0,0,0,0,0,0,0
FSHB,0.0,0.2725950505761955,0.0,0.0,0,0,0,0,0,0,0,0
ITGAV,0.0519449968355814,0.0060715742295182,0.0612642146157628,0.2071197411003236,0,0,0,1,0,0,0,0
ITGB5,0.0,0.118714998961045,0.0395219125665848,0.0,0,0,0,1,0,0,0,0
STX4,0.0,0.0009447556065671,0.0075719420242521,0.0,0,0,0,0,0,0,0,0
SEC22B,0.0,0.0125427115063923,0.0,0.3009708737864078,0,0,0,0,0,0,0,0
GLI3,0.2264998690030104,0.3386852121784157,0.0845970720919689,0.0,0,0,0,0,0,0,0,0
PTCH1,0.0331852093268107,0.0340806702388895,0.0096179758171372,0.0,0,0,0,0,0,0,0,0
GLI1,0.0380410016924944,0.0255824757500094,0.0201020207724203,0.0,0,0,0,0,0,0,0,0
GLI2,0.0254800020018647,0.4766297773148163,0.0541413997638383,0.0,0,0,0,0,0,0,0,0
SUFU,0.0,0.028783640310079,0.0123470215384316,0.0,0,0,0,0,0,0,0,0
NUMB,0.0124569392084219,0.0255586202244827,0.001911174501144,0.0,0,0,0,0,0,0,0,0
ITCH,0.0122601021815101,0.0938178658504537,0.0231940220384554,0.0,0,0,0,0,0,0,0,0
ABHD5,0.0125397614353499,0.0,0.0368099516183568,0.0,0,0,0,0,0,0,0,0
PLIN1,0.0130629824965717,0.1312346228862446,0.2138818214190495,0.0,0,0,0,0,0,0,0,0
LIPE,0.0,0.1730456390633393,0.0370935469453967,0.0,0,0,0,0,0,0,0,0
FABP4,0.0260327808464457,0.2667103334435049,0.2732568556478551,0.0,0,0,0,0,0,0,0,0
KCNJ16,0.0129468851184655,0.0016165210762702,0.2346093151156085,0.0,0,0,0,0,0,0,0,0
KCNJ15,0.0120768120006419,0.076657480858071,0.2543951885818833,0.0,0,0,0,0,0,0,0,0
KCNJ10,0.0119628701158919,0.002878985576871,0.0199516884462987,0.0,0,0,0,0,0,0,0,0
CXCL16,0.0,0.0081571230872829,0.0864296004446718,0.0,0,0,0,0,0,0,0,0
CXCR6,0.012988983049436,0.0,0.0270311731114343,0.0,0,0,0,0,0,0,0,0
C5AR1,0.0,0.1573809746104499,0.0488689961083185,0.0,0,0,0,0,0,0,0,0
C5,0.0,0.0,0.0527107074758547,0.0,0,0,0,0,0,0,0,0
CX3CL1,0.0129629017155069,0.076783731879416,0.019865882731969,0.0,0,0,0,0,0,0,0,0
CX3CR1,0.0,0.0423068280225752,0.0790730948544926,0.0,0,0,0,0,0,0,0,0
TAS1R2,0.0779214216313848,0.2111163391541549,0.0,0.0,0,0,0,0,0,0,0,0
TAS1R3,0.0387501857979554,0.2329132188138122,0.1240396932896884,0.0,0,0,0,0,0,0,0,0
TAS1R1,0.0127697066503322,0.315587238837144,0.146110657881231,0.0,0,0,0,0,0,0,0,0
GABBR2,0.0130358577918086,0.1245500219142939,0.0867772777256859,0.0,0,0,0,0,0,0,0,0
GABBR1,0.050846986636442,0.0746832825302644,0.0253289978867175,0.0,0,0,0,0,0,0,0,0
IL10RB,0.0,0.0130794987734042,0.0304425505825769,0.0,0,0,0,0,0,0,0,0
GABPB1,0.0128913873128503,0.0034009175989294,0.0529293061572441,0.0,0,0,0,0,0,0,0,0
GABPA,0.0,0.0142411371174337,0.0051837640552041,0.0,0,0,0,0,0,0,0,0
TNPO1,0.0129487555629642,0.0637160959522311,0.0176255052390675,0.0,0,0,0,0,0,0,0,0
KIF17,0.0378146748037108,0.0306655181649733,0.0241188690623716,0.0,0,0,0,0,0,0,0,0
GSTA1,0.0,0.1803587780085624,0.2418130065657855,0.0,0,0,0,0,0,0,0,0
GSTA2,0.0,0.0,0.2413219443693534,0.0,0,0,0,0,0,0,0,0
GCLC,0.0121694456680154,0.0122966691919759,0.0029955171133665,0.0,0,0,0,0,0,0,0,0
GCLM,0.0127612774477578,0.0034357066808408,0.001664478899636,0.3009708737864078,0,0,0,0,0,0,0,0
INS,0.0,0.3272053377755367,0.0,0.0,1,0,0,1,0,0,0,0
INSR,0.0249991783304964,0.3382388355037868,0.020353309439034,0.0,1,0,0,1,0,0,1,0
ABCD2,0.0,0.2236136260062377,0.0981648188883825,0.1909385113268608,0,0,0,0,0,0,0,0
ABCD1,0.0130269433942789,0.5290672151998533,0.0238956256800505,0.2686084142394822,0,0,0,0,0,0,0,0
ABCD3,0.0126251965895781,0.0094616537177258,0.0021975934086459,0.3009708737864078,0,0,0,0,0,0,0,0
ABCG5,0.0,0.0250598714544371,0.0002589736934015,0.0,0,0,0,0,0,0,0,0
ABCG8,0.0,0.0,0.0609417049636234,0.0,0,0,0,0,0,0,0,0
CHRNB2,0.0130103614299284,0.0195055993042172,0.1360519852038581,0.0,0,0,0,0,0,0,0,0
CHRNA4,0.063777363491671,0.242201800823582,0.0,0.0,0,0,0,0,0,0,0,0
CHRNA3,0.0514069154164091,0.1076149027604044,0.1208871893201847,0.0,0,0,0,0,0,0,0,0
CHRNB4,0.064599372969311,0.1682721605594217,0.0639033357109228,0.0,0,0,0,0,0,0,0,0
FOXM1,0.0252532951787443,0.024527470948862,0.1339880261838585,0.0,0,0,0,0,0,0,0,0
PLK1,0.1171804518965047,0.0032164713119553,0.13080049191465,0.0,0,1,0,0,0,0,0,0
CENPF,0.1130030006217384,0.0058699192225802,0.1961666674282109,0.0,0,0,0,0,0,0,0,0
TACR1,0.0256414400459447,0.0818709297392914,0.1949334614375362,0.0,0,0,0,0,0,0,0,0
TAC1,0.0,0.3494607015397764,0.260945711246052,0.0,0,0,0,0,0,0,0,0
TACR2,0.0,0.0253138402560981,0.2568695632860695,0.0,0,0,0,0,0,0,0,0
OXTR,0.0127902061802375,0.183334180388707,0.1262127281271275,0.0,0,0,0,0,0,0,0,0
OXT,0.0,0.2046596277954336,0.0406095250664388,0.0,0,0,0,0,0,0,0,0
CRH,0.0,0.1190760406872274,0.0,0.0,0,0,0,0,0,0,0,0
CRHBP,0.0,0.0707498694738062,0.0976285922829263,0.0,0,0,0,0,0,0,0,0
ADGRE5,0.012998340590833,0.0365251908328871,0.0,0.0,0,0,0,0,0,0,0,0
CD55,0.0,0.0244228552714761,0.0819942824831175,0.0,0,0,0,0,0,0,0,0
CBY1,0.0129710275843403,0.0042350691557674,0.0297284740377094,0.0,0,0,0,0,1,0,0,0
CTNNB1,0.1687011631069398,0.0,0.0355246439729369,0.0,0,0,0,0,1,0,1,0
CTNNBIP1,0.0,0.0063899962693527,0.0560096567972122,0.0,0,0,0,0,1,0,0,0
CHD8,0.0248820559310405,0.0,0.0047138596487907,0.0,0,0,0,0,1,0,0,0
MCFD2,0.012986958990529,0.005045828530656,0.0057825509830775,0.0,0,0,0,0,0,0,0,0
LMAN1,0.0253557408995245,0.0222866240285775,0.0095658014182873,0.0,0,0,0,0,0,0,0,0
TMED10,0.0,0.0092639121850169,0.0101266118008207,0.0,0,0,0,0,0,0,0,0
TMED2,0.0128710389832484,0.0224169759040924,0.0161321680736647,0.0,0,0,0,0,0,0,0,0
CD4,0.0387459429310256,0.0626910707115188,0.0587248958797584,0.0,0,0,0,0,0,0,0,0
LCK,0.0,0.0491659246688449,0.0532024799610668,0.0,0,0,0,0,0,0,0,0
RAB3GAP1,0.0259025530534424,0.0262301742128659,0.0034602009528954,0.0,0,0,0,0,0,0,0,0
RAB3GAP2,0.0646205546550197,0.0208137736771012,0.0432763049241962,0.0,0,0,0,0,0,0,0,0
NTRK2,0.0345564348708144,0.2054633811353123,0.0948225325635025,0.0,1,0,0,1,0,0,0,0
BDNF,0.0253803951704998,0.2756829994368358,0.0067689885763622,0.0,1,0,0,1,0,0,0,0
NTF4,0.0,0.0851697705006458,0.0201159083537558,0.0,1,0,0,1,0,0,0,0
IL2RB,0.0,0.1188106584441508,0.0025190789234563,0.0,0,0,0,1,0,0,0,0
JAK1,0.0253564631939287,0.007839275131466,0.0128457738843548,0.0,0,0,0,1,0,0,0,0
JAK3,0.0377166149846346,0.0385457849944555,0.0817645229924903,0.0,0,0,0,1,0,0,0,0
IL2RG,0.012918759710665,0.1780729163026792,0.0197198413043116,0.0,0,0,0,1,0,0,0,0
PTK2B,0.0751733876778273,0.0004654019601547,0.0313591315588574,0.0,0,0,0,0,0,0,0,0
EBI3,0.0130564771116046,0.0632331603053466,0.0017174788438153,0.5242718446601942,0,0,0,0,0,0,0,0
IL27,0.0,0.0146567985247795,0.1043341485762657,0.0,0,0,0,0,0,0,0,0
NECTIN1,0.0,0.0096853162257308,0.0,0.0,0,0,0,0,0,0,1,0
NECTIN3,0.0,0.0954907765578732,0.0,0.0,0,0,0,0,0,0,1,0
NECTIN4,0.0,0.1400480876388539,0.0,0.0,0,0,0,0,0,0,1,0
NECTIN2,0.0,0.1220292595747229,0.0,0.0,0,0,0,0,0,0,1,0
PVR,0.0128966802611162,0.4443397993372304,0.0661150631020205,0.3592233009708738,0,0,0,0,0,0,0,0
IL12B,0.0,0.0123116173593865,0.0815551851046972,0.0,0,0,0,0,0,0,0,0
IL12A,0.0128368568930521,0.0707172434032217,0.0932459571151638,0.0,0,0,0,0,0,0,0,0
IL12RB1,0.0,0.1313663658023602,0.0251943598706537,0.0,0,0,0,0,0,0,0,0
IL12RB2,0.0386520761436152,0.1851567929241734,0.0085843910764057,0.0,0,0,0,0,0,0,0,0
JAK2,0.0260288086628781,0.0006164284909155,0.0083308707577345,0.2103559870550161,0,0,0,1,0,0,0,0
TLR2,0.0130095874791078,0.0,0.0943422379299837,0.0,0,0,0,1,0,0,0,0
TLR1,0.0,0.1701030125196952,0.010404128603782,0.0,0,0,0,0,0,0,0,0
TLR6,0.0,0.0,0.010249430774604,0.0,0,0,0,0,0,0,0,0
RBPJ,0.0245840284360688,0.0046589865101525,0.0500105189916239,0.0,0,0,0,0,0,0,0,0
SNW1,0.0383759401622083,0.0226492070139011,0.0184624332038076,0.0,0,0,0,0,0,0,0,0
NOTCH1,0.1017393962611011,0.0123676281161105,0.0789501286850831,0.0,0,0,0,0,0,0,0,0
HIF1A,0.0113753659694352,0.0135425909083463,0.0354910604839937,0.0,0,0,0,0,0,0,0,0
JAG1,0.0388640334934562,0.0923972650074835,0.0402286095992046,0.0,0,0,0,0,0,0,0,0
JAG2,0.0374226736658628,0.0257671891155162,0.0949215145577286,0.4304207119741101,0,0,0,0,0,0,0,0
CBL,0.0123171593515708,0.0019411803946798,0.0349359200478411,0.3203883495145631,0,0,0,0,0,0,0,0
NCAM1,0.023664794507235,0.0688957289382802,0.2166743538200291,0.3203883495145631,0,0,0,0,0,0,0,0
NCAN,0.0637717943671865,0.3215149452788863,0.1694576985748016,0.0,0,0,0,0,0,0,0,0
COL4A2,0.0772167486825412,0.3386250135354801,0.0646166236222374,0.0,0,0,0,1,0,0,0,0
COL4A1,0.0773076224216682,0.3508401036243851,0.1648216121318239,0.0,0,0,0,1,0,0,0,0
HLA-C,0.0128886554698714,0.057486749787937,0.0141484426727741,0.0,0,0,0,0,0,0,0,0
B2M,0.0384308705795343,0.0015684911491921,0.0307104728749507,0.0,0,0,0,0,0,0,0,0
KIR2DS5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
TYROBP,0.0260883618617106,0.15744123890421,0.0395604589320096,0.0,0,0,0,0,0,0,0,0
CLEC5A,0.0256838048809636,0.2167866172912443,0.1791470838622571,0.0,0,0,0,0,0,0,0,0
NCR2,0.0260918191913675,0.2218686827950636,0.639479522559498,0.0,0,0,0,0,0,0,0,0
SIRPB1,0.0514584502213211,0.0,0.0436955415239839,0.0,0,0,0,0,0,0,0,0
TREM1,0.0,0.3520259455395127,0.1226809031734196,0.0,0,0,0,0,0,0,0,0
TREM2,0.0,0.3021541639897914,0.2427242912333403,0.0,0,0,0,0,0,0,0,0
CD300E,0.0,0.4071395787223975,0.0219827196324245,0.0,0,0,0,0,0,0,0,0
CD300LB,0.0129361979396801,0.1385671032624496,0.0087400369847614,0.0,0,0,0,0,0,0,0,0
GRAP2,0.013002998276708,0.2879151085898997,0.0226656324709225,0.0,0,0,0,0,0,0,0,0
LCP2,0.0385756625468491,0.1322852655915164,0.0620524639166199,0.0,0,0,0,0,0,0,0,0
SPRY2,0.0,0.2316355730950272,0.0353539798983626,0.0,0,0,0,0,0,0,0,0
DAB2,0.0259001799054615,0.058756282260277,0.0442327819934184,0.4077669902912621,0,0,0,0,0,0,0,0
LRP2,0.1771545841964729,0.2505827798504054,0.0017621184536281,0.0,0,0,0,0,0,0,0,0
VAMP7,0.0,0.0,0.0238549317492056,0.2686084142394822,0,0,0,0,0,0,0,0
AGFG1,0.0,0.0227545936179359,0.0209189912795985,0.0,0,0,0,0,0,0,0,0
AMPH,0.0256048472188166,0.1852514850272962,0.0512990762622484,0.0,0,0,0,0,0,0,0,0
BIN1,0.0353804124218834,0.0383879355948028,0.0001163086646356,0.0,0,0,0,0,0,0,0,0
SQSTM1,0.0126920466580648,0.0069266958240473,0.0032170701316915,0.0,0,0,0,0,0,0,0,0
MAP3K3,0.0373655361492305,3.3187367980487985e-05,0.0359361124467873,0.0,1,0,0,0,0,0,0,0
EIF4EBP1,0.0130563417252289,0.0022693973433931,0.0201465064944986,0.0,0,0,0,1,0,0,0,0
EIF4E,0.0,0.0322478301127364,0.0114388942395022,0.0,0,0,0,1,0,0,0,0
NOTCH2,0.1015515601504154,0.0,0.0231549066363679,0.3009708737864078,0,0,0,0,0,0,0,0
IL18BP,0.0,0.0928676426665485,0.0960079107672027,0.0,0,0,0,0,0,0,0,0
IL18,0.0130475658523039,0.4448609794208478,0.0187756614206851,0.3203883495145631,0,0,0,0,0,0,0,0
IL18R1,0.0130117903442731,0.0183915253201562,0.0191557816247944,0.0,0,0,0,0,0,0,0,0
IL15,0.0,0.0427441842626504,0.0058105560688211,0.0,0,0,0,0,0,0,0,0
IL15RA,0.0,0.0267140656530835,0.0216626720433582,0.2491909385113268,0,0,0,0,0,0,0,0
IRF3,0.0,0.0064181208424462,0.0427680101972082,0.0,0,0,0,0,0,0,0,0
IRF7,0.0,0.0727414471345401,0.0596643549135479,0.0,0,0,0,0,0,0,0,0
CREBBP,0.0964519611857776,0.1075204133363332,0.0086994057248769,0.0,0,1,0,0,1,1,1,0
NOTCH3,0.0383172168652821,0.3491929179061485,0.1243054654818463,0.0,0,0,0,0,0,0,0,0
ELF3,0.0518698496232407,0.0939918218249293,0.0153658413532841,0.0,0,0,0,0,0,0,0,0
CNTN1,0.0370829180615098,0.2024759464538206,0.1987911576806692,0.1909385113268608,0,0,0,0,0,0,0,0
MDK,0.0,0.0305230944084628,0.1098929262282536,0.2977346278317152,0,0,0,0,0,0,0,0
DLL1,0.0777402239439078,0.1207382929516826,0.0248415228441311,0.0,0,0,0,0,0,0,0,0
YBX1,0.012973736792607,0.0048787689143039,0.0121132507610066,0.0,0,0,0,0,0,0,0,0
HEY1,0.0,0.0625382988398402,0.0332854462742982,0.0,0,0,0,0,0,0,0,0
FOXH1,0.0128104986170428,0.2471413078549221,0.1346759670916421,0.0,0,0,0,0,0,0,0,0
DRAP1,0.0390496083200272,0.0083628406240772,0.0271304689149297,0.0,0,0,0,0,0,0,0,0
CDON,0.0129686491067357,0.0068819833871529,0.0443516168950978,0.3203883495145631,0,0,0,0,0,0,0,0
BOC,0.0749230296538699,0.3185071742007008,0.1233779346877192,0.0,0,0,0,0,0,0,0,0
IL23A,0.0,0.0027765183288259,0.1094683674229905,0.0,0,0,0,0,0,0,0,0
IL23R,0.0,0.0,0.0196382439612998,0.0,0,0,0,0,0,0,0,0
STAT4,0.0,0.1731513640565015,0.0175896916912361,0.0,0,0,0,0,0,0,0,0
KNG1,0.0250394634940294,0.0,0.0472736979858483,0.0,0,0,0,0,0,0,0,0
C1QBP,0.0,0.0103933726394391,0.0282492532575025,0.0,0,0,0,0,0,0,0,0
F8,0.0875766966853753,0.1440177730079386,0.0147392062692718,0.2686084142394822,0,0,0,0,0,0,0,0
VWF,0.0766152670835905,0.0865447133549239,0.0143619602830301,0.0,0,0,0,1,0,0,0,0
F9,0.0260542635107565,0.1782125610109562,0.0,0.2686084142394822,0,0,0,0,0,0,0,0
F13B,0.0389789619447923,0.0,0.0,0.0,0,0,0,0,0,0,0,0
F13A1,0.0388100657260572,0.1553604436878874,0.1647451174581719,0.0,0,0,0,0,0,0,0,0
PROC,0.0,0.0028237840695988,0.0698568924243008,0.0,0,0,0,0,0,0,0,0
PROCR,0.0130363775082406,0.1801356223254596,0.0268928973761104,0.0,0,0,0,0,0,0,0,0
LY96,0.0,0.0161035376880305,0.0011920416255571,0.0,0,0,0,0,0,0,0,0
TLR4,0.1143849089803477,0.1458783868665441,0.0093101751495493,0.0,0,0,0,1,0,0,0,0
S100A9,0.0130611224337917,0.1267919335125349,0.0599189194785537,0.0,0,0,0,0,0,0,0,0
S100A8,0.0130215915367448,0.4336762822909121,0.1301303150838646,0.0,0,0,0,0,0,0,0,0
JUND,0.0129525517561878,0.003054663107439,0.0699308844051125,0.0,1,0,0,0,0,0,0,0
FOSB,0.0359876488029742,0.0083386096710302,0.1556956168625134,0.0,0,0,0,0,0,0,0,0
CFB,0.0,0.0720905810154366,0.0270397660565873,0.0,0,0,0,0,0,0,0,0
C3,0.0906930581132562,0.4928027736189682,0.0359539734463779,0.0,0,0,0,0,0,0,0,0
CKM,0.0,0.002910615311491,0.1891549735964066,0.0,0,0,0,0,0,0,0,0
CKB,0.0258758932218028,0.1159058040162883,0.2117775368309715,0.4304207119741101,0,0,0,0,0,0,0,0
PRDX6,0.0130543036166575,0.0093897923173257,0.0161874248461486,0.0,0,0,0,0,0,0,0,0
